iter	Passed	Remaining
289	961	4009
290	965	4007
291	968	4002
292	971	3999
293	975	3997
294	978	3993
295	981	3990
296	986	3990
297	990	3991
298	994	3989
299	997	3986
300	1000	3981
301	1003	3976
302	1006	3973
303	1009	3969
304	1013	3965
305	1016	3961
306	1019	3958
307	1022	3952
308	1025	3948
309	1029	3947
310	1032	3943
311	1035	3940
312	1038	3936
313	1041	3932
314	1044	3927
315	1048	3923
316	1051	3919
317	1054	3915
318	1057	3912
319	1060	3908
320	1064	3905
321	1067	3901
322	1070	3897
323	1073	3894
324	1077	3890
325	1080	3886
326	1083	3881
327	1086	3877
328	1089	3873
329	1092	3869
330	1096	3869
331	1099	3865
332	1102	3861
333	1105	3856
334	1109	3853
335	1112	3849
336	1115	3845
337	1118	3842
338	1121	3838
339	1124	3833
340	1128	3832
341	1131	3828
342	1134	3824
343	1137	3819
344	1140	3815
345	1143	3810
346	1147	3808
347	1150	3804
348	1153	3801
349	1156	3797
350	1160	3796
351	1163	3792
352	1167	3789
353	1170	3785
354	1173	3781
355	1176	3776
356	1179	3773
357	1183	3770
358	1188	3774
359	1191	3771
360	1194	3766
361	1198	3763
362	1201	3758
363	1204	3754
364	1207	3751
365	1210	3746
366	1213	3743
367	1217	3743
368	1223	3746
369	1229	3751
370	1234	3753
371	1239	3753
372	1243	3754
373	1247	3751
374	1250	3747
375	1254	3747
376	1258	3745
377	1262	3745
378	1266	3743
379	1270	3740
380	1274	3739
381	1277	3735
382	1280	3731
383	1283	3727
384	1286	3723
385	1290	3719
386	1293	3718
387	1297	3713
388	1300	3711
389	1304	3709
390	1307	3706
391	1311	3703
392	1315	3700
393	1318	3697
394	1322	3696
395	1326	3694
396	1329	3690
397	1333	3687
398	1336	3684
399	1340	3681
400	1343	3677
401	1346	3674
402	1349	3670
403	1353	3668
404	1356	3665
405	1360	3661
406	1363	3657
407	1366	3653
408	1369	3650
409	1373	3648
410	1376	3644
411	1380	3641
412	1383	3636
413	1386	3634
414	1389	3629
415	1392	3625
416	1395	3621
417	1399	3618
418	1402	3615
419	1405	3611
420	1411	3613
421	1415	3612
422	1420	3612
423	1423	3609
424	1426	3605
425	1430	3602
426	1434	3600
427	1437	3596
428	1440	3592
429	1443	3588
430	1446	3585
431	1449	3581
432	1453	3577
433	1456	3573
434	1460	3572
435	1464	3569
436	1467	3566
437	1470	3563
438	1474	3560
439	1477	3557
440	1481	3554
441	1484	3550
442	1488	3548
443	1492	3546
444	1496	3544
445	1500	3542
446	1503	3538
447	1507	3537
448	1511	3534
449	1513	3529
450	1517	3525
451	1520	3520
452	1523	3516
453	1526	3514
454	1530	3510
455	1533	3507
456	1536	3502
457	1539	3499
458	1543	3497
459	1546	3493
460	1549	3488
461	1552	3485
462	1556	3482
463	1561	3482
464	1565	3482
465	1568	3477
466	1571	3473
467	1575	3471
468	1579	3469
469	1582	3464
470	1585	3461
471	1589	3457
472	1592	3453
473	1595	3449
474	1598	3446
475	1601	3442
476	1604	3438
477	1608	3436
478	1612	3432
479	1615	3429
480	1618	3425
481	1621	3421
482	1625	3420
483	1629	3417
484	1632	3413
485	1635	3409
486	1639	3406
487	1642	3402
488	1646	3400
489	1649	3396
490	1652	3392
491	1655	3389
492	1660	3387
493	1663	3383
494	1666	3379
495	1669	3375
496	1672	3371
497	1676	3369
498	1679	3365
499	1682	3362
500	1686	3360
501	1689	3356
502	1693	3352
503	1696	3348
504	1699	3345
505	1704	3344
506	1707	3340
507	1710	3337
508	1713	3333
509	1716	3329
510	1720	3326
511	1723	3322
512	1726	3318
513	1729	3314
514	1733	3312
515	1736	3308
516	1739	3304
517	1743	3301
518	1746	3297
519	1749	3294
520	1752	3289
521	1755	3286
522	1759	3282
523	1762	3279
524	1765	3276
525	1768	3272
526	1771	3268
527	1775	3264
528	1778	3261
529	1782	3259
530	1785	3255
531	1788	3251
532	1792	3247
533	1795	3244
534	1798	3240
535	1801	3237
536	1804	3233
537	1808	3229
538	1811	3227
539	1815	3223
540	1818	3220
541	1822	3217
542	1825	3213
543	1829	3212
544	1833	3209
545	1837	3206
546	1840	3202
547	1844	3200
548	1848	3198
549	1851	3194
550	1855	3192
551	1859	3189
552	1862	3185
553	1865	3181
554	1868	3178
555	1871	3174
556	1874	3170
557	1877	3166
558	1881	3163
559	1884	3159
560	1887	3155
561	1890	3152
562	1894	3149
563	1897	3146
564	1900	3142
565	1904	3138
566	1907	3135
567	1913	3135
568	1916	3132
569	1919	3128
570	1923	3125
571	1926	3121
572	1929	3118
573	1933	3115
574	1936	3112
575	1940	3109
576	1943	3106
577	1948	3104
578	1951	3101
579	1954	3097
580	1959	3096
581	1962	3092
582	1966	3088
583	1969	3085
584	1973	3082
585	1977	3080
586	1980	3076
587	1984	3073
588	1987	3069
589	1990	3066
590	1993	3063
591	1997	3060
592	2000	3056
593	2004	3054
594	2008	3051
595	2012	3048
596	2015	3044
597	2018	3040
598	2021	3037
599	2024	3033
600	2027	3029
601	2031	3027
602	2034	3023
603	2037	3019
604	2041	3016
605	2044	3012
606	2047	3008
607	2050	3005
608	2054	3001
609	2057	2998
610	2061	2996
611	2064	2992
612	2069	2991
613	2072	2987
614	2076	2984
615	2080	2981
616	2084	2979
617	2087	2975
618	2090	2972
619	2094	2969
620	2097	2965
621	2100	2961
622	2103	2958
623	2107	2954
624	2110	2951
625	2114	2948
626	2118	2946
627	2121	2942
628	2124	2938
629	2128	2935
630	2132	2933
631	2136	2930
632	2139	2927
633	2143	2923
634	2146	2920
635	2150	2918
636	2154	2915
637	2158	2912
638	2161	2909
639	2165	2906
640	2168	2903
641	2172	2899
642	2176	2898
643	2180	2895
644	2184	2892
645	2188	2889
646	2191	2885
647	2194	2881
648	2197	2877
649	2199	2873
650	2203	2870
651	2206	2866
652	2210	2863
653	2213	2859
654	2217	2856
655	2220	2853
656	2224	2850
657	2227	2847
658	2231	2844
659	2235	2842
660	2239	2838
661	2242	2835
662	2245	2831
663	2249	2828
664	2252	2825
665	2256	2822
666	2259	2818
667	2263	2816
668	2266	2812
669	2270	2809
670	2273	2805
671	2276	2801
672	2280	2798
673	2283	2794
674	2286	2791
675	2290	2788
676	2295	2786
677	2298	2783
678	2301	2779
679	2305	2776
680	2308	2773
681	2312	2770
682	2315	2766
683	2320	2765
684	2328	2767
685	2334	2766
686	2340	2766
687	2345	2764
688	2349	2761
689	2352	2757
690	2357	2756
691	2361	2754
692	2365	2750
693	2370	2749
694	2375	2748
695	2380	2746
696	2384	2744
697	2390	2742
698	2393	2739
699	2397	2736
700	2400	2732
701	2404	2730
702	2409	2728
703	2413	2725
704	2419	2724
705	2423	2722
706	2428	2720
707	2433	2718
708	2438	2717
709	2451	2724
710	2455	2721
711	2459	2718
712	2463	2715
713	2470	2716
714	2475	2714
715	2480	2712
716	2485	2710
717	2488	2706
718	2491	2703
719	2495	2699
720	2499	2696
721	2502	2693
722	2506	2690
723	2510	2687
724	2514	2684
725	2518	2681
726	2522	2678
727	2526	2675
728	2531	2673
729	2535	2670
730	2539	2667
731	2542	2664
732	2548	2662
733	2551	2659
734	2555	2656
735	2559	2653
736	2562	2649
737	2568	2648
738	2573	2646
739	2578	2644
740	2581	2640
741	2584	2636
742	2588	2633
743	2594	2633
744	2598	2629
745	2601	2625
746	2605	2622
747	2608	2619
748	2612	2615
749	2616	2612
750	2620	2609
751	2624	2606
752	2627	2603
753	2630	2599
754	2633	2595
755	2637	2591
756	2640	2588
757	2645	2585
758	2647	2581
759	2651	2578
760	2654	2574
761	2659	2571
762	2662	2568
763	2666	2565
764	2670	2561
765	2673	2558
766	2676	2554
767	2679	2550
768	2682	2546
769	2685	2542
770	2688	2538
771	2692	2535
772	2697	2533
773	2707	2536
774	2713	2534
775	2718	2532
776	2722	2530
777	2727	2527
778	2731	2524
779	2735	2521
780	2738	2517
781	2741	2514
782	2745	2510
783	2750	2508
784	2756	2507
785	2759	2503
786	2763	2499
787	2767	2496
788	2772	2494
789	2775	2490
790	2778	2486
791	2781	2483
792	2785	2479
793	2788	2476
794	2792	2472
795	2796	2469
796	2799	2465
797	2803	2462
798	2806	2459
799	2809	2455
800	2813	2451
801	2816	2448
802	2820	2444
803	2824	2441
804	2826	2437
805	2829	2433
806	2833	2429
807	2836	2425
808	2840	2422
809	2843	2418
810	2846	2415
811	2850	2411
812	2853	2407
813	2857	2404
814	2861	2401
815	2864	2397
816	2867	2393
817	2870	2389
818	2873	2385
819	2877	2382
820	2880	2378
821	2882	2374
822	2886	2370
823	2889	2366
824	2893	2363
825	2896	2360
826	2900	2356
827	2903	2352
828	2907	2349
829	2910	2345
830	2913	2341
831	2915	2337
832	2919	2334
833	2922	2330
834	2925	2326
835	2928	2322
836	2932	2319
837	2936	2316
838	2939	2312
839	2942	2308
840	2945	2304
841	2949	2301
842	2952	2297
843	2957	2294
844	2960	2291
845	2964	2287
846	2968	2285
847	2973	2282
848	2977	2279
849	2980	2275
850	2983	2271
851	2986	2267
852	2990	2264
853	2994	2261
854	2996	2257
855	3000	2254
856	3004	2250
857	3008	2247
858	3012	2244
859	3016	2241
860	3020	2237
861	3023	2234
862	3026	2230
863	3029	2226
864	3033	2223
865	3037	2220
866	3041	2216
867	3044	2212
868	3047	2209
869	3051	2205
870	3053	2201
871	3056	2198
872	3060	2194
873	3063	2190
874	3068	2188
875	3071	2184
876	3075	2181
877	3079	2178
878	3082	2173
879	3085	2170
880	3089	2166
881	3093	2164
882	3097	2160
883	3100	2157
884	3104	2153
885	3109	2151
886	3116	2150
887	3120	2147
888	3125	2144
889	3129	2141
890	3133	2138
891	3140	2136
892	3143	2133
893	3147	2130
894	3152	2127
895	3156	2124
896	3161	2122
897	3165	2118
898	3170	2116
899	3175	2113
900	3179	2110
901	3185	2108
902	3190	2105
903	3194	2102
904	3202	2101
905	3207	2099
906	3211	2096
907	3217	2093
908	3222	2091
909	3227	2089
910	3232	2086
911	3238	2084
912	3243	2082
913	3248	2079
914	3252	2075
915	3256	2072
916	3262	2070
917	3268	2068
918	3271	2064
919	3277	2062
920	3282	2060
921	3287	2057
922	3292	2054
923	3296	2051
924	3300	2048
925	3303	2044
926	3307	2040
927	3312	2038
928	3316	2034
929	3321	2032
930	3328	2030
931	3332	2027
932	3335	2023
933	3341	2021
934	3345	2017
935	3348	2013
936	3351	2009
937	3355	2006
938	3359	2003
939	3361	1999
940	3365	1995
941	3368	1991
942	3373	1989
943	3378	1986
944	3382	1982
945	3386	1979
946	3389	1975
947	3393	1972
948	3395	1968
949	3399	1964
950	3402	1960
951	3406	1957
952	3409	1953
953	3413	1949
954	3416	1946
955	3421	1943
956	3424	1939
957	3428	1935
958	3431	1932
959	3435	1928
960	3438	1924
961	3442	1921
962	3446	1918
963	3449	1914
964	3452	1910
965	3455	1906
966	3458	1902
967	3462	1899
968	3467	1896
969	3470	1892
970	3473	1889
971	3476	1885
972	3480	1881
973	3482	1877
974	3485	1873
975	3488	1869
976	3492	1865
977	3495	1862
978	3500	1859
979	3504	1855
980	3507	1851
981	3510	1848
982	3514	1844
983	3517	1840
984	3521	1837
985	3524	1833
986	3528	1830
987	3532	1827
988	3536	1823
989	3539	1820
990	3542	1816
991	3546	1812
992	3549	1808
993	3553	1805
994	3557	1801
995	3560	1798
996	3564	1794
997	3567	1791
998	3571	1787
999	3576	1784
1000	3580	1781
1001	3583	1777
1002	3587	1773
1003	3590	1770
1004	3593	1766
1005	3597	1762
1006	3600	1759
1007	3604	1755
1008	3607	1751
1009	3610	1748
1010	3613	1744
1011	3616	1740
1012	3619	1736
1013	3623	1733
1014	3627	1729
1015	3630	1725
1016	3633	1722
1017	3638	1718
1018	3641	1715
1019	3645	1712
1020	3649	1708
1021	3652	1704
1022	3656	1701
1023	3659	1697
1024	3661	1693
1025	3664	1689
1026	3667	1685
1027	3670	1681
1028	3675	1678
1029	3678	1674
1030	3682	1671
1031	3685	1667
1032	3689	1664
1033	3692	1660
1034	3696	1656
1035	3699	1653
1036	3702	1649
1037	3706	1646
1038	3709	1642
1039	3712	1638
1040	3716	1634
1041	3719	1631
1042	3723	1627
1043	3727	1624
1044	3731	1621
1045	3734	1617
1046	3739	1614
1047	3743	1610
1048	3747	1607
1049	3750	1603
1050	3756	1601
1051	3760	1597
1052	3763	1594
1053	3766	1590
1054	3769	1586
1055	3774	1583
1056	3778	1579
1057	3781	1576
1058	3787	1573
1059	3792	1570
1060	3797	1567
1061	3801	1564
1062	3805	1560
1063	3809	1557
1064	3812	1553
1065	3816	1550
1066	3819	1546
1067	3823	1543
1068	3827	1539
1069	3829	1535
1070	3833	1531
1071	3836	1528
1072	3839	1524
1073	3843	1520
1074	3846	1516
1075	3849	1513
1076	3852	1509
1077	3855	1505
1078	3859	1502
1079	3862	1498
1080	3865	1494
1081	3869	1491
1082	3872	1487
1083	3875	1483
1084	3879	1480
1085	3881	1476
1086	3884	1472
1087	3887	1468
1088	3891	1464
1089	3895	1461
1090	3901	1458
1091	3904	1455
1092	3908	1451
1093	3911	1447
1094	3914	1444
1095	3918	1440
1096	3921	1436
1097	3924	1433
1098	3927	1429
1099	3930	1425
1100	3933	1422
1101	3937	1418
1102	3940	1414
1103	3944	1411
1104	3947	1407
1105	3950	1403
1106	3953	1400
1107	3956	1396
1108	3960	1392
1109	3963	1389
1110	3967	1385
1111	3971	1381
1112	3974	1378
1113	3977	1374
1114	3981	1371
1115	3984	1367
1116	3987	1363
1117	3991	1360
1118	3995	1356
1119	3999	1353
1120	4003	1349
1121	4010	1347
1122	4014	1344
1123	4018	1340
1124	4022	1337
1125	4026	1333
1126	4029	1330
1127	4033	1326
1128	4037	1323
1129	4041	1319
1130	4045	1316
1131	4048	1312
1132	4051	1308
1133	4056	1305
1134	4060	1302
1135	4063	1298
1136	4066	1294
1137	4069	1291
1138	4073	1287
1139	4077	1283
1140	4080	1280
1141	4084	1276
1142	4087	1272
1143	4090	1269
1144	4093	1265
1145	4095	1261
1146	4098	1257
1147	4101	1254
1148	4105	1250
1149	4109	1247
1150	4112	1243
1151	4115	1239
1152	4121	1236
1153	4124	1233
1154	4128	1229
1155	4131	1225
1156	4134	1222
1157	4138	1218
1158	4141	1214
1159	4143	1211
1160	4146	1207
1161	4150	1203
1162	4153	1199
1163	4156	1196
1164	4159	1192
1165	4162	1188
1166	4165	1185
1167	4168	1181
1168	4172	1177
1169	4175	1174
1170	4178	1170
1171	4181	1166
1172	4185	1163
1173	4188	1159
1174	4191	1155
1175	4195	1152
1176	4198	1148
1177	4201	1144
1178	4204	1141
1179	4207	1137
1180	4210	1133
1181	4212	1129
1182	4215	1126
1183	4218	1122
1184	4221	1118
1185	4225	1115
1186	4229	1111
1187	4232	1107
1188	4235	1104
1189	4238	1100
1190	4241	1096
1191	4244	1093
1192	4248	1089
1193	4251	1085
1194	4254	1082
1195	4257	1078
1196	4261	1075
1197	4264	1071
1198	4267	1067
1199	4270	1064
1200	4273	1060
1201	4278	1057
1202	4284	1054
1203	4288	1050
1204	4291	1047
1205	4295	1043
1206	4300	1040
1207	4305	1037
1208	4309	1033
1209	4313	1030
1210	4316	1026
1211	4320	1023
1212	4323	1019
1213	4327	1015
1214	4330	1012
1215	4334	1008
1216	4337	1005
1217	4341	1001
1218	4346	998
1219	4349	994
1220	4353	991
1221	4356	987
1222	4360	983
1223	4363	980
1224	4366	976
1225	4370	973
1226	4373	969
1227	4377	965
1228	4381	962
1229	4384	958
1230	4388	955
1231	4392	951
1232	4396	948
1233	4400	944
1234	4403	941
1235	4407	937
1236	4411	934
1237	4414	930
1238	4417	926
1239	4421	923
1240	4425	920
1241	4428	916
1242	4431	912
1243	4435	909
1244	4438	905
1245	4441	901
1246	4445	898
1247	4448	894
1248	4450	890
1249	4454	887
1250	4458	883
1251	4462	880
1252	4465	876
1253	4469	873
1254	4472	869
1255	4475	865
1256	4479	862
1257	4482	858
1258	4486	855
1259	4490	851
1260	4493	848
1261	4496	844
1262	4500	840
1263	4503	837
1264	4506	833
1265	4510	830
1266	4513	826
1267	4517	822
1268	4520	819
1269	4524	815
1270	4528	812
1271	4531	808
1272	4535	805
1273	4538	801
1274	4541	797
1275	4544	794
1276	4548	790
1277	4551	787
1278	4554	783
1279	4558	779
1280	4562	776
1281	4566	773
1282	4569	769
1283	4573	765
1284	4576	762
1285	4579	758
1286	4583	755
1287	4585	751
1288	4589	747
1289	4592	744
1290	4596	740
1291	4599	736
1292	4602	733
1293	4605	729
1294	4608	725
1295	4610	722
1296	4614	718
1297	4617	715
1298	4620	711
1299	4623	707
1300	4626	704
1301	4631	700
1302	4635	697
1303	4638	693
1304	4641	689
1305	4644	686
1306	4647	682
1307	4650	679
1308	4654	675
1309	4657	672
1310	4661	668
1311	4667	665
1312	4671	661
1313	4674	658
1314	4678	654
1315	4681	651
1316	4685	647
1317	4688	643
1318	4692	640
1319	4696	636
1320	4699	633
1321	4703	629
1322	4707	626
1323	4711	622
1324	4714	619
1325	4717	615
1326	4720	611
1327	4723	608
1328	4726	604
1329	4729	601
1330	4733	597
1331	4735	593
1332	4738	590
1333	4742	586
1334	4746	583
1335	4749	579
1336	4753	575
1337	4759	572
1338	4763	569
1339	4766	565
1340	4770	562
1341	4773	558
1342	4778	555
1343	4782	551
1344	4785	547
1345	4788	544
1346	4792	540
1347	4796	537
1348	4799	533
1349	4803	530
1350	4807	526
1351	4811	523
1352	4814	519
1353	4817	515
1354	4822	512
1355	4826	509
1356	4830	505
1357	4835	502
1358	4838	498
1359	4842	494
1360	4845	491
1361	4849	487
1362	4854	484
1363	4858	480
1364	4861	477
1365	4866	473
1366	4869	470
1367	4874	466
1368	4878	463
1369	4881	459
1370	4886	456
1371	4889	452
1372	4892	448
1373	4896	445
1374	4901	442
1375	4904	438
1376	4908	434
1377	4911	431
1378	4916	427
1379	4919	424
1380	4923	420
1381	4926	417
1382	4930	413
1383	4933	409
1384	4937	406
1385	4940	402
1386	4943	399
1387	4948	395
1388	4953	392
1389	4956	388
1390	4960	385
1391	4964	381
1392	4967	378
1393	4971	374
1394	4973	370
1395	4978	367
1396	4981	363
1397	4984	360
1398	4987	356
1399	4991	352
1400	4996	349
1401	5000	345
1402	5003	342
1403	5006	338
1404	5010	335
1405	5014	331
1406	5017	328
1407	5020	324
1408	5023	320
1409	5028	317
1410	5031	313
1411	5034	310
1412	5039	306
1413	5043	303
1414	5046	299
1415	5049	295
1416	5052	292
1417	5056	288
1418	5061	285
1419	5065	281
1420	5068	278
1421	5071	274
1422	5074	271
1423	5077	267
1424	5080	263
1425	5083	260
1426	5086	256
1427	5090	253
1428	5093	249
1429	5096	245
1430	5099	242
1431	5103	238
1432	5106	235
1433	5110	231
1434	5113	228
1435	5116	224
1436	5119	220
1437	5123	217
1438	5126	213
1439	5129	210
1440	5133	206
1441	5136	203
1442	5138	199
1443	5141	195
1444	5144	192
1445	5147	188
1446	5151	185
1447	5154	181
1448	5157	177
1449	5160	174
1450	5164	170
1451	5167	167
1452	5170	163
1453	5173	160
1454	5176	156
1455	5179	152
1456	5183	149
1457	5187	145
1458	5190	142
1459	5193	138
1460	5197	135
1461	5200	131
1462	5203	128
1463	5207	124
1464	5210	120
1465	5215	117
1466	5219	113
1467	5224	110
1468	5227	106
1469	5230	103
1470	5234	99
1471	5239	96
1472	5243	92
1473	5247	89
1474	5252	85
1475	5255	81
1476	5260	78
1477	5265	74
1478	5269	71
1479	5273	67
1480	5277	64
1481	5281	60
1482	5286	57
1483	5290	53
1484	5293	49
1485	5296	46
1486	5300	42
1487	5303	39
1488	5306	35
1489	5310	32
1490	5313	28
1491	5317	24
1492	5320	21
1493	5323	17
1494	5327	14
1495	5330	10
1496	5333	7
1497	5337	3
1498	5340	0
