iter	R2	RMSE
289	0.6585129866	0.2090342614
290	0.658674119	0.2089849386
291	0.6587530144	0.2089607844
292	0.6588356766	0.208935474
293	0.6590301976	0.2088759014
294	0.6591690695	0.208833361
295	0.6594763467	0.2087392026
296	0.6595266495	0.2087237843
297	0.6597775116	0.2086468759
298	0.6598535552	0.2086235571
299	0.659928117	0.2086006902
300	0.6600275949	0.208570178
301	0.6603530015	0.208470337
302	0.6605232535	0.2084180814
303	0.6608269769	0.2083248267
304	0.6610152162	0.2082670091
305	0.6613285193	0.2081707425
306	0.6614629693	0.2081294173
307	0.6615181888	0.2081124424
308	0.6616029998	0.2080863682
309	0.6619591675	0.2079768324
310	0.6621313145	0.2079238696
311	0.6622803342	0.2078780113
312	0.6623972777	0.2078420168
313	0.6624844306	0.2078151877
314	0.662623483	0.2077723746
315	0.6627796574	0.2077242792
316	0.6628538678	0.2077014215
317	0.6631341266	0.2076150758
318	0.6633339198	0.207553499
319	0.6635995813	0.2074715932
320	0.6638686023	0.2073886186
321	0.6639687498	0.2073577214
322	0.6641800719	0.20729251
323	0.6642157672	0.2072814928
324	0.6643550625	0.2072384945
325	0.6646075796	0.2071605235
326	0.664780845	0.2071070065
327	0.6648297989	0.2070918835
328	0.6650521481	0.2070231805
329	0.6651094884	0.2070054595
330	0.6652581677	0.2069595029
331	0.6653678943	0.20692558
332	0.665460153	0.2068970531
333	0.6657404344	0.2068103646
334	0.6658689905	0.2067705912
335	0.6661549015	0.206682107
336	0.6662273063	0.206659693
337	0.6663827562	0.206611563
338	0.6664756893	0.2065827839
339	0.6666579981	0.2065263157
340	0.666829062	0.2064733165
341	0.6670674937	0.2063994226
342	0.6671812069	0.2063641717
343	0.6672463517	0.2063439742
344	0.6675292528	0.2062562407
345	0.6676408556	0.20622162
346	0.667719239	0.206197301
347	0.6678707778	0.2061502768
348	0.6679214486	0.2061345507
349	0.6680542802	0.2060933196
350	0.6682437543	0.2060344923
351	0.6683585999	0.2059988273
352	0.6685705373	0.2059329944
353	0.6686920404	0.2058952431
354	0.6687114898	0.2058891995
355	0.6688332057	0.205851374
356	0.6689485789	0.2058155132
357	0.6690172988	0.2057941504
358	0.6691200898	0.2057621919
359	0.6692715519	0.2057150921
360	0.6693767779	0.2056823639
361	0.669502774	0.2056431688
362	0.6696140675	0.2056085412
363	0.6697857787	0.2055551038
364	0.6699007344	0.2055193213
365	0.6702798129	0.2054012806
366	0.6704058453	0.2053620205
367	0.6705673167	0.2053117099
368	0.6708021785	0.2052385106
369	0.6709205177	0.2052016179
370	0.6710256057	0.2051688509
371	0.6711181328	0.205139996
372	0.671261174	0.2050953802
373	0.6714555515	0.2050347366
374	0.6715551156	0.2050036668
375	0.6716540573	0.2049727865
376	0.6717428295	0.2049450762
377	0.6719739525	0.2048729135
378	0.6720294177	0.204855592
379	0.6721913881	0.2048050011
380	0.672314401	0.2047665701
381	0.6723712368	0.2047488114
382	0.6725009005	0.2047082913
383	0.6725509334	0.2046926537
384	0.672641695	0.2046642837
385	0.6727198788	0.2046398419
386	0.6730135001	0.2045480244
387	0.6731491522	0.2045055911
388	0.6732394509	0.2044773399
389	0.6733971082	0.2044280052
390	0.6735466834	0.2043811887
391	0.673607978	0.2043620005
392	0.6737928603	0.2043041127
393	0.6739145943	0.204265988
394	0.6740891767	0.2042112999
395	0.6742670526	0.2041555649
396	0.6743397722	0.2041327749
397	0.6744439796	0.2041001122
398	0.6745102317	0.2040793436
399	0.6746598586	0.2040324308
400	0.6747156094	0.2040149483
401	0.6748229015	0.2039812993
402	0.6749283849	0.2039482121
403	0.6751008799	0.2038940937
404	0.6753095611	0.2038286031
405	0.67541201	0.2037964438
406	0.6755183836	0.2037630471
407	0.6756848635	0.2037107686
408	0.6758040965	0.2036733185
409	0.6758889606	0.2036466591
410	0.6759883651	0.2036154277
411	0.6760424549	0.2035984314
412	0.67611399	0.2035759512
413	0.6762240514	0.2035413592
414	0.6763180294	0.2035118175
415	0.6763622976	0.2034979004
416	0.6764312351	0.2034762259
417	0.6765195191	0.2034484653
418	0.6765661249	0.2034338087
419	0.6766455074	0.2034088422
420	0.676707234	0.2033894264
421	0.6768097118	0.2033571885
422	0.6769173563	0.2033233198
423	0.6770106399	0.2032939649
424	0.677104927	0.2032642899
425	0.6771936379	0.203236366
426	0.6773287882	0.2031938167
427	0.6774425266	0.2031580017
428	0.6775731897	0.2031168494
429	0.6776750291	0.2030847694
430	0.6777319334	0.203066842
431	0.6778553543	0.2030279534
432	0.677982401	0.2029879146
433	0.6780373602	0.2029705917
434	0.6781389828	0.2029385569
435	0.6782393882	0.2029069008
436	0.6783623379	0.2028681302
437	0.6784355331	0.2028450455
438	0.6785623307	0.2028050491
439	0.6786709035	0.2027707953
440	0.6787666737	0.2027405757
441	0.6787944785	0.2027318013
442	0.6789309121	0.202688741
443	0.6789729039	0.202675486
444	0.6790211428	0.202660258
445	0.679155391	0.2026178727
446	0.679216336	0.2025986279
447	0.6793500024	0.2025564134
448	0.6794118919	0.2025368645
449	0.6795636136	0.2024889325
450	0.6796370571	0.2024657261
451	0.6797052148	0.2024441875
452	0.6797648481	0.2024253408
453	0.6798383019	0.2024021239
454	0.6799245805	0.2023748499
455	0.6800158696	0.2023459881
456	0.6800447379	0.2023368603
457	0.6800798643	0.2023257531
458	0.6801332245	0.2023088793
459	0.6802053675	0.2022860635
460	0.6803865663	0.2022287468
461	0.680508352	0.2021902144
462	0.6806600706	0.2021422012
463	0.6807715906	0.202106902
464	0.6809138461	0.2020618653
465	0.6809726123	0.2020432575
466	0.6810510459	0.2020184196
467	0.6811079559	0.2020003957
468	0.6813371302	0.2019277981
469	0.6813889954	0.2019113646
470	0.6814949251	0.2018777967
471	0.6815507672	0.2018600988
472	0.6815753784	0.2018522983
473	0.6816814099	0.2018186884
474	0.6817789987	0.2017877496
475	0.6818505586	0.2017650598
476	0.6820189248	0.2017116653
477	0.6822517105	0.2016378178
478	0.682332244	0.2016122636
479	0.6824329718	0.2015802969
480	0.6825735875	0.201535663
481	0.6826429525	0.2015136417
482	0.6828378972	0.2014517397
483	0.6830223049	0.2013931661
484	0.6830579488	0.2013818426
485	0.6831078019	0.2013660039
486	0.6831708505	0.2013459711
487	0.6832704177	0.2013143309
488	0.6832887017	0.2013085202
489	0.6833601793	0.2012858025
490	0.6834296367	0.2012637245
491	0.6835097215	0.2012382655
492	0.6836066938	0.2012074335
493	0.6836612824	0.2011900752
494	0.6838068898	0.201143767
495	0.6838773411	0.2011213572
496	0.6839267206	0.2011056487
497	0.6839599914	0.2010950639
498	0.6840629746	0.2010622973
499	0.6841464093	0.2010357467
500	0.684320172	0.2009804405
501	0.6844660413	0.2009340006
502	0.6845385675	0.2009109067
503	0.6846073029	0.2008890174
504	0.6846771528	0.2008667708
505	0.6848627278	0.2008076546
506	0.6849555389	0.2007780825
507	0.6850491651	0.2007482463
508	0.6851762407	0.2007077435
509	0.6852976353	0.2006690438
510	0.6853868575	0.2006405956
511	0.6854386521	0.2006240793
512	0.6855105662	0.2006011449
513	0.6856430553	0.2005588855
514	0.6857636746	0.2005204044
515	0.6859190166	0.2004708349
516	0.6860017024	0.2004444449
517	0.6861250854	0.2004050595
518	0.6861984961	0.2003816223
519	0.6862793295	0.2003558121
520	0.6863381464	0.2003370297
521	0.6864293067	0.2003079153
522	0.6864852947	0.2002900321
523	0.6865652191	0.2002645004
524	0.6866310722	0.2002434614
525	0.686682853	0.2002269167
526	0.6868006237	0.2001892822
527	0.6869290949	0.2001482202
528	0.6870259474	0.2001172585
529	0.6871670519	0.200072142
530	0.6872993028	0.200029847
531	0.6873748856	0.200005671
532	0.6874013058	0.1999972195
533	0.6874502051	0.1999815763
534	0.6875364469	0.1999539839
535	0.6875813363	0.1999396204
536	0.6876688005	0.1999116311
537	0.6877320018	0.1998914037
538	0.6878367929	0.199857861
539	0.6879092801	0.1998346552
540	0.6879475378	0.1998224065
541	0.6880059237	0.1998037119
542	0.688115901	0.1997684936
543	0.688218497	0.1997356334
544	0.6883127571	0.1997054384
545	0.6884035387	0.1996763533
546	0.688479397	0.1996520461
547	0.6885508984	0.1996291324
548	0.6886367128	0.1996016283
549	0.6887460664	0.1995665743
550	0.6887900408	0.1995524763
551	0.6888343728	0.1995382626
552	0.6888637039	0.1995288579
553	0.6889319377	0.1995069779
554	0.6890472827	0.1994699855
555	0.6891633719	0.1994327476
556	0.6893540552	0.199371567
557	0.6894887157	0.19932835
558	0.6895571463	0.1993063848
559	0.689612505	0.1992886136
560	0.6897529404	0.1992435243
561	0.6898079993	0.1992258439
562	0.6898780115	0.1992033593
563	0.689927685	0.1991874051
564	0.690031423	0.1991540822
565	0.690093808	0.19913404
566	0.6902066857	0.1990977713
567	0.6903934998	0.1990377314
568	0.6904793767	0.1990101255
569	0.6905310993	0.198993497
570	0.6906805171	0.1989454522
571	0.6907169206	0.198933745
572	0.6908842134	0.1988799356
573	0.6910247825	0.1988347105
574	0.69111403	0.1988059917
575	0.6912168402	0.1987729035
576	0.6912643576	0.1987576087
577	0.6913251125	0.1987380514
578	0.6914351035	0.1987026398
579	0.6915052452	0.1986800544
580	0.6915464338	0.1986667906
581	0.6915898173	0.198652819
582	0.6916791564	0.1986240444
583	0.6917219435	0.1986102619
584	0.6917711387	0.1985944142
585	0.6918654695	0.1985640228
586	0.6919401959	0.1985399442
587	0.6919967996	0.1985217032
588	0.6920701801	0.1984980533
589	0.6921626495	0.1984682472
590	0.6922114901	0.1984525024
591	0.6923043555	0.1984225618
592	0.6923942579	0.1983935722
593	0.6925069531	0.1983572268
594	0.6925905976	0.1983302464
595	0.6926609083	0.198307564
596	0.6927992454	0.1982629287
597	0.6928962447	0.1982316252
598	0.6929737069	0.1982066232
599	0.6930147331	0.1981933802
600	0.6930571809	0.1981796773
601	0.6931098831	0.1981626628
602	0.693251945	0.1981167919
603	0.6933585342	0.198082368
604	0.6934200961	0.1980624833
605	0.6934759666	0.1980444352
606	0.693511345	0.198033006
607	0.6935400406	0.1980237351
608	0.693577081	0.1980117677
609	0.6936795883	0.1979786445
610	0.6937579488	0.1979533203
611	0.6937968917	0.1979407336
612	0.6938963512	0.1979085839
613	0.6939725074	0.1978839633
614	0.6940499825	0.1978589132
615	0.6941164643	0.197837415
616	0.6942690842	0.1977880536
617	0.6943019071	0.1977774361
618	0.6943341607	0.1977670023
619	0.6943895993	0.197749067
620	0.6944376545	0.1977335191
621	0.6945720156	0.1976900408
622	0.6946336402	0.1976700964
623	0.6947636673	0.1976280073
624	0.6948306084	0.1976063353
625	0.6948890133	0.1975874249
626	0.6950265879	0.1975428738
627	0.6950679252	0.1975294854
628	0.6952126879	0.1974825925
629	0.6952748815	0.1974624428
630	0.6953352265	0.19744289
631	0.695442034	0.1974082778
632	0.6955009325	0.1973891885
633	0.6955815945	0.1973630425
634	0.6957085478	0.1973218845
635	0.6957909645	0.1972951606
636	0.6959161827	0.1972545512
637	0.695999177	0.1972276308
638	0.6960293352	0.1972178476
639	0.6960850322	0.1971997785
640	0.6961382338	0.1971825174
641	0.6962111387	0.1971588612
642	0.6962555225	0.1971444582
643	0.6963624728	0.1971097472
644	0.6964601491	0.1970780408
645	0.6964894478	0.1970685293
646	0.6965337069	0.1970541601
647	0.6966016884	0.1970320872
648	0.696687347	0.1970042711
649	0.6967216208	0.1969931402
650	0.6967805984	0.196973985
651	0.6968332869	0.1969568708
652	0.6969084515	0.1969324534
653	0.6969872428	0.1969068545
654	0.6971188124	0.1968641009
655	0.6972256592	0.1968293742
656	0.6972804382	0.1968115678
657	0.6973502124	0.1967888849
658	0.6974022022	0.1967719818
659	0.6975423514	0.1967264087
660	0.6975707428	0.1967171752
661	0.6976747947	0.1966833317
662	0.6977245796	0.1966671367
663	0.6978182631	0.1966366581
664	0.6978625505	0.1966222481
665	0.6979509326	0.1965934878
666	0.6980514377	0.1965607774
667	0.698107306	0.1965425921
668	0.6981580022	0.196526089
669	0.6982440813	0.1964980644
670	0.6982934756	0.1964819814
671	0.6983356168	0.1964682589
672	0.6983841111	0.1964524666
673	0.698444738	0.1964327215
674	0.6984510106	0.1964306785
675	0.6985666672	0.1963930052
676	0.6986707471	0.1963590967
677	0.6987550014	0.1963316429
678	0.6987901879	0.1963201764
679	0.6988422434	0.1963032115
680	0.6989130482	0.1962801339
681	0.6991007043	0.1962189573
682	0.6992209666	0.1961797414
683	0.6992748079	0.1961621819
684	0.6993333595	0.1961430845
685	0.6993802907	0.1961277758
686	0.6994447947	0.1961067331
687	0.6996021726	0.1960553833
688	0.6997518137	0.1960065454
689	0.6998153426	0.195985808
690	0.6998797331	0.1959647871
691	0.699929869	0.1959484182
692	0.7000132105	0.1959212049
693	0.7000945013	0.1958946576
694	0.7001802631	0.1958666464
695	0.7002282841	0.1958509601
696	0.7003139483	0.1958229745
697	0.7003932011	0.1957970798
698	0.700431907	0.195784432
699	0.7005890981	0.1957330587
700	0.7006597387	0.1957099675
701	0.7008159344	0.1956589001
702	0.7008835166	0.1956368003
703	0.7009620144	0.1956111279
704	0.7010115221	0.1955949349
705	0.7010777162	0.195573282
706	0.7011655543	0.1955445453
707	0.7012290146	0.1955237814
708	0.7012856933	0.1955052344
709	0.7013687709	0.1954780459
710	0.7014363696	0.1954559202
711	0.701489675	0.1954384712
712	0.7015305455	0.1954250915
713	0.7016056895	0.1954004894
714	0.7017541847	0.1953518631
715	0.7017739845	0.1953453785
716	0.7018194421	0.19533049
717	0.7018733752	0.1953128241
718	0.7019298172	0.1952943347
719	0.7019711369	0.195280798
720	0.7020241167	0.1952634399
721	0.7021150245	0.1952336517
722	0.7022030314	0.1952048098
723	0.7022392448	0.1951929405
724	0.702276815	0.1951806258
725	0.7022975941	0.1951738145
726	0.7023360863	0.1951611964
727	0.7023914599	0.1951430429
728	0.7024508841	0.1951235596
729	0.7024990208	0.1951077757
730	0.7025764179	0.1950823947
731	0.702654221	0.1950568772
732	0.7027350857	0.195030352
733	0.7028042475	0.1950076627
734	0.7028299406	0.1949992332
735	0.7028917239	0.1949789614
736	0.7029532181	0.1949587824
737	0.7030202296	0.1949367906
738	0.7030633862	0.1949226261
739	0.7031467558	0.1948952604
740	0.7032508193	0.1948610966
741	0.7032933153	0.1948471436
742	0.7033541108	0.1948271804
743	0.7034301395	0.1948022122
744	0.7035678959	0.1947569642
745	0.7036719045	0.1947227942
746	0.7037326132	0.1947028468
747	0.7037752652	0.1946888311
748	0.7038392722	0.1946677962
749	0.7038827972	0.1946534911
750	0.7039630348	0.1946271171
751	0.7040485145	0.1945990161
752	0.7040982354	0.1945826688
753	0.7041533079	0.1945645603
754	0.7042116002	0.1945453913
755	0.7042494256	0.1945329517
756	0.7043010242	0.1945159812
757	0.7043526926	0.1944989863
758	0.7044095134	0.1944802949
759	0.7044847828	0.194455532
760	0.7045312221	0.1944402523
761	0.704590409	0.1944207767
762	0.7047022217	0.194383979
763	0.7047666464	0.1943627736
764	0.704809201	0.1943487655
765	0.7048599256	0.1943320667
766	0.7049534104	0.1943012871
767	0.7049930496	0.1942882346
768	0.7050207481	0.1942791134
769	0.705099805	0.1942530775
770	0.7051626119	0.1942323907
771	0.705200649	0.1942198613
772	0.7052628708	0.1941993637
773	0.7053305486	0.1941770663
774	0.7053995354	0.194154335
775	0.7054413469	0.1941405567
776	0.705494354	0.1941230877
777	0.7055574117	0.1941023044
778	0.7056028253	0.1940873351
779	0.7056500872	0.1940717552
780	0.7056820143	0.1940612298
781	0.7057588952	0.1940358821
782	0.7058263653	0.1940136344
783	0.7058719791	0.1939985922
784	0.705976821	0.1939640137
785	0.7060280831	0.1939471045
786	0.7060873962	0.1939275377
787	0.7061415451	0.1939096727
788	0.7061824621	0.1938961722
789	0.7062448889	0.1938755728
790	0.7062760353	0.1938652943
791	0.706327571	0.1938482862
792	0.706366988	0.1938352765
793	0.7064003197	0.1938242746
794	0.7064659033	0.1938026254
795	0.7064875111	0.1937954921
796	0.7065292856	0.1937817005
797	0.7065827071	0.1937640623
798	0.7066368314	0.1937461905
799	0.7067068063	0.1937230823
800	0.7067407948	0.1937118571
801	0.7068450798	0.1936774114
802	0.7069165431	0.1936538033
803	0.7069550373	0.1936410854
804	0.7069804267	0.1936326967
805	0.7070253401	0.1936178563
806	0.7070852471	0.19359806
807	0.7071605864	0.1935731611
808	0.707197289	0.1935610301
809	0.7072618352	0.1935396944
810	0.7073091464	0.1935240542
811	0.7073815191	0.1935001267
812	0.7074441598	0.1934794144
813	0.7075514025	0.1934439491
814	0.7075937242	0.1934299514
815	0.7076449189	0.1934130178
816	0.707735851	0.1933829365
817	0.7077855375	0.1933664977
818	0.7078861668	0.1933332002
819	0.7079335619	0.1933175156
820	0.7080595024	0.1932758313
821	0.7081293347	0.1932527141
822	0.708180771	0.1932356849
823	0.7082018295	0.1932287126
824	0.7082700118	0.1932061361
825	0.7083128446	0.193191952
826	0.7083907602	0.1931661475
827	0.7084272326	0.1931540672
828	0.7084570159	0.1931442019
829	0.7084980611	0.1931306054
830	0.7085247509	0.1931217637
831	0.708568729	0.193107194
832	0.7086345571	0.1930853833
833	0.7086947828	0.1930654268
834	0.7087980656	0.1930311979
835	0.7088366345	0.1930184143
836	0.7088787301	0.1930044607
837	0.7089121553	0.1929933805
838	0.7090074804	0.1929617772
839	0.7090632665	0.1929432801
840	0.7091079625	0.1929284587
841	0.7091426353	0.1929169604
842	0.7091714162	0.1929074154
843	0.7092320437	0.1928873071
844	0.7092721146	0.1928740157
845	0.7093264766	0.1928559825
846	0.7093534853	0.1928470224
847	0.7094067352	0.1928293557
848	0.7094262149	0.1928228925
849	0.7094884618	0.1928022381
850	0.709501885	0.1927977838
851	0.7095624145	0.1927776966
852	0.7096143148	0.1927604715
853	0.7096807677	0.1927384142
854	0.7097211387	0.1927250129
855	0.709790164	0.1927020975
856	0.7098224085	0.1926913919
857	0.7098578063	0.1926796387
858	0.7098936133	0.1926677488
859	0.7099774913	0.1926398939
860	0.7100301433	0.1926224068
861	0.7100876703	0.1926032987
862	0.7101775412	0.1925734435
863	0.710260115	0.1925460083
864	0.7103143335	0.1925279921
865	0.7103792615	0.192506415
866	0.7104347435	0.1924879751
867	0.7104842564	0.1924715176
868	0.7105370544	0.1924539666
869	0.7106383529	0.1924202887
870	0.7106765619	0.1924075841
871	0.7107027196	0.1923988862
872	0.7107871397	0.1923708121
873	0.7108454736	0.1923514106
874	0.710884759	0.1923383434
875	0.7109305015	0.1923231274
876	0.7109916449	0.1923027864
877	0.7110252686	0.1922915997
878	0.7110445677	0.1922851785
879	0.7110761421	0.1922746727
880	0.7111249474	0.1922584324
881	0.7111736398	0.1922422283
882	0.7111855008	0.1922382809
