iter	Passed	Remaining
919	3171	1996
920	3176	1993
921	3180	1990
922	3183	1986
923	3186	1983
924	3190	1980
925	3194	1976
926	3197	1972
927	3200	1969
928	3203	1965
929	3207	1962
930	3211	1959
931	3214	1955
932	3217	1952
933	3221	1948
934	3224	1945
935	3228	1941
936	3231	1938
937	3234	1934
938	3238	1931
939	3241	1927
940	3244	1924
941	3249	1921
942	3253	1918
943	3256	1914
944	3260	1911
945	3263	1907
946	3266	1904
947	3270	1901
948	3274	1897
949	3277	1894
950	3280	1890
951	3283	1886
952	3287	1883
953	3290	1879
954	3294	1876
955	3297	1872
956	3301	1869
957	3304	1866
958	3307	1862
959	3310	1858
960	3314	1855
961	3317	1851
962	3321	1848
963	3324	1844
964	3327	1841
965	3330	1837
966	3334	1834
967	3337	1830
968	3340	1827
969	3343	1823
970	3347	1820
971	3351	1816
972	3354	1813
973	3357	1809
974	3360	1805
975	3363	1802
976	3367	1798
977	3369	1795
978	3373	1791
979	3376	1788
980	3379	1784
981	3382	1780
982	3385	1777
983	3388	1773
984	3391	1769
985	3395	1766
986	3398	1762
987	3401	1759
988	3404	1755
989	3407	1751
990	3410	1748
991	3413	1744
992	3416	1741
993	3419	1737
994	3423	1734
995	3426	1730
996	3429	1726
997	3433	1723
998	3436	1719
999	3439	1716
1000	3442	1712
1001	3445	1709
1002	3448	1705
1003	3451	1701
1004	3454	1698
1005	3457	1694
1006	3463	1692
1007	3467	1689
1008	3471	1685
1009	3474	1682
1010	3477	1678
1011	3481	1675
1012	3484	1671
1013	3487	1668
1014	3490	1664
1015	3494	1661
1016	3497	1657
1017	3500	1653
1018	3503	1650
1019	3507	1647
1020	3511	1643
1021	3514	1640
1022	3517	1636
1023	3520	1633
1024	3524	1629
1025	3527	1626
1026	3531	1622
1027	3534	1619
1028	3537	1615
1029	3541	1612
1030	3544	1608
1031	3547	1605
1032	3550	1601
1033	3555	1598
1034	3558	1595
1035	3561	1591
1036	3564	1588
1037	3567	1584
1038	3571	1581
1039	3574	1577
1040	3577	1573
1041	3580	1570
1042	3583	1566
1043	3587	1563
1044	3590	1559
1045	3593	1556
1046	3596	1552
1047	3599	1548
1048	3602	1545
1049	3606	1542
1050	3610	1539
1051	3614	1535
1052	3617	1532
1053	3620	1528
1054	3624	1525
1055	3627	1521
1056	3630	1518
1057	3635	1515
1058	3640	1512
1059	3646	1510
1060	3651	1507
1061	3655	1504
1062	3658	1500
1063	3661	1497
1064	3664	1493
1065	3668	1490
1066	3672	1486
1067	3675	1483
1068	3678	1479
1069	3682	1476
1070	3685	1472
1071	3689	1469
1072	3692	1465
1073	3695	1462
1074	3698	1458
1075	3701	1455
1076	3704	1451
1077	3708	1448
1078	3711	1444
1079	3715	1441
1080	3718	1438
1081	3721	1434
1082	3724	1430
1083	3728	1427
1084	3732	1424
1085	3736	1420
1086	3740	1417
1087	3743	1414
1088	3747	1410
1089	3750	1407
1090	3753	1403
1091	3757	1400
1092	3760	1396
1093	3763	1393
1094	3766	1389
1095	3769	1386
1096	3772	1382
1097	3775	1378
1098	3779	1375
1099	3782	1372
1100	3785	1368
1101	3788	1364
1102	3793	1361
1103	3796	1358
1104	3799	1354
1105	3803	1351
1106	3806	1347
1107	3809	1344
1108	3812	1340
1109	3815	1337
1110	3819	1333
1111	3823	1330
1112	3826	1327
1113	3829	1323
1114	3832	1319
1115	3836	1316
1116	3839	1313
1117	3843	1309
1118	3845	1306
1119	3849	1302
1120	3852	1299
1121	3856	1295
1122	3860	1292
1123	3863	1288
1124	3866	1285
1125	3869	1281
1126	3872	1278
1127	3876	1274
1128	3879	1271
1129	3882	1267
1130	3886	1264
1131	3889	1260
1132	3892	1257
1133	3895	1253
1134	3898	1250
1135	3902	1247
1136	3905	1243
1137	3908	1239
1138	3912	1236
1139	3915	1232
1140	3918	1229
1141	3921	1225
1142	3924	1222
1143	3927	1218
1144	3930	1215
1145	3933	1211
1146	3937	1208
1147	3940	1204
1148	3943	1201
1149	3946	1197
1150	3950	1194
1151	3953	1190
1152	3956	1187
1153	3959	1183
1154	3963	1180
1155	3966	1176
1156	3969	1173
1157	3973	1170
1158	3976	1166
1159	3979	1162
1160	3982	1159
1161	3985	1155
1162	3988	1152
1163	3991	1148
1164	3995	1145
1165	3998	1141
1166	4001	1138
1167	4004	1134
1168	4007	1131
1169	4011	1127
1170	4014	1124
1171	4017	1120
1172	4021	1117
1173	4024	1114
1174	4027	1110
1175	4030	1106
1176	4033	1103
1177	4036	1099
1178	4039	1096
1179	4042	1092
1180	4045	1089
1181	4048	1085
1182	4052	1082
1183	4055	1079
1184	4059	1075
1185	4062	1072
1186	4066	1068
1187	4069	1065
1188	4072	1061
1189	4075	1058
1190	4078	1054
1191	4081	1051
1192	4085	1047
1193	4088	1044
1194	4091	1040
1195	4095	1037
1196	4100	1034
1197	4103	1031
1198	4106	1027
1199	4109	1024
1200	4114	1020
1201	4118	1017
1202	4121	1014
1203	4125	1010
1204	4129	1007
1205	4134	1004
1206	4137	1000
1207	4140	997
1208	4144	994
1209	4148	990
1210	4152	987
1211	4155	984
1212	4159	980
1213	4164	977
1214	4168	974
1215	4172	970
1216	4175	967
1217	4179	964
1218	4184	961
1219	4188	957
1220	4192	954
1221	4197	951
1222	4201	948
1223	4204	944
1224	4209	941
1225	4213	938
1226	4217	935
1227	4222	931
1228	4226	928
1229	4230	925
1230	4235	922
1231	4239	918
1232	4245	915
1233	4248	912
1234	4252	908
1235	4255	905
1236	4258	901
1237	4261	898
1238	4264	894
1239	4267	891
1240	4270	887
1241	4274	884
1242	4277	880
1243	4280	877
1244	4283	873
1245	4287	870
1246	4290	867
1247	4294	863
1248	4297	860
1249	4300	856
1250	4304	853
1251	4307	849
1252	4311	846
1253	4314	842
1254	4318	839
1255	4321	836
1256	4324	832
1257	4327	829
1258	4330	825
1259	4335	822
1260	4338	818
1261	4341	815
1262	4345	811
1263	4349	808
1264	4352	805
1265	4356	801
1266	4359	798
1267	4363	794
1268	4366	791
1269	4370	787
1270	4373	784
1271	4377	781
1272	4381	777
1273	4385	774
1274	4389	771
1275	4392	767
1276	4396	764
1277	4399	760
1278	4402	757
1279	4405	753
1280	4408	750
1281	4411	746
1282	4415	743
1283	4418	739
1284	4421	736
1285	4424	732
1286	4427	729
1287	4430	725
1288	4434	722
1289	4437	718
1290	4440	715
1291	4444	712
1292	4448	708
1293	4450	705
1294	4454	701
1295	4456	698
1296	4460	694
1297	4463	691
1298	4467	687
1299	4474	684
1300	4477	681
1301	4482	678
1302	4486	674
1303	4490	671
1304	4494	668
1305	4497	664
1306	4503	661
1307	4507	658
1308	4513	655
1309	4518	651
1310	4522	648
1311	4526	645
1312	4529	641
1313	4533	638
1314	4537	634
1315	4542	631
1316	4547	628
1317	4551	625
1318	4555	621
1319	4559	618
1320	4563	614
1321	4566	611
1322	4570	607
1323	4573	604
1324	4577	601
1325	4581	597
1326	4585	594
1327	4589	590
1328	4593	587
1329	4598	584
1330	4602	580
1331	4606	577
1332	4609	574
1333	4613	570
1334	4616	567
1335	4620	563
1336	4625	560
1337	4631	557
1338	4636	554
1339	4640	550
1340	4646	547
1341	4651	544
1342	4656	540
1343	4662	537
1344	4666	534
1345	4669	530
1346	4674	527
1347	4677	524
1348	4682	520
1349	4687	517
1350	4692	514
1351	4698	510
1352	4701	507
1353	4704	503
1354	4708	500
1355	4711	496
1356	4716	493
1357	4719	490
1358	4723	486
1359	4727	483
1360	4732	479
1361	4736	476
1362	4739	472
1363	4742	469
1364	4745	465
1365	4749	462
1366	4752	458
1367	4755	455
1368	4758	451
1369	4762	448
1370	4766	445
1371	4772	441
1372	4776	438
1373	4780	434
1374	4783	431
1375	4787	427
1376	4790	424
1377	4794	420
1378	4797	417
1379	4800	413
1380	4803	410
1381	4808	407
1382	4814	403
1383	4821	400
1384	4826	397
1385	4830	393
1386	4833	390
1387	4836	386
1388	4841	383
1389	4844	379
1390	4848	376
1391	4852	372
1392	4855	369
1393	4859	366
1394	4863	362
1395	4868	359
1396	4871	355
1397	4876	352
1398	4880	348
1399	4886	345
1400	4890	342
1401	4895	338
1402	4899	335
1403	4902	331
1404	4906	328
1405	4910	324
1406	4915	321
1407	4919	317
1408	4923	314
1409	4929	311
1410	4932	307
1411	4938	304
1412	4944	300
1413	4949	297
1414	4954	294
1415	4958	290
1416	4962	287
1417	4966	283
1418	4970	280
1419	4975	276
1420	4979	273
1421	4982	269
1422	4985	266
1423	4990	262
1424	4997	259
1425	5000	256
1426	5004	252
1427	5013	249
1428	5018	245
1429	5022	242
1430	5027	238
1431	5031	235
1432	5035	231
1433	5040	228
1434	5043	224
1435	5047	221
1436	5052	217
1437	5057	214
1438	5062	211
1439	5066	207
1440	5070	204
1441	5073	200
1442	5077	197
1443	5082	193
1444	5086	190
1445	5090	186
1446	5095	183
1447	5098	179
1448	5103	176
1449	5106	172
1450	5110	169
1451	5114	165
1452	5119	162
1453	5122	158
1454	5127	155
1455	5131	151
1456	5137	148
1457	5141	144
1458	5145	141
1459	5167	138
1460	5171	134
1461	5174	130
1462	5178	127
1463	5181	123
1464	5185	120
1465	5189	116
1466	5193	113
1467	5199	109
1468	5202	106
1469	5206	102
1470	5212	99
1471	5216	95
1472	5221	92
1473	5225	88
1474	5230	85
1475	5236	81
1476	5240	78
1477	5245	74
1478	5250	71
1479	5254	67
1480	5257	63
1481	5263	60
1482	5267	56
1483	5271	53
1484	5276	49
1485	5280	46
1486	5285	42
1487	5288	39
1488	5293	35
1489	5297	31
1490	5301	28
1491	5305	24
1492	5309	21
1493	5314	17
1494	5317	14
1495	5322	10
1496	5326	7
1497	5330	3
1498	5333	0
