iter	R2	RMSE
68	0.557253233	0.2378582427
69	0.5587490762	0.2374560944
70	0.5595569547	0.2372386178
71	0.5609079063	0.2368745025
72	0.5618524947	0.2366195795
73	0.5634601671	0.2361850725
74	0.5641261753	0.2360048355
75	0.5654510521	0.2356458838
76	0.5670110805	0.2352225197
77	0.5681926451	0.2349013563
78	0.5697236916	0.2344845451
79	0.5709933956	0.2341383188
80	0.571576716	0.2339790857
81	0.5726376598	0.2336891942
82	0.5733672484	0.2334896331
83	0.574702002	0.2331241018
84	0.5756905691	0.2328530061
85	0.5767440342	0.2325637656
86	0.5777988463	0.2322737943
87	0.579456457	0.231817379
88	0.5803420526	0.2315731657
89	0.5809348435	0.2314095527
90	0.5826554374	0.2309340045
91	0.5835578831	0.2306841891
92	0.5848211021	0.2303340492
93	0.5855132401	0.2301419761
94	0.5859521853	0.2300200826
95	0.5865717996	0.2298479079
96	0.5873772879	0.2296238907
97	0.5879720645	0.2294583349
98	0.588549167	0.2292975844
99	0.5894168599	0.2290556784
100	0.5900614057	0.2288758185
101	0.5906067519	0.2287235297
102	0.5914197267	0.2284963168
103	0.5922650485	0.2282598236
104	0.5928639111	0.2280921331
105	0.5931974627	0.2279986803
106	0.5934196261	0.2279364143
107	0.593942555	0.2277897854
108	0.595305705	0.2274071146
109	0.5955734572	0.227331874
110	0.5959436631	0.2272278021
111	0.5968961757	0.2269598134
112	0.5972520005	0.2268596212
113	0.5985635929	0.2264899235
114	0.599581779	0.2262025115
115	0.6005181112	0.2259378824
116	0.6014598671	0.2256714073
117	0.6029766491	0.2252415628
118	0.6033044136	0.225148569
119	0.6037667329	0.2250173337
120	0.6053269909	0.2245738684
121	0.6061908778	0.2243279526
122	0.6066352547	0.2242013502
123	0.6073744523	0.2239905954
124	0.6083249845	0.2237192946
125	0.608804669	0.2235822581
126	0.6093401641	0.2234291783
127	0.6096957995	0.2233274563
128	0.6102954638	0.2231558299
129	0.610563255	0.2230791443
130	0.6111307968	0.2229165339
131	0.6119246316	0.2226888876
132	0.612256729	0.2225935836
133	0.6124792291	0.2225297087
134	0.6138409419	0.22213839
135	0.6140942912	0.2220655083
136	0.6143292563	0.2219978939
137	0.6149390459	0.2218223224
138	0.6153245456	0.2217112571
139	0.6157621964	0.2215850991
140	0.6160460393	0.2215032397
141	0.6166550313	0.2213275061
142	0.6175460113	0.221070149
143	0.6178602857	0.2209793002
144	0.6186912824	0.2207388999
145	0.6197128131	0.2204430205
146	0.6201084681	0.220328315
147	0.6207214115	0.2201504967
148	0.6210215627	0.2200633688
149	0.6213572089	0.2199658965
150	0.6219680543	0.2197883949
151	0.622263507	0.2197024898
152	0.622473798	0.2196413256
153	0.6227711869	0.2195547995
154	0.623349454	0.2193864533
155	0.6237890188	0.2192584
156	0.6242807249	0.2191150683
157	0.6245864313	0.219025908
158	0.6251674122	0.2188563628
159	0.6255845653	0.2187345457
160	0.6260676043	0.2185934038
161	0.6264049251	0.218494786
162	0.6267081951	0.2184060852
163	0.6272445939	0.2182491103
164	0.6275391411	0.2181628643
165	0.6277681447	0.2180957864
166	0.6280077285	0.2180255874
167	0.6282930859	0.217941947
168	0.6289615234	0.2177458972
169	0.6295340653	0.2175778327
170	0.6298472784	0.2174858369
171	0.6301431466	0.2173988998
172	0.6302711973	0.2173612629
173	0.6305843859	0.2172691826
174	0.6307718426	0.21721405
175	0.6315888058	0.2169736104
176	0.631986459	0.216856481
177	0.6324072999	0.2167324527
178	0.6329844994	0.2165622276
179	0.6331471215	0.2165142436
180	0.633565735	0.2163906769
181	0.6341541614	0.2162168651
182	0.6344376894	0.2161330656
183	0.6345774323	0.2160917512
184	0.6347560358	0.2160389364
185	0.6349754474	0.2159740365
186	0.6355883785	0.2157926339
187	0.6358623669	0.2157114952
188	0.6364837232	0.215527374
189	0.6368260795	0.2154258592
190	0.6370454116	0.2153607982
191	0.6372559959	0.2152983135
192	0.6375166873	0.2152209359
193	0.6377782722	0.2151432652
194	0.6379480748	0.2150928318
195	0.638289019	0.2149915315
196	0.6385494717	0.2149141144
197	0.638712474	0.2148656493
198	0.6391044945	0.2147490461
199	0.6395826658	0.2146067322
200	0.6397446446	0.2145585025
201	0.6400262354	0.2144746321
202	0.6402144625	0.2144185513
203	0.6405161525	0.2143286346
204	0.6408977542	0.2142148466
205	0.6416099291	0.2140023248
206	0.6419239212	0.2139085585
207	0.6421433518	0.2138430064
208	0.6422889086	0.2137995121
209	0.6425354457	0.2137258233
210	0.6428187452	0.213641115
211	0.6430235002	0.2135798711
212	0.6432286978	0.2135184772
213	0.643375312	0.2134746003
214	0.6434764237	0.2134443355
215	0.6437346745	0.2133670164
216	0.6439394996	0.2133056728
217	0.6444332234	0.2131577336
218	0.6448964586	0.2130188366
219	0.6451918337	0.2129302236
220	0.6453926952	0.2128699438
221	0.6458817507	0.2127231037
222	0.6459696261	0.2126967082
223	0.6461200515	0.2126515166
224	0.6461880804	0.2126310758
225	0.6465148129	0.2125328746
226	0.6467729547	0.2124552566
227	0.6470900751	0.2123598661
228	0.6471941851	0.2123285402
229	0.6473085935	0.2122941103
230	0.6474957708	0.2122377694
231	0.6476227204	0.2121995487
232	0.6477322885	0.2121665555
233	0.647918606	0.2121104396
234	0.6480689752	0.2120651401
235	0.6483477974	0.2119811177
236	0.6485341833	0.2119249321
237	0.6486392483	0.211893254
238	0.648710772	0.2118716862
239	0.648845138	0.2118311625
240	0.6492189644	0.2117183787
241	0.6493092872	0.2116911192
242	0.6494678074	0.2116432692
243	0.649609227	0.2116005719
244	0.6500937731	0.2114542129
245	0.6502819806	0.2113973368
246	0.6505616211	0.2113128014
247	0.6508497339	0.2112256695
248	0.6509976755	0.2111809146
249	0.6512482786	0.2111050811
250	0.6513640122	0.2110700505
251	0.6514290053	0.2110503757
252	0.6516501082	0.2109834291
253	0.6519779521	0.2108841239
254	0.6521633677	0.2108279401
255	0.6522658653	0.2107968753
256	0.652526705	0.2107177998
257	0.6529518238	0.2105888582
258	0.653201452	0.2105131074
259	0.6535314395	0.2104129293
260	0.6536506429	0.2103767296
261	0.6539014074	0.2103005572
262	0.6541281062	0.2102316711
263	0.6544000091	0.2101490194
264	0.6545167408	0.2101135259
265	0.6548983567	0.2099974496
266	0.6551288993	0.2099272942
267	0.6552973014	0.2098760338
268	0.655444098	0.2098313397
269	0.6555510935	0.2097987575
270	0.6557197546	0.2097473867
271	0.6560300361	0.2096528483
272	0.6561368826	0.2096202838
273	0.6564227489	0.2095331331
274	0.6567821209	0.2094235216
275	0.6571096586	0.2093235698
276	0.6572072008	0.2092937945
277	0.6575102182	0.2092012697
278	0.6576563718	0.2091566278
279	0.6578000216	0.2091127414
280	0.6579597108	0.209063944
281	0.6580772027	0.2090280339
282	0.6582139128	0.2089862421
283	0.6584911961	0.208901452
284	0.6585852543	0.2088726823
285	0.658793468	0.2088089815
286	0.659106903	0.2087130526
287	0.6591828446	0.2086898036
288	0.6594580118	0.2086055411
289	0.6595228753	0.2085856735
290	0.6597340175	0.2085209877
291	0.6599148337	0.2084655766
292	0.6601002558	0.2084087388
293	0.6604525267	0.2083007138
294	0.6605600554	0.2082677286
295	0.6607749145	0.2082018034
296	0.6608408042	0.2081815823
297	0.6610761615	0.2081093366
298	0.6611569459	0.2080845331
299	0.6613650032	0.208020639
300	0.6614496812	0.2079946289
301	0.6618539298	0.207870413
302	0.6619180809	0.2078506941
303	0.6621358391	0.2077837451
304	0.6623317215	0.2077235033
305	0.6625182102	0.2076661342
306	0.6626311709	0.2076313767
307	0.6627903415	0.2075823907
308	0.6629411979	0.2075359527
309	0.6630870461	0.2074910466
310	0.6631593665	0.2074687758
311	0.6634085813	0.2073920127
312	0.6634916056	0.2073664333
313	0.6635616901	0.2073448381
314	0.6638893345	0.2072438509
315	0.6640208775	0.2072032926
316	0.6642742675	0.2071251432
317	0.6644874951	0.2070593576
318	0.6646226851	0.2070176376
319	0.6646996383	0.2069938859
320	0.6649904644	0.2069040973
321	0.6651160477	0.2068653131
322	0.6651715262	0.2068481773
323	0.6652903895	0.2068114587
324	0.6656426006	0.2067026174
325	0.6657814837	0.2066596836
326	0.6659217552	0.2066163115
327	0.6660166105	0.206586977
328	0.6661871005	0.2065342416
329	0.6662594453	0.20651186
330	0.6663861053	0.206472669
331	0.6666700823	0.206384774
332	0.6668660928	0.2063240841
333	0.666897937	0.2063142226
334	0.667126047	0.206243568
335	0.6673470294	0.206175098
336	0.667540046	0.2061152744
337	0.6676449593	0.2060827503
338	0.6678809329	0.2060095775
339	0.6680595855	0.2059541619
340	0.6682379421	0.2058988234
341	0.6682978691	0.2058802265
342	0.6684098373	0.2058454755
343	0.6684954704	0.205818894
344	0.6686252996	0.205778587
345	0.6687810698	0.2057302158
346	0.6688788032	0.205699861
347	0.6689667692	0.2056725359
348	0.6691222199	0.2056242391
349	0.6693048052	0.2055674974
350	0.6694729409	0.2055152323
351	0.6695475409	0.2054920386
352	0.6696743119	0.2054526185
353	0.6697742409	0.2054215398
354	0.6698639917	0.2053936225
355	0.6699359768	0.2053712286
356	0.6700293662	0.2053421723
357	0.6701142788	0.2053157499
358	0.6702540918	0.2052722366
359	0.6703830114	0.2052321053
360	0.6704963571	0.2051968156
361	0.6706836572	0.2051384872
362	0.6708782016	0.2050778852
363	0.670995485	0.205041342
364	0.6712756453	0.204954023
365	0.6714169105	0.20490998
366	0.6716218869	0.2048460567
367	0.6716911554	0.2048244503
368	0.6718141851	0.204786069
369	0.671895135	0.2047608113
370	0.6719463222	0.2047448384
371	0.6721886666	0.2046691985
372	0.6723365441	0.2046230296
373	0.6723957606	0.2046045386
374	0.6725108362	0.2045686004
375	0.6726012895	0.2045403472
376	0.672897591	0.20444777
377	0.6729345462	0.2044362207
378	0.6730507591	0.2043998973
379	0.6733315562	0.2043121051
380	0.6734114273	0.2042871262
381	0.6734935684	0.2042614342
382	0.6735592575	0.2042408857
383	0.6735928422	0.2042303791
384	0.6737238121	0.2041894016
385	0.6738250954	0.2041577067
386	0.6739142884	0.2041297912
387	0.6740025335	0.2041021686
388	0.6742308723	0.2040306763
389	0.6743221405	0.2040020935
390	0.6744771373	0.2039535433
391	0.6745696511	0.2039245593
392	0.674619952	0.2039087987
393	0.6746834184	0.2038889112
394	0.6747236922	0.2038762902
395	0.6749368614	0.2038094743
396	0.6750445183	0.2037757219
397	0.6751405183	0.2037456195
398	0.6752110221	0.203723509
399	0.6752634564	0.2037070636
400	0.6753845863	0.2036690677
401	0.6754885	0.2036364665
402	0.6756239429	0.2035939657
403	0.6756697219	0.2035795987
404	0.6758103101	0.2035354708
405	0.6758419404	0.2035255414
406	0.6759764088	0.2034833234
407	0.6761245162	0.2034368132
408	0.6762627451	0.2033933955
409	0.6763490338	0.2033662875
410	0.6763829767	0.2033556232
411	0.6764838253	0.2033239349
412	0.6765266719	0.2033104703
413	0.6766000889	0.2032873969
414	0.6767624548	0.2032363593
415	0.6768264308	0.2032162458
416	0.6770051369	0.2031600515
417	0.6771863733	0.2031030457
418	0.6772628993	0.2030789706
419	0.6773084782	0.20306463
420	0.677401595	0.2030353295
421	0.6774798346	0.2030107069
422	0.6776512696	0.2029567448
423	0.6777375917	0.202929568
424	0.6778559674	0.2028922938
425	0.6780090964	0.2028440663
426	0.6780625986	0.2028272133
427	0.6781407638	0.2028025889
428	0.6782217921	0.2027770595
429	0.6783379851	0.2027404451
430	0.6784779642	0.2026963266
431	0.6785601108	0.2026704312
432	0.6786298931	0.2026484309
433	0.6786664323	0.2026369101
434	0.6787841415	0.2025997923
435	0.678879841	0.2025696099
436	0.6789690577	0.202541468
437	0.6791472661	0.2024852435
438	0.6791777866	0.2024756128
439	0.6792521916	0.2024521324
440	0.6793341464	0.2024262663
441	0.6794256973	0.2023973676
442	0.6796001703	0.2023422826
443	0.6798044583	0.2022777653
444	0.6798719581	0.2022564432
445	0.6799491967	0.2022320422
446	0.6800782755	0.2021912572
447	0.6801382922	0.202172291
448	0.6801638478	0.2021642145
449	0.6801881211	0.2021565429
450	0.6802497181	0.2021370739
451	0.6802841617	0.2021261865
452	0.6803533554	0.202104313
453	0.6803932348	0.2020917052
454	0.6804784512	0.2020647617
455	0.6805646191	0.2020375136
456	0.6806523098	0.2020097803
457	0.6806734358	0.2020030983
458	0.6807416804	0.2019815117
459	0.6807659837	0.2019738237
460	0.6808766026	0.2019388274
461	0.6810265713	0.2018913723
462	0.6812295485	0.2018271258
463	0.6813716658	0.2017821305
464	0.6814879177	0.2017453169
465	0.6815654035	0.2017207757
466	0.6816529377	0.2016930484
467	0.6817632882	0.2016580883
468	0.6818638738	0.2016262166
469	0.6818912058	0.2016175553
470	0.6820276443	0.2015743132
471	0.6821054452	0.2015496513
472	0.6821890674	0.2015231407
473	0.6822578565	0.20150133
474	0.6824067951	0.2014540986
475	0.6824872305	0.2014285863
476	0.6826018631	0.2013922218
477	0.6826607912	0.2013735257
478	0.6827353358	0.2013498725
479	0.6829759511	0.2012735056
480	0.683078413	0.2012409772
481	0.6831179428	0.2012284264
482	0.6832387055	0.201190079
483	0.6834478048	0.2011236636
484	0.6834915955	0.2011097518
485	0.6835398979	0.2010944055
486	0.6836247599	0.2010674409
487	0.6836453333	0.2010609033
488	0.683689486	0.201046872
489	0.6837746033	0.20101982
490	0.6838339397	0.2010009594
491	0.6838774833	0.2009871176
492	0.6839658742	0.2009590167
493	0.6840324902	0.2009378358
494	0.6841732905	0.2008930602
495	0.6842505747	0.200868479
496	0.6843075021	0.2008503706
497	0.6843807608	0.2008270648
498	0.6844859924	0.2007935829
499	0.6845273284	0.2007804293
500	0.6847026555	0.2007246287
501	0.6848072726	0.2006913252
502	0.6849574417	0.2006435113
503	0.6851005318	0.2005979407
504	0.6851373949	0.200586199
505	0.6853184304	0.2005285255
506	0.6855421129	0.2004572428
507	0.6856394196	0.2004262254
508	0.6857386479	0.2003945905
509	0.6857813103	0.2003809879
510	0.6858576487	0.2003566454
511	0.6859697055	0.2003209079
512	0.6860717372	0.2002883621
513	0.6861228466	0.2002720573
514	0.6863078072	0.2002130408
515	0.6864082162	0.2001809954
516	0.6865195538	0.2001454561
517	0.686567116	0.2001302722
518	0.6868521881	0.2000392407
519	0.6869335801	0.2000132423
520	0.6870594901	0.1999730173
521	0.6871795457	0.1999346551
522	0.6872782699	0.1999031035
523	0.687330281	0.1998864791
524	0.6873612723	0.1998765727
525	0.6875178015	0.1998265302
526	0.6875946319	0.1998019629
527	0.6876927753	0.1997705761
528	0.6877771158	0.1997435997
529	0.6878956403	0.1997056832
530	0.6880099321	0.1996691141
531	0.6880821853	0.1996459922
532	0.688169092	0.1996181775
533	0.6881987623	0.1996086806
534	0.6882391798	0.199595743
535	0.6882967162	0.1995773241
536	0.6883794611	0.1995508324
537	0.6884854791	0.1995168844
538	0.6885377762	0.1995001363
539	0.6886807281	0.1994543487
540	0.688738168	0.1994359477
541	0.6888238332	0.1994085015
542	0.6888876922	0.1993880394
543	0.6889361657	0.1993725057
544	0.6890641527	0.1993314857
545	0.6891597952	0.1993008266
546	0.6892410359	0.1992747804
547	0.6893043085	0.1992544925
548	0.6894034589	0.1992226965
549	0.6894857457	0.1991963046
550	0.6895298294	0.1991821642
551	0.6896148351	0.1991548946
552	0.6896846225	0.1991325042
553	0.6897416116	0.1991142181
554	0.6897744498	0.1991036806
555	0.6898567349	0.1990772734
556	0.6899452882	0.1990488507
557	0.6899892286	0.1990347458
558	0.6900230168	0.1990238991
559	0.6901155027	0.1989942061
560	0.6901965533	0.1989681808
561	0.6902430422	0.1989532518
562	0.6903251453	0.1989268831
563	0.6904589697	0.1988838958
564	0.6905122453	0.19886678
565	0.6905641787	0.1988500939
566	0.6906322553	0.198828219
567	0.6907016593	0.198805915
568	0.6908160904	0.1987691355
569	0.6908848842	0.1987470211
570	0.6909852434	0.1987147553
571	0.6910321182	0.1986996831
572	0.6910939517	0.1986797992
573	0.6911453799	0.19866326
574	0.6911719458	0.1986547158
575	0.6912097479	0.1986425573
576	0.6913652927	0.1985925206
577	0.6914248013	0.1985733741
578	0.691555699	0.1985312522
579	0.6916052605	0.1985153013
580	0.6916632395	0.1984966398
581	0.6917685163	0.1984627501
582	0.6918312514	0.1984425523
583	0.6919426518	0.1984066813
584	0.6919860614	0.1983927017
585	0.6920050304	0.1983865926
586	0.692038175	0.1983759177
587	0.6922197596	0.1983174246
588	0.6922317418	0.1983135642
589	0.692254674	0.1983061758
590	0.6922778515	0.198298708
591	0.6923385224	0.1982791586
592	0.6924229996	0.1982519352
593	0.6925715178	0.1982040649
594	0.6926319315	0.1981845891
595	0.6926598686	0.1981755823
596	0.6926812573	0.1981686864
597	0.6927538968	0.1981452649
598	0.6928358177	0.1981188474
599	0.6928781757	0.1981051866
600	0.6929651968	0.1980771187
601	0.6930432961	0.198051925
602	0.6931684474	0.1980115464
603	0.6933392881	0.1979564133
604	0.6933727391	0.1979456163
605	0.6934271153	0.1979280641
606	0.6935220116	0.1978974284
607	0.693547703	0.1978891336
608	0.6935977103	0.1978729871
609	0.6936593513	0.1978530823
610	0.6936831275	0.1978454041
611	0.6937689701	0.19781768
612	0.6938837872	0.197780592
613	0.6939066627	0.197773202
614	0.6939662222	0.1977539597
615	0.6940689506	0.1977207662
616	0.6941741732	0.1976867611
617	0.6942694748	0.197655957
618	0.6943635792	0.1976255353
619	0.6945045147	0.1975799653
620	0.6945689202	0.197559137
621	0.6945937613	0.197551103
622	0.69470428	0.1975153554
623	0.6947366882	0.1975048716
624	0.6947840152	0.1974895608
625	0.694824349	0.1974765114
626	0.6948588366	0.1974653528
627	0.6949170304	0.1974465225
628	0.6949897194	0.1974229993
629	0.6950262937	0.1974111623
630	0.6950805035	0.1973936164
631	0.6951207633	0.1973805846
632	0.6952086561	0.1973521314
633	0.6952796883	0.1973291334
634	0.6953540249	0.1973050627
635	0.6954034389	0.1972890605
636	0.6954397547	0.1972772991
637	0.6954983411	0.1972583237
638	0.6955471822	0.1972425032
639	0.6956286328	0.1972161172
640	0.6956900549	0.1971962171
641	0.6957226019	0.1971856714
642	0.695799598	0.1971607214
643	0.6958621502	0.1971404494
644	0.6959503904	0.1971118489
645	0.6960784769	0.1970703261
646	0.69612815	0.1970542208
647	0.6962410904	0.1970175977
648	0.696259338	0.1970116799
649	0.6963419511	0.1969848859
650	0.6963764508	0.1969736955
651	0.6964727276	0.1969424636
652	0.6965037834	0.1969323881
653	0.696535108	0.1969222249
654	0.696577417	0.196908497
655	0.6966517698	0.1968843696
656	0.6967194395	0.1968624083
657	0.6968503321	0.1968199218
658	0.6969268	0.1967950969
659	0.6969566398	0.1967854087
660	0.6970367631	0.1967593924
661	0.6970794578	0.1967455279
662	0.6971455852	0.196724052
663	0.6972001425	0.1967063319
664	0.6973677004	0.1966518995
665	0.6974330204	0.1966306757
666	0.6974972229	0.1966098128
667	0.6975654016	0.1965876554
668	0.6976403703	0.1965632884
669	0.6977342089	0.1965327839
670	0.6977928201	0.1965137285
671	0.6978412391	0.1964979854
672	0.6978886823	0.1964825583
673	0.6979463453	0.1964638064
674	0.6979654833	0.1964575824
675	0.698027627	0.1964373707
676	0.6981067117	0.1964116462
677	0.6981908968	0.1963842589
678	0.6982300426	0.1963715226
679	0.6982854221	0.1963535031
680	0.6983406708	0.1963355246
681	0.6983684958	0.1963264694
682	0.6983889395	0.1963198161
683	0.6984755676	0.1962916207
684	0.6985447948	0.1962690861
685	0.6986081211	0.19624847
686	0.6986511262	0.1962344683
687	0.6987818428	0.1961919032
688	0.6988089241	0.1961830836
689	0.6988574162	0.1961672902
690	0.6990262934	0.1961122783
691	0.6990647575	0.1960997464
692	0.6991172637	0.1960826383
693	0.6992129845	0.1960514456
694	0.6992925465	0.1960255148
695	0.6993661823	0.1960015124
696	0.699413263	0.1959861645
697	0.6994942677	0.1959597546
698	0.699526718	0.1959491739
699	0.6995878945	0.1959292253
700	0.699751313	0.1958759271
701	0.6998686001	0.1958376656
702	0.6999392463	0.1958146157
703	0.7000417123	0.195781179
704	0.700102721	0.195761268
705	0.7001653679	0.1957408202
706	0.7002321979	0.1957190047
707	0.7002731904	0.1957056222
708	0.700335653	0.1956852287
709	0.7003969663	0.1956652085
710	0.7004723299	0.1956405976
711	0.70059597	0.1956002148
712	0.7006441615	0.1955844725
713	0.7006726183	0.1955751761
714	0.7007794015	0.1955402879
715	0.7008113295	0.1955298552
716	0.700898678	0.1955013105
717	0.7009397285	0.1954878941
718	0.7009685544	0.1954784725
719	0.7010593797	0.1954487838
720	0.7011293108	0.1954259218
721	0.7012102867	0.1953994457
722	0.7013170052	0.1953645473
723	0.7013547516	0.1953522021
724	0.7013977103	0.1953381514
725	0.7014616004	0.1953172526
726	0.7015310088	0.1952945463
727	0.7016439081	0.1952576066
728	0.7016792304	0.195246048
729	0.7017248745	0.1952311107
730	0.7017949251	0.1952081842
731	0.7018445068	0.1951919551
732	0.701862219	0.1951861573
733	0.7019150898	0.1951688497
734	0.7019539752	0.1951561193
735	0.7020732368	0.19511707
736	0.7021052008	0.1951066029
737	0.7022256385	0.1950671585
738	0.7022990053	0.1950431263
739	0.7024022445	0.195009304
740	0.702458477	0.1949908792
741	0.7025590989	0.1949579056
742	0.7026227551	0.1949370427
743	0.7026871582	0.1949159328
744	0.7027392734	0.1948988489
745	0.7028053727	0.1948771787
746	0.7028784729	0.1948532105
747	0.7029220534	0.1948389199
748	0.7029884051	0.1948171602
749	0.7030190127	0.1948071219
750	0.7030808678	0.1947868336
751	0.7031824761	0.1947535019
752	0.7032342387	0.1947365194
753	0.7032806604	0.194721288
754	0.7033381686	0.1947024173
755	0.7033715809	0.1946914525
756	0.7033953691	0.1946836457
757	0.7034939112	0.1946513028
758	0.7035705068	0.1946261592
759	0.7036035386	0.1946153152
760	0.7036358608	0.1946047034
761	0.7036881862	0.1945875231
762	0.703733293	0.1945727118
763	0.7037689703	0.1945609959
764	0.7038262654	0.1945421797
765	0.7038672492	0.1945287191
766	0.7039044112	0.1945165129
767	0.7039780427	0.1944923257
768	0.7040630166	0.1944644089
769	0.7041418889	0.1944384931
770	0.7041969302	0.1944204057
771	0.7042691416	0.1943966733
772	0.7042978378	0.1943872414
773	0.704342179	0.1943726665
774	0.7043833967	0.1943591172
775	0.7044510454	0.1943368775
776	0.7045355512	0.1943090923
777	0.7045582476	0.1943016291
778	0.7046188991	0.1942816839
779	0.7046641106	0.1942668148
780	0.7046968788	0.1942560374
781	0.7047672626	0.1942328861
782	0.7048275395	0.194213057
783	0.7048482192	0.1942062537
784	0.7048725364	0.1941982533
785	0.7048975553	0.1941900217
786	0.7049830332	0.1941618956
787	0.7051010964	0.1941230408
788	0.7051796384	0.1940971881
789	0.7052496419	0.1940741431
790	0.7052660153	0.1940687526
791	0.7052907369	0.1940606134
792	0.7053707269	0.1940342757
793	0.7053880758	0.1940285629
794	0.7054074958	0.1940221679
795	0.7054561514	0.1940061446
796	0.7054933331	0.193993899
797	0.7055551518	0.1939735377
798	0.7056848461	0.1939308132
799	0.705723327	0.1939181348
800	0.7057661095	0.1939040382
801	0.7058327439	0.1938820805
802	0.7058558383	0.1938744697
803	0.7058947282	0.1938616529
804	0.7059179288	0.1938540063
805	0.7059333469	0.1938489246
806	0.7060214661	0.1938198783
807	0.7060898064	0.1937973486
808	0.706142827	0.1937798675
809	0.706197016	0.1937619996
810	0.7062278742	0.193751824
811	0.7063425754	0.1937139958
812	0.7064277953	0.1936858856
813	0.7065166918	0.1936565585
814	0.7066006645	0.1936288515
815	0.7066553547	0.1936108043
816	0.7067097133	0.1935928648
817	0.7067428039	0.1935819434
818	0.7068528371	0.193545623
819	0.7069010648	0.1935297016
820	0.7069454423	0.1935150501
821	0.7069912699	0.1934999186
822	0.7070314716	0.1934866438
823	0.707083255	0.1934695433
824	0.7071362272	0.1934520486
825	0.7071961964	0.1934322411
826	0.7072500943	0.1934144373
827	0.7073220727	0.1933906584
828	0.7073873678	0.1933690849
829	0.7073994218	0.193365102
830	0.7074506943	0.1933481596
831	0.7074659332	0.1933431237
832	0.7074888834	0.1933355394
833	0.707520709	0.1933250216
834	0.707583022	0.1933044264
835	0.7076145547	0.1932940037
836	0.7076362854	0.1932868205
837	0.7076933162	0.1932679676
838	0.7077585049	0.1932464156
839	0.7077853641	0.193237535
840	0.7078392073	0.1932197312
841	0.7078812587	0.1932058255
842	0.7079613926	0.1931793236
843	0.7080031661	0.1931655068
844	0.7080739467	0.1931420935
845	0.7081141115	0.1931288063
846	0.7081560605	0.1931149278
847	0.7082512695	0.1930834251
848	0.7083194831	0.1930608514
849	0.708351296	0.1930503228
850	0.7084216904	0.1930270234
851	0.7084734393	0.1930098935
852	0.7085272315	0.1929920857
853	0.7085936367	0.1929701001
854	0.7087136653	0.1929303544
855	0.7087413941	0.1929211712
856	0.7088517164	0.1928846306
857	0.7089032297	0.1928675662
858	0.708908882	0.1928656937
859	0.7089690853	0.1928457485
860	0.7090249189	0.1928272491
861	0.709063422	0.1928144908
862	0.7091305802	0.1927922354
863	0.7092399419	0.1927559888
864	0.7092937774	0.1927381431
865	0.7093463861	0.1927207026
866	0.7093708427	0.1927125943
867	0.7094191969	0.1926965621
868	0.7095987774	0.1926370091
869	0.7096605761	0.192616511
870	0.7098145835	0.1925654186
871	0.7098532332	0.1925525943
872	0.7099022589	0.192536326
873	0.7099353648	0.1925253395
874	0.7100409745	0.192490288
875	0.7100806311	0.1924771245
876	0.7101084203	0.1924678997
877	0.7101215186	0.1924635515
878	0.7101422011	0.1924566853
879	0.7102006724	0.1924372727
880	0.710244023	0.192422879
881	0.7102587012	0.1924180052
882	0.7102912986	0.1924071809
