iter	R2	RMSE
882	0.7297272538	0.1856227997
883	0.7297999788	0.1855978243
884	0.7298329041	0.185586516
885	0.7299052237	0.1855616749
886	0.7299401009	0.1855496938
887	0.729993356	0.185531398
888	0.7300583156	0.1855090786
889	0.7300969182	0.1854958139
890	0.7301213083	0.1854874324
891	0.7301402642	0.1854809181
892	0.7301868783	0.1854648979
893	0.7302110691	0.1854565836
894	0.7302919065	0.1854287971
895	0.7303437399	0.1854109781
896	0.7303846889	0.1853968997
897	0.7304270477	0.1853823354
898	0.7304514121	0.1853739576
899	0.7305726485	0.1853322646
900	0.730638889	0.1853094806
901	0.7306871952	0.1852928635
902	0.7307575658	0.1852686537
903	0.7307913552	0.185257028
904	0.7308642734	0.1852319368
905	0.7308891501	0.1852233759
906	0.7309507476	0.1852021766
907	0.7309818263	0.1851914796
908	0.7310370674	0.1851724647
909	0.7311262672	0.1851417565
910	0.7311373225	0.1851379503
911	0.7311997394	0.185116459
912	0.7312296652	0.1851061541
913	0.7312575105	0.1850965651
914	0.7312996121	0.1850820658
915	0.7313894453	0.1850511244
916	0.7314244873	0.1850390535
917	0.7314927017	0.1850155533
918	0.7315335177	0.1850014906
919	0.7315595716	0.1849925135
920	0.7316360692	0.1849661529
921	0.731674043	0.184953066
922	0.7317296464	0.1849339017
923	0.7317517939	0.1849262678
924	0.7317967938	0.184910756
925	0.7318149379	0.1849045012
926	0.7319005174	0.1848749968
927	0.7319645378	0.184852922
928	0.7320195432	0.1848339535
929	0.7320606667	0.184819771
930	0.7321428422	0.1847914272
931	0.7322132566	0.1847671366
932	0.7322325448	0.1847604823
933	0.7322866263	0.1847418231
934	0.732303822	0.1847358898
935	0.7323281934	0.1847274804
936	0.7323758781	0.1847110254
937	0.732425216	0.1846939984
938	0.7324862386	0.1846729367
939	0.7325762817	0.1846418543
940	0.7326089922	0.1846305615
941	0.7326304118	0.1846231664
942	0.7326574129	0.1846138438
943	0.7327396957	0.1845854314
944	0.7327721481	0.1845742243
945	0.732817061	0.184558713
946	0.7328416589	0.1845502171
947	0.7329270676	0.1845207151
948	0.7329484601	0.1845133249
949	0.7329925326	0.1844980988
950	0.7330586919	0.1844752398
951	0.7331233759	0.1844528879
952	0.7331689052	0.1844371533
953	0.7332020654	0.1844256926
954	0.7332527352	0.1844081789
955	0.7333009993	0.1843914951
956	0.733378372	0.184364746
957	0.7334630044	0.1843354827
958	0.7334885155	0.1843266608
959	0.7335368971	0.1843099291
960	0.733579492	0.1842951972
961	0.7336246684	0.1842795713
962	0.7336351245	0.1842759544
963	0.7336833759	0.1842592631
964	0.7337188876	0.1842469778
965	0.7337827778	0.1842248728
966	0.7338394809	0.1842052522
967	0.7339209148	0.1841770705
968	0.7339795298	0.1841567831
969	0.7340176128	0.1841436008
970	0.7340873922	0.1841194446
971	0.7341155674	0.18410969
972	0.7341938855	0.1840825726
973	0.7342474676	0.1840640176
974	0.7342961243	0.1840471667
975	0.7343169448	0.1840399556
976	0.7343466083	0.1840296813
977	0.7343827378	0.1840171667
978	0.7343973798	0.1840120946
979	0.7345125529	0.1839721938
980	0.7345712282	0.1839518629
981	0.734577609	0.1839496518
982	0.7346358677	0.1839294627
983	0.7346624	0.1839202675
984	0.7347143623	0.1839022576
985	0.734758295	0.1838870294
986	0.7348057333	0.1838705846
987	0.7348617476	0.183851165
988	0.7348722137	0.1838475363
989	0.7348979659	0.1838386074
990	0.7349458299	0.1838220107
991	0.7349922993	0.1838058961
992	0.735013831	0.1837984289
993	0.7350507965	0.1837856085
994	0.7350996455	0.1837686654
995	0.7351394551	0.1837548564
996	0.7351812234	0.1837403668
997	0.7351992957	0.1837340971
998	0.7352494402	0.1837166997
999	0.7352920119	0.1837019283
1000	0.735354209	0.1836803453
1001	0.7353883643	0.183668492
1002	0.7354398796	0.1836506126
1003	0.7354553556	0.183645241
1004	0.7354904707	0.1836330522
1005	0.7355209581	0.1836224691
1006	0.7356048793	0.1835933344
1007	0.7356498853	0.1835777079
1008	0.7356957424	0.1835617845
1009	0.735757743	0.1835402532
1010	0.7357946272	0.1835274431
1011	0.7358806639	0.1834975584
1012	0.735931282	0.183479974
1013	0.7359872518	0.1834605286
1014	0.7360296051	0.1834458125
1015	0.7360623185	0.1834344451
1016	0.7361270539	0.1834119484
1017	0.7361617525	0.1833998889
1018	0.7361900931	0.1833900386
1019	0.7362181408	0.1833802895
1020	0.7362472772	0.1833701615
1021	0.7362914349	0.1833548108
1022	0.7363244237	0.183343342
1023	0.7363633293	0.1833298153
1024	0.7364259649	0.1833080359
1025	0.7364844644	0.1832876925
1026	0.7365223167	0.183274528
1027	0.7365956461	0.1832490223
1028	0.7366425797	0.1832326958
1029	0.7366768085	0.183220788
1030	0.7367511462	0.183194924
1031	0.7367626199	0.1831909317
1032	0.7367848437	0.1831831986
1033	0.7368655075	0.1831551277
1034	0.73689503	0.1831448528
1035	0.7369484965	0.1831262431
1036	0.7369835025	0.1831140578
1037	0.7370049955	0.1831065758
1038	0.7370732503	0.1830828136
1039	0.737089243	0.1830772454
1040	0.7371357886	0.1830610387
1041	0.7372014227	0.1830381832
1042	0.737223947	0.183030339
1043	0.7372663532	0.1830155699
1044	0.7373162874	0.1829981774
1045	0.7373447386	0.1829882669
1046	0.7373786896	0.1829764399
1047	0.7374267122	0.1829597098
1048	0.7374762495	0.1829424503
1049	0.7375039957	0.1829327824
1050	0.737540261	0.1829201454
1051	0.7376116387	0.1828952705
1052	0.7376333671	0.1828876976
1053	0.7376940885	0.1828665328
1054	0.7377393769	0.1828507457
1055	0.7377476216	0.1828478715
1056	0.7377749778	0.1828383346
1057	0.737807608	0.1828269585
1058	0.737860024	0.1828086827
1059	0.7378987756	0.1827951701
1060	0.7379395143	0.1827809635
1061	0.737972743	0.182769375
1062	0.7380149095	0.1827546684
1063	0.7380426401	0.1827449961
1064	0.7381105224	0.1827213167
1065	0.7381351893	0.1827127114
1066	0.7382113065	0.1826861546
1067	0.7382308298	0.1826793424
1068	0.7382728834	0.182664668
1069	0.7383707169	0.1826305248
1070	0.738400344	0.1826201839
1071	0.7384387026	0.1826067945
1072	0.7384583772	0.1825999266
1073	0.738507796	0.1825826745
1074	0.738568496	0.1825614818
1075	0.7386340199	0.1825386022
1076	0.7386860253	0.182520441
1077	0.7387125947	0.1825111618
1078	0.7387479934	0.1824987982
1079	0.7387943966	0.1824825899
1080	0.7388198383	0.1824737027
1081	0.7388784365	0.1824532317
1082	0.7389101051	0.1824421675
1083	0.7389647716	0.1824230668
1084	0.738998398	0.1824113166
1085	0.7390337715	0.1823989551
1086	0.7390925601	0.1823784092
1087	0.739204535	0.1823392689
1088	0.7392613031	0.1823194227
1089	0.7393091834	0.1823026819
1090	0.7393286091	0.1822958895
1091	0.7394017296	0.18227032
1092	0.7394228111	0.1822629473
1093	0.7394561089	0.1822513017
1094	0.7394946081	0.1822378361
1095	0.7395330159	0.1822244014
1096	0.7395761264	0.1822093206
1097	0.7396262972	0.1821917684
1098	0.7396699083	0.1821765097
1099	0.7397137483	0.1821611697
1100	0.7397570453	0.1821460183
1101	0.7397882923	0.182135083
1102	0.7398067	0.1821286406
1103	0.739872082	0.1821057563
1104	0.7399131948	0.182091365
1105	0.7399474577	0.1820793706
1106	0.740002083	0.1820602462
1107	0.7400252759	0.1820521258
1108	0.74009897	0.1820263211
1109	0.740128734	0.182015898
1110	0.7401781611	0.1819985876
1111	0.7402452466	0.1819750902
1112	0.7402932664	0.1819582689
1113	0.7403256262	0.1819469325
1114	0.7403565521	0.1819360977
1115	0.7404018745	0.1819202179
1116	0.7404377285	0.1819076547
1117	0.7404604359	0.1818996976
1118	0.7405067255	0.1818834757
1119	0.7405529414	0.1818672782
1120	0.7406160531	0.1818451568
1121	0.7406849858	0.181820992
1122	0.7407335021	0.1818039824
1123	0.7407727498	0.1817902212
1124	0.7407954326	0.1817822675
1125	0.7408398222	0.1817667015
1126	0.7409095112	0.181742261
1127	0.7409603299	0.1817244364
1128	0.7410179725	0.1817042163
1129	0.7410725766	0.1816850599
1130	0.7411170162	0.1816694679
1131	0.7411561074	0.1816557514
1132	0.7411843912	0.1816458264
1133	0.7412099871	0.1816368442
1134	0.7412597367	0.1816193844
1135	0.7413278078	0.1815954921
1136	0.7413392457	0.1815914771
1137	0.7414055316	0.1815682078
1138	0.741421404	0.1815626354
1139	0.741451568	0.1815520452
1140	0.7415137548	0.1815302102
1141	0.7415377679	0.181521778
1142	0.7416168494	0.1814940058
1143	0.7416649099	0.1814771257
1144	0.741707976	0.1814619984
1145	0.7417669663	0.1814412755
1146	0.741823655	0.1814213589
1147	0.7418569867	0.1814096474
1148	0.7418814616	0.1814010473
1149	0.7419064086	0.181392281
1150	0.7419327342	0.1813830297
1151	0.7419915602	0.1813623556
1152	0.7420403299	0.1813452139
1153	0.7420547665	0.1813401393
1154	0.7420892014	0.1813280347
1155	0.7421529248	0.1813056325
1156	0.7422017889	0.1812884523
1157	0.7422633716	0.1812667979
1158	0.7423221481	0.1812461279
1159	0.7423676453	0.1812301262
1160	0.7424304874	0.1812080219
1161	0.742465615	0.1811956648
1162	0.7425075918	0.1811808973
1163	0.7425354375	0.1811711004
1164	0.7425516434	0.1811653984
1165	0.7425581624	0.1811631047
1166	0.7426186667	0.1811418149
1167	0.7426836384	0.1811189503
1168	0.7427692151	0.1810888301
1169	0.7428032484	0.1810768501
1170	0.7428550244	0.181058623
1171	0.7429132929	0.181038108
1172	0.7429417527	0.1810280872
1173	0.7429961976	0.1810089153
1174	0.7430204263	0.1810003829
1175	0.7430550483	0.1809881898
1176	0.7430705192	0.1809827409
1177	0.7431046381	0.1809707237
1178	0.7431349676	0.1809600406
1179	0.7431746098	0.1809460762
1180	0.7432011519	0.1809367258
1181	0.7432187939	0.1809305106
1182	0.743262778	0.1809150141
1183	0.7432819936	0.1809082436
1184	0.7433153908	0.1808964758
1185	0.7433369621	0.1808888746
1186	0.7434124021	0.1808622886
1187	0.7434406962	0.1808523164
1188	0.7434744751	0.1808404104
1189	0.7435222714	0.1808235624
1190	0.7435542724	0.1808122812
1191	0.7435929544	0.180798644
1192	0.7436151185	0.1807908296
1193	0.7436479821	0.1807792423
1194	0.743711298	0.1807569157
1195	0.743740423	0.1807466447
1196	0.7437957764	0.1807271225
1197	0.7438517973	0.1807073628
1198	0.7438811582	0.1806970058
1199	0.7439520536	0.180671995
1200	0.7439993196	0.1806553183
1201	0.7440696609	0.1806304973
1202	0.7440840733	0.1806254112
1203	0.7441143612	0.1806147223
1204	0.7441477928	0.1806029232
1205	0.7441856816	0.1805895501
1206	0.7442224059	0.1805765871
1207	0.7442803582	0.180556129
1208	0.7443116619	0.1805450774
1209	0.7443639196	0.1805266265
1210	0.7443884738	0.1805179564
1211	0.7444145034	0.1805087648
1212	0.7444403582	0.1804996345
1213	0.744497757	0.1804793632
1214	0.7445308944	0.1804676592
1215	0.7445804564	0.1804501527
1216	0.7445934276	0.1804455706
1217	0.7446239642	0.1804347832
1218	0.7446350159	0.1804308789
1219	0.7447198585	0.1804009032
1220	0.7447409797	0.1803934401
1221	0.7447867662	0.1803772605
1222	0.744830765	0.1803617113
1223	0.7448888758	0.1803411729
1224	0.7449345222	0.1803250381
1225	0.7449952848	0.180303558
1226	0.7450255222	0.1802928679
1227	0.7450548201	0.1802825093
1228	0.7450933867	0.1802688727
1229	0.7451226169	0.1802585367
1230	0.7451596719	0.1802454329
1231	0.7451906481	0.180234478
1232	0.745241202	0.180216598
1233	0.7452903396	0.1801992171
1234	0.7453138026	0.1801909173
1235	0.7453393359	0.1801818846
1236	0.7453612287	0.1801741395
1237	0.7454376806	0.18014709
1238	0.74549553	0.1801266196
1239	0.7455543155	0.1801058155
1240	0.7455675913	0.1801011169
1241	0.7456007651	0.1800893754
1242	0.745638843	0.1800758973
1243	0.7456546144	0.1800703145
1244	0.7456985521	0.1800547604
1245	0.7457266169	0.1800448247
1246	0.7457425281	0.1800391914
1247	0.7457745966	0.1800278372
1248	0.745812663	0.1800143585
1249	0.7458426276	0.1800037478
1250	0.7458850755	0.1799887156
1251	0.7459184223	0.1799769055
1252	0.7459362977	0.1799705744
1253	0.7459722538	0.1799578389
1254	0.7460360284	0.1799352479
1255	0.7460929371	0.1799150867
1256	0.7461197873	0.1799055736
1257	0.7461922839	0.1798798854
1258	0.7462296593	0.1798666404
1259	0.746266438	0.179853606
1260	0.7462744668	0.1798507604
1261	0.7463018676	0.1798410488
1262	0.7463263638	0.1798323662
1263	0.7463593021	0.1798206906
1264	0.7464060032	0.1798041353
1265	0.7464221954	0.1797983949
1266	0.7464541573	0.1797870633
1267	0.7465101556	0.1797672083
1268	0.7465517653	0.1797524535
1269	0.7465634653	0.1797483045
1270	0.7466005191	0.1797351639
1271	0.7466502734	0.1797175177
1272	0.746750475	0.1796819745
1273	0.7467853432	0.1796696044
1274	0.746846661	0.179647849
1275	0.746884991	0.1796342482
1276	0.746928852	0.1796186836
1277	0.7469582341	0.1796082562
1278	0.746986961	0.1795980608
1279	0.7470156752	0.1795878693
1280	0.7470564003	0.1795734138
1281	0.7471266344	0.1795484813
1282	0.7471642605	0.1795351229
1283	0.7471804573	0.1795293722
1284	0.7472064813	0.1795201321
1285	0.7472457987	0.179506171
1286	0.7472968552	0.1794880399
1287	0.7473208819	0.1794795069
1288	0.7473614305	0.1794651054
1289	0.7473875903	0.1794558137
1290	0.7474216067	0.1794437307
1291	0.7474412851	0.1794367403
1292	0.7474655736	0.1794281119
1293	0.7474844986	0.1794213886
1294	0.7475013302	0.1794154087
1295	0.747534874	0.1794034909
1296	0.7475605536	0.1793943666
1297	0.747599642	0.1793804771
1298	0.7476138299	0.1793754354
1299	0.747666277	0.1793567969
1300	0.7477087904	0.1793416871
1301	0.747772638	0.1793189926
1302	0.7477900685	0.1793127964
1303	0.7478224753	0.179301276
1304	0.747844951	0.1792932856
1305	0.7478683567	0.1792849642
1306	0.7478883922	0.1792778406
1307	0.7478972598	0.1792746877
1308	0.7479274963	0.1792639365
1309	0.7479557238	0.1792538991
1310	0.7480166952	0.1792322164
1311	0.7480482376	0.1792209982
1312	0.7480726334	0.1792123212
1313	0.7481018706	0.1792019218
1314	0.7481039434	0.1792011845
1315	0.7481260831	0.1791933091
1316	0.7481634214	0.1791800266
1317	0.7482284321	0.1791568978
1318	0.7482493187	0.1791494663
1319	0.7483001723	0.1791313713
1320	0.7483182576	0.1791249357
1321	0.7483964069	0.1790971236
1322	0.748436535	0.179082841
1323	0.7484884051	0.1790643774
1324	0.7485074508	0.1790575975
1325	0.7485505831	0.1790422422
1326	0.7485758586	0.1790332433
1327	0.7486071369	0.1790221067
1328	0.7486433013	0.1790092296
1329	0.7486695823	0.178999871
1330	0.7487024221	0.1789881762
1331	0.7487552818	0.1789693504
1332	0.7487831199	0.1789594352
1333	0.7488069626	0.1789509426
1334	0.7488322043	0.1789419512
1335	0.7488858236	0.1789228499
1336	0.7489411432	0.1789031408
1337	0.748960889	0.1788961053
1338	0.7489878693	0.1788864916
1339	0.749011711	0.1788779959
1340	0.7490590075	0.1788611411
1341	0.7490789377	0.1788540382
1342	0.7491099228	0.178842995
1343	0.7491292177	0.1788361178
1344	0.7491933384	0.1788132617
1345	0.7492032984	0.1788097112
1346	0.7492547977	0.1787913516
1347	0.7493046833	0.1787735655
1348	0.749374007	0.1787488461
1349	0.749404836	0.178737852
1350	0.7494444591	0.1787237208
1351	0.7494817648	0.178710415
1352	0.7494991215	0.1787042241
1353	0.7495697147	0.1786790421
1354	0.7495971388	0.1786692585
1355	0.7496400021	0.1786539658
1356	0.7496869438	0.1786372165
1357	0.7497335198	0.1786205961
1358	0.7497530567	0.178613624
1359	0.7498314172	0.1785856569
1360	0.7498675977	0.1785727425
1361	0.7498995505	0.1785613364
1362	0.7499655304	0.1785377814
1363	0.7499771629	0.1785336282
1364	0.7500053126	0.1785235776
1365	0.7500388973	0.1785115856
1366	0.75009493	0.1784915763
1367	0.7501258839	0.1784805218
1368	0.7501406098	0.1784752625
1369	0.7501649878	0.1784665557
1370	0.7502278787	0.1784440916
1371	0.7502681315	0.1784297121
1372	0.7503081641	0.1784154102
1373	0.7503438121	0.1784026737
1374	0.7503939829	0.178384747
1375	0.7504347649	0.1783701736
1376	0.7504461031	0.1783661218
1377	0.7504804255	0.1783538555
1378	0.7505000925	0.1783468265
1379	0.7505490494	0.1783293281
1380	0.7505697515	0.1783219281
1381	0.7506081273	0.1783082098
1382	0.7506384721	0.1782973616
1383	0.7506503064	0.1782931307
1384	0.7506825397	0.1782816064
1385	0.7507037362	0.1782740277
1386	0.7507327416	0.1782636563
1387	0.7507728618	0.1782493098
1388	0.7507993191	0.1782398483
1389	0.7508279782	0.1782295988
1390	0.7508544158	0.1782201433
1391	0.750917077	0.1781977304
1392	0.7509538423	0.1781845786
1393	0.7510275221	0.1781582189
1394	0.751087636	0.1781367097
1395	0.751130475	0.1781213799
1396	0.7511619303	0.1781101229
1397	0.7512114803	0.1780923889
1398	0.7512551613	0.178076754
1399	0.7512718872	0.1780707668
1400	0.75130838	0.1780577033
1401	0.7513480358	0.1780435064
1402	0.7513868885	0.1780295959
1403	0.7514059631	0.1780227662
1404	0.7514437993	0.1780092181
1405	0.7514781757	0.1779969079
1406	0.7514891711	0.1779929703
1407	0.7515311802	0.1779779254
1408	0.7515691291	0.1779643335
1409	0.7516261195	0.1779439197
1410	0.7516708043	0.1779279121
1411	0.751697483	0.1779183542
1412	0.7517315052	0.1779061646
1413	0.7517807426	0.1778885223
1414	0.7518104213	0.1778778873
1415	0.7518195007	0.1778746336
1416	0.7518446444	0.1778656229
1417	0.7518653471	0.1778582034
1418	0.7519187564	0.177839061
1419	0.7519416376	0.1778308596
1420	0.7519913314	0.1778130461
1421	0.7520248464	0.1778010312
1422	0.7520726244	0.1777839017
1423	0.7521121165	0.1777697416
1424	0.7521557842	0.1777540831
1425	0.7521699316	0.1777490097
1426	0.7522143473	0.1777330811
1427	0.7522293431	0.1777277029
1428	0.7522837944	0.1777081726
1429	0.7523113162	0.1776983005
1430	0.7523519683	0.1776837174
1431	0.7523886167	0.1776705696
1432	0.7524204524	0.1776591476
1433	0.7524515054	0.1776480057
1434	0.7524798703	0.1776378276
1435	0.7525098998	0.1776270517
1436	0.7525668966	0.1776065968
1437	0.7525910043	0.1775979444
1438	0.7526375742	0.1775812289
1439	0.7526645412	0.1775715489
