iter	Passed	Remaining
572	2085	3369
573	2088	3365
574	2091	3360
575	2094	3356
576	2097	3352
577	2100	3347
578	2104	3344
579	2107	3339
580	2111	3336
581	2114	3331
582	2119	3330
583	2124	3328
584	2127	3324
585	2131	3320
586	2135	3317
587	2139	3314
588	2142	3310
589	2145	3305
590	2149	3301
591	2153	3298
592	2156	3293
593	2159	3289
594	2162	3285
595	2165	3280
596	2168	3276
597	2172	3272
598	2175	3268
599	2178	3264
600	2184	3263
601	2187	3260
602	2192	3257
603	2195	3253
604	2198	3249
605	2201	3244
606	2206	3242
607	2210	3239
608	2215	3238
609	2219	3234
610	2223	3230
611	2226	3226
612	2230	3223
613	2233	3218
614	2236	3214
615	2240	3210
616	2243	3206
617	2246	3202
618	2249	3197
619	2252	3193
620	2255	3189
621	2258	3184
622	2261	3180
623	2264	3175
624	2267	3171
625	2271	3168
626	2274	3163
627	2278	3160
628	2284	3160
629	2287	3155
630	2290	3150
631	2293	3146
632	2297	3142
633	2300	3138
634	2303	3134
635	2306	3129
636	2309	3125
637	2313	3121
638	2317	3119
639	2321	3115
640	2324	3111
641	2328	3107
642	2331	3103
643	2334	3099
644	2337	3094
645	2340	3090
646	2343	3085
647	2346	3081
648	2349	3077
649	2353	3073
650	2356	3069
651	2360	3066
652	2363	3061
653	2366	3057
654	2369	3052
655	2372	3048
656	2375	3044
657	2378	3040
658	2381	3035
659	2384	3031
660	2387	3027
661	2390	3022
662	2393	3018
663	2397	3014
664	2400	3010
665	2404	3006
666	2408	3003
667	2411	3000
668	2415	2996
669	2418	2992
670	2421	2988
671	2425	2985
672	2429	2981
673	2432	2977
674	2436	2974
675	2440	2970
676	2446	2970
677	2451	2968
678	2455	2965
679	2459	2961
680	2462	2957
681	2464	2952
682	2468	2948
683	2471	2944
684	2474	2940
685	2478	2936
686	2481	2933
687	2485	2929
688	2488	2925
689	2490	2920
690	2494	2916
691	2497	2912
692	2500	2908
693	2505	2905
694	2510	2904
695	2514	2900
696	2517	2897
697	2521	2893
698	2524	2889
699	2528	2886
700	2532	2883
701	2536	2879
702	2540	2876
703	2543	2872
704	2548	2869
705	2553	2868
706	2556	2863
707	2559	2859
708	2563	2856
709	2567	2852
710	2569	2848
711	2572	2843
712	2575	2839
713	2578	2835
714	2581	2830
715	2584	2826
716	2588	2822
717	2591	2818
718	2594	2814
719	2597	2810
720	2601	2806
721	2604	2802
722	2607	2798
723	2611	2795
724	2614	2791
725	2617	2787
726	2620	2783
727	2623	2778
728	2626	2774
729	2630	2770
730	2633	2767
731	2637	2763
732	2640	2759
733	2643	2754
734	2646	2750
735	2649	2746
736	2652	2742
737	2654	2737
738	2658	2733
739	2661	2729
740	2664	2725
741	2667	2721
742	2671	2717
743	2673	2713
744	2677	2709
745	2680	2705
746	2683	2701
747	2686	2697
748	2691	2694
749	2695	2691
750	2698	2688
751	2701	2683
752	2704	2679
753	2712	2680
754	2719	2679
755	2723	2677
756	2726	2672
757	2730	2668
758	2733	2664
759	2736	2661
760	2741	2658
761	2744	2654
762	2747	2649
763	2750	2645
764	2753	2641
765	2757	2638
766	2761	2635
767	2764	2631
768	2768	2627
769	2772	2624
770	2775	2620
771	2778	2616
772	2782	2613
773	2786	2609
774	2789	2606
775	2793	2602
776	2796	2598
777	2799	2594
778	2804	2591
779	2807	2587
780	2810	2583
781	2813	2579
782	2816	2575
783	2820	2572
784	2824	2569
785	2828	2565
786	2831	2561
787	2835	2558
788	2838	2554
789	2842	2550
790	2845	2546
791	2848	2542
792	2853	2540
793	2857	2536
794	2860	2532
795	2863	2528
796	2867	2526
797	2872	2523
798	2877	2520
799	2887	2523
800	2892	2520
801	2897	2518
802	2904	2517
803	2908	2514
804	2915	2513
805	2921	2511
806	2924	2508
807	2927	2503
808	2932	2501
809	2936	2497
810	2939	2493
811	2942	2489
812	2946	2486
813	2950	2483
814	2954	2479
815	2957	2475
816	2961	2471
817	2965	2468
818	2968	2464
819	2972	2461
820	2975	2457
821	2979	2453
822	2982	2449
823	2985	2445
824	2988	2441
825	2992	2437
826	2996	2434
827	2999	2431
828	3003	2427
829	3006	2423
830	3010	2419
831	3013	2415
832	3016	2412
833	3019	2407
834	3022	2403
835	3043	2413
836	3046	2409
837	3049	2405
838	3052	2401
839	3055	2397
840	3060	2394
841	3062	2389
842	3066	2385
843	3069	2381
844	3071	2377
845	3076	2374
846	3081	2371
847	3084	2367
848	3087	2363
849	3093	2361
850	3097	2358
851	3100	2354
852	3103	2350
853	3108	2347
854	3111	2343
855	3114	2339
856	3117	2335
857	3120	2331
858	3125	2328
859	3128	2324
860	3131	2320
861	3134	2316
862	3139	2313
863	3142	2309
864	3145	2305
865	3148	2301
866	3151	2297
867	3156	2294
868	3159	2290
869	3162	2286
870	3166	2283
871	3170	2279
872	3173	2275
873	3176	2271
874	3179	2267
875	3182	2263
876	3186	2260
877	3190	2256
878	3193	2252
879	3196	2248
880	3199	2244
881	3204	2241
882	3209	2238
883	3213	2235
884	3217	2232
885	3221	2228
886	3224	2224
887	3227	2220
888	3230	2216
889	3235	2214
890	3238	2210
891	3241	2206
892	3245	2202
893	3249	2199
894	3253	2195
895	3256	2191
896	3259	2187
897	3262	2183
898	3266	2180
899	3270	2176
900	3274	2173
901	3279	2170
902	3283	2167
903	3288	2164
904	3292	2160
905	3295	2157
906	3301	2154
907	3305	2151
908	3309	2147
909	3314	2145
910	3318	2141
911	3321	2138
912	3328	2136
913	3333	2133
914	3337	2130
915	3341	2126
916	3346	2123
917	3349	2120
918	3353	2116
919	3357	2112
920	3361	2109
921	3365	2105
922	3369	2102
923	3372	2098
924	3375	2094
925	3379	2091
926	3382	2087
927	3385	2083
928	3388	2079
929	3394	2076
930	3396	2072
931	3400	2068
932	3403	2064
933	3407	2061
934	3411	2057
935	3414	2053
936	3418	2050
937	3422	2046
938	3427	2044
939	3430	2040
940	3433	2035
941	3436	2032
942	3442	2029
943	3445	2025
944	3448	2021
945	3451	2017
946	3456	2014
947	3459	2010
948	3463	2007
949	3466	2003
950	3471	2000
951	3474	1996
952	3478	1992
953	3481	1988
954	3484	1984
955	3489	1981
956	3493	1978
957	3496	1974
958	3500	1970
959	3505	1968
960	3509	1964
961	3513	1961
962	3516	1957
963	3520	1954
964	3524	1950
965	3527	1946
966	3530	1942
967	3535	1939
968	3539	1935
969	3542	1931
970	3545	1927
971	3548	1924
972	3552	1920
973	3555	1916
974	3558	1912
975	3562	1908
976	3565	1904
977	3569	1901
978	3572	1897
979	3575	1893
980	3578	1889
981	3582	1886
982	3586	1882
983	3589	1878
984	3592	1874
985	3595	1870
986	3600	1867
987	3603	1863
988	3607	1860
989	3611	1856
990	3615	1853
991	3620	1850
992	3623	1846
993	3626	1842
994	3632	1839
995	3635	1836
996	3639	1832
997	3644	1829
998	3648	1826
999	3652	1822
1000	3656	1819
1001	3661	1815
1002	3665	1812
1003	3669	1809
1004	3673	1805
1005	3677	1802
1006	3681	1798
1007	3686	1795
1008	3689	1791
1009	3694	1788
1010	3698	1785
1011	3702	1781
1012	3705	1777
1013	3709	1774
1014	3713	1770
1015	3716	1766
1016	3719	1762
1017	3723	1759
1018	3727	1756
1019	3731	1752
1020	3734	1748
1021	3737	1744
1022	3742	1741
1023	3745	1737
1024	3748	1733
1025	3751	1729
1026	3754	1725
1027	3759	1722
1028	3763	1718
1029	3766	1715
1030	3769	1711
1031	3773	1707
1032	3777	1704
1033	3781	1700
1034	3785	1696
1035	3789	1693
1036	3792	1689
1037	3796	1685
1038	3799	1681
1039	3802	1678
1040	3806	1674
1041	3809	1670
1042	3812	1666
1043	3816	1663
1044	3820	1659
1045	3823	1656
1046	3827	1652
1047	3830	1648
1048	3834	1644
1049	3838	1641
1050	3841	1637
1051	3844	1633
1052	3848	1629
1053	3852	1626
1054	3855	1622
1055	3858	1618
1056	3861	1614
1057	3864	1610
1058	3868	1607
1059	3871	1603
1060	3875	1599
1061	3879	1596
1062	3882	1592
1063	3886	1588
1064	3889	1584
1065	3892	1581
1066	3895	1577
1067	3899	1573
1068	3902	1569
1069	3905	1565
1070	3908	1562
1071	3911	1558
1072	3917	1555
1073	3920	1551
1074	3924	1547
1075	3927	1544
1076	3931	1540
1077	3934	1536
1078	3938	1532
1079	3941	1529
1080	3944	1525
1081	3948	1521
1082	3952	1518
1083	3955	1514
1084	3958	1510
1085	3962	1507
1086	3965	1503
1087	3969	1499
1088	3972	1495
1089	3975	1491
1090	3979	1488
1091	3982	1484
1092	3986	1480
1093	3989	1476
1094	3992	1472
1095	3996	1469
1096	3999	1465
1097	4002	1461
1098	4005	1457
1099	4009	1454
1100	4013	1450
1101	4016	1447
1102	4020	1443
1103	4024	1439
1104	4028	1436
1105	4031	1432
1106	4034	1428
1107	4037	1424
1108	4041	1421
1109	4045	1417
1110	4049	1414
1111	4052	1410
1112	4055	1406
1113	4059	1402
1114	4063	1399
1115	4066	1395
1116	4070	1391
1117	4074	1388
1118	4078	1384
1119	4081	1381
1120	4084	1377
1121	4087	1373
1122	4091	1369
1123	4094	1365
1124	4097	1362
1125	4100	1358
1126	4103	1354
1127	4109	1351
1128	4113	1348
1129	4116	1344
1130	4119	1340
1131	4122	1336
1132	4126	1332
1133	4129	1329
1134	4132	1325
1135	4136	1321
1136	4139	1317
1137	4142	1314
1138	4146	1310
1139	4149	1306
1140	4153	1303
1141	4158	1299
1142	4161	1296
1143	4164	1292
1144	4167	1288
1145	4171	1284
1146	4174	1281
1147	4177	1277
1148	4180	1273
1149	4184	1269
1150	4189	1266
1151	4194	1263
1152	4197	1259
1153	4200	1255
1154	4203	1252
1155	4207	1248
1156	4210	1244
1157	4214	1240
1158	4218	1237
1159	4221	1233
1160	4224	1229
1161	4228	1226
1162	4231	1222
1163	4234	1218
1164	4237	1214
1165	4240	1211
1166	4244	1207
1167	4248	1204
1168	4251	1200
1169	4254	1196
1170	4257	1192
1171	4261	1188
1172	4264	1185
1173	4269	1181
1174	4272	1178
1175	4275	1174
1176	4278	1170
1177	4282	1166
1178	4287	1163
1179	4291	1160
1180	4294	1156
1181	4298	1152
1182	4300	1148
1183	4303	1145
1184	4307	1141
1185	4310	1137
1186	4313	1133
1187	4316	1130
1188	4320	1126
1189	4323	1122
1190	4327	1119
1191	4330	1115
1192	4333	1111
1193	4337	1107
1194	4340	1104
1195	4343	1100
1196	4350	1097
1197	4353	1093
1198	4356	1089
1199	4359	1086
1200	4362	1082
1201	4366	1078
1202	4369	1075
1203	4373	1071
1204	4376	1067
1205	4380	1064
1206	4383	1060
1207	4385	1056
1208	4389	1052
1209	4392	1049
1210	4395	1045
1211	4398	1041
1212	4402	1037
1213	4406	1034
1214	4412	1031
1215	4415	1027
1216	4418	1023
1217	4421	1020
1218	4424	1016
1219	4428	1012
1220	4431	1008
1221	4435	1005
1222	4439	1001
1223	4442	998
1224	4446	994
1225	4449	990
1226	4452	987
1227	4455	983
1228	4459	979
1229	4462	975
1230	4465	972
1231	4469	968
1232	4474	965
1233	4479	961
1234	4482	958
1235	4485	954
1236	4489	950
1237	4492	947
1238	4496	943
1239	4500	939
1240	4503	936
1241	4506	932
1242	4509	928
1243	4513	925
1244	4516	921
1245	4520	917
1246	4523	914
1247	4527	910
1248	4530	906
1249	4533	903
1250	4539	899
1251	4542	896
1252	4546	892
1253	4549	888
1254	4552	885
1255	4555	881
1256	4558	877
1257	4561	873
1258	4565	870
1259	4568	866
1260	4571	862
1261	4574	859
1262	4578	855
1263	4581	851
1264	4584	848
1265	4587	844
1266	4591	840
1267	4594	837
1268	4600	833
1269	4604	830
1270	4607	826
1271	4610	822
1272	4613	819
1273	4617	815
1274	4620	811
1275	4623	808
1276	4627	804
1277	4630	800
1278	4633	797
1279	4636	793
1280	4639	789
1281	4643	785
1282	4645	782
1283	4649	778
1284	4652	774
1285	4655	771
1286	4658	767
1287	4662	763
1288	4668	760
1289	4672	756
1290	4675	753
1291	4678	749
1292	4681	745
1293	4685	742
1294	4689	738
1295	4693	735
1296	4697	731
1297	4700	727
1298	4703	724
1299	4707	720
1300	4710	716
1301	4714	713
1302	4717	709
1303	4721	705
1304	4724	702
1305	4729	698
1306	4732	695
1307	4735	691
1308	4739	687
1309	4742	684
1310	4745	680
1311	4749	676
1312	4752	673
1313	4755	669
1314	4758	665
1315	4761	662
1316	4765	658
1317	4768	654
1318	4771	651
1319	4774	647
1320	4777	643
1321	4780	640
1322	4784	636
1323	4787	632
1324	4792	629
1325	4796	625
1326	4799	622
1327	4802	618
1328	4805	614
1329	4809	611
1330	4812	607
1331	4815	603
1332	4818	600
1333	4821	596
1334	4825	592
1335	4828	589
1336	4830	585
1337	4834	581
1338	4837	578
1339	4840	574
1340	4843	570
1341	4847	567
1342	4850	563
1343	4854	559
1344	4861	556
1345	4866	553
1346	4869	549
1347	4872	545
1348	4876	542
1349	4879	538
1350	4882	534
1351	4886	531
1352	4890	527
1353	4893	524
1354	4896	520
1355	4900	516
1356	4903	513
1357	4906	509
1358	4910	505
1359	4913	502
1360	4916	498
1361	4920	494
1362	4923	491
1363	4929	487
1364	4933	484
1365	4937	480
1366	4940	477
1367	4943	473
1368	4946	469
1369	4950	466
1370	4953	462
1371	4956	458
1372	4959	455
1373	4962	451
1374	4966	447
1375	4969	444
1376	4972	440
1377	4976	436
1378	4979	433
1379	4982	429
1380	4985	425
1381	4988	422
1382	4992	418
1383	4995	415
1384	4998	411
1385	5001	407
1386	5005	404
1387	5008	400
1388	5011	396
1389	5014	393
1390	5017	389
1391	5020	385
1392	5024	382
1393	5027	378
1394	5031	375
1395	5034	371
1396	5038	367
1397	5041	364
1398	5043	360
1399	5046	356
1400	5049	353
1401	5053	349
1402	5056	346
1403	5060	342
1404	5063	338
1405	5067	335
1406	5070	331
1407	5073	327
1408	5077	324
1409	5080	320
1410	5083	317
1411	5086	313
1412	5089	309
1413	5092	306
1414	5095	302
1415	5098	298
1416	5101	295
1417	5104	291
1418	5107	287
1419	5110	284
1420	5114	280
1421	5119	277
1422	5122	273
1423	5126	270
1424	5129	266
1425	5132	262
1426	5138	259
1427	5142	255
1428	5146	252
1429	5149	248
1430	5154	244
1431	5157	241
1432	5160	237
1433	5163	234
1434	5168	230
1435	5171	226
1436	5175	223
1437	5178	219
1438	5183	216
1439	5187	212
1440	5191	208
1441	5194	205
1442	5197	201
1443	5201	198
1444	5204	194
1445	5207	190
1446	5210	187
1447	5214	183
1448	5217	180
1449	5221	176
1450	5224	172
1451	5228	169
1452	5232	165
1453	5235	162
1454	5238	158
1455	5242	154
1456	5245	151
1457	5249	147
1458	5252	144
1459	5255	140
1460	5258	136
1461	5262	133
1462	5266	129
1463	5269	125
1464	5272	122
1465	5276	118
1466	5280	115
1467	5283	111
1468	5287	107
1469	5291	104
1470	5295	100
1471	5298	97
1472	5301	93
1473	5304	89
1474	5308	86
1475	5312	82
1476	5315	79
1477	5319	75
1478	5322	71
1479	5326	68
1480	5329	64
1481	5333	61
1482	5336	57
1483	5339	53
1484	5343	50
1485	5348	46
1486	5351	43
1487	5354	39
1488	5358	35
1489	5361	32
1490	5364	28
1491	5368	25
1492	5372	21
1493	5376	17
1494	5380	14
1495	5383	10
1496	5386	7
1497	5390	3
1498	5393	0
