iter	Passed	Remaining
184	757	5377
185	760	5370
186	764	5363
187	768	5358
188	772	5354
189	775	5344
190	779	5335
191	782	5328
192	787	5330
193	791	5320
194	794	5315
195	797	5304
196	802	5303
197	806	5296
198	809	5289
199	813	5283
200	817	5276
201	820	5270
202	825	5267
203	828	5260
204	833	5262
205	837	5259
206	842	5255
207	845	5247
208	849	5243
209	853	5236
210	856	5228
211	861	5227
212	865	5226
213	869	5222
214	874	5222
215	877	5214
216	884	5225
217	889	5229
218	894	5226
219	902	5247
220	909	5257
221	915	5265
222	921	5270
223	926	5275
224	932	5280
225	938	5283
226	942	5280
227	949	5290
228	952	5283
229	957	5284
230	963	5286
231	967	5286
232	977	5309
233	985	5325
234	990	5326
235	994	5323
236	999	5320
237	1003	5314
238	1006	5307
239	1013	5314
240	1020	5327
241	1026	5333
242	1031	5329
243	1036	5332
244	1043	5339
245	1047	5333
246	1052	5333
247	1056	5327
248	1061	5326
249	1064	5317
250	1068	5313
251	1073	5313
252	1079	5314
253	1083	5312
254	1088	5308
255	1092	5305
256	1096	5298
257	1100	5294
258	1105	5290
259	1108	5280
260	1111	5273
261	1115	5266
262	1119	5259
263	1122	5250
264	1125	5242
265	1129	5234
266	1132	5227
267	1136	5222
268	1140	5214
269	1143	5206
270	1147	5201
271	1151	5195
272	1156	5194
273	1161	5192
274	1168	5201
275	1176	5212
276	1182	5216
277	1187	5215
278	1194	5221
279	1198	5217
280	1202	5213
281	1207	5209
282	1210	5201
283	1215	5201
284	1220	5197
285	1223	5190
286	1228	5186
287	1233	5185
288	1236	5176
289	1240	5172
290	1244	5166
291	1248	5160
292	1251	5152
293	1255	5144
294	1258	5136
295	1261	5128
296	1264	5119
297	1268	5112
298	1272	5105
299	1275	5098
300	1279	5092
301	1282	5084
302	1286	5076
303	1289	5067
304	1293	5062
305	1297	5057
306	1300	5050
307	1303	5041
308	1307	5034
309	1310	5026
310	1314	5022
311	1318	5014
312	1321	5008
313	1325	5003
314	1329	4995
315	1333	4990
316	1338	4992
317	1344	4994
318	1348	4987
319	1351	4980
320	1355	4973
321	1359	4968
322	1363	4962
323	1366	4955
324	1371	4952
325	1375	4949
326	1379	4943
327	1382	4937
328	1388	4936
329	1394	4938
330	1398	4933
331	1402	4931
332	1408	4931
333	1412	4925
334	1416	4921
335	1422	4923
336	1426	4918
337	1429	4911
338	1433	4905
339	1436	4898
340	1440	4892
341	1443	4884
342	1447	4877
343	1451	4873
344	1454	4866
345	1458	4860
346	1462	4856
347	1466	4850
348	1470	4844
349	1473	4837
350	1476	4830
351	1481	4827
352	1487	4829
353	1491	4822
354	1494	4814
355	1497	4806
356	1500	4800
357	1504	4793
358	1507	4786
359	1510	4779
360	1515	4776
361	1521	4777
362	1524	4770
363	1528	4765
364	1532	4761
365	1535	4753
366	1539	4747
367	1542	4741
368	1546	4736
369	1550	4729
370	1553	4723
371	1556	4717
372	1560	4710
373	1563	4703
374	1567	4699
375	1571	4693
376	1575	4689
377	1579	4682
378	1584	4680
379	1587	4675
380	1590	4668
381	1594	4661
382	1597	4655
383	1604	4658
384	1610	4660
385	1617	4663
386	1623	4664
387	1628	4663
388	1636	4669
389	1641	4666
390	1645	4662
391	1649	4657
392	1655	4658
393	1659	4653
394	1663	4649
395	1667	4643
396	1670	4637
397	1674	4632
398	1677	4625
399	1680	4618
400	1684	4611
401	1687	4604
402	1690	4597
403	1693	4590
404	1697	4584
405	1700	4577
406	1703	4570
407	1706	4564
408	1710	4557
409	1713	4550
410	1716	4545
411	1721	4540
412	1724	4535
413	1728	4529
414	1732	4524
415	1735	4517
416	1738	4511
417	1741	4504
418	1746	4502
419	1750	4496
420	1753	4489
421	1756	4482
422	1760	4479
423	1764	4473
424	1768	4469
425	1772	4465
426	1776	4459
427	1780	4455
428	1784	4451
429	1788	4445
430	1792	4442
431	1796	4436
432	1800	4431
433	1803	4426
434	1807	4421
435	1810	4415
436	1814	4410
437	1817	4403
438	1821	4397
439	1824	4391
440	1828	4386
441	1832	4382
442	1835	4376
443	1839	4371
444	1844	4369
445	1848	4364
446	1852	4358
447	1855	4352
448	1860	4351
449	1865	4349
450	1870	4346
451	1874	4342
452	1878	4336
453	1881	4331
454	1885	4325
455	1888	4319
456	1892	4314
457	1895	4308
458	1898	4301
459	1902	4296
460	1905	4291
461	1908	4284
462	1912	4279
463	1916	4275
464	1920	4270
465	1924	4265
466	1927	4259
467	1930	4252
468	1933	4247
469	1936	4240
470	1939	4234
471	1943	4228
472	1946	4222
473	1950	4217
474	1953	4211
475	1958	4208
476	1961	4203
477	1965	4198
478	1968	4192
479	1972	4188
480	1976	4182
481	1979	4177
482	1984	4173
483	1987	4168
484	1991	4163
485	1995	4160
486	1999	4153
487	2002	4148
488	2005	4142
489	2009	4137
490	2012	4131
491	2016	4127
492	2020	4122
493	2023	4116
494	2027	4112
495	2031	4107
496	2035	4103
497	2039	4099
498	2043	4095
499	2047	4090
500	2051	4085
501	2056	4084
502	2060	4079
503	2063	4072
504	2066	4067
505	2070	4063
506	2074	4058
507	2077	4052
508	2081	4047
509	2084	4043
510	2088	4037
511	2091	4032
512	2095	4027
513	2098	4021
514	2101	4016
515	2105	4010
516	2108	4005
517	2113	4002
518	2116	3997
519	2120	3992
520	2124	3987
521	2127	3982
522	2131	3977
523	2135	3972
524	2138	3967
525	2142	3963
526	2146	3958
527	2149	3952
528	2152	3947
529	2156	3941
530	2159	3936
531	2162	3930
532	2166	3925
533	2169	3919
534	2172	3914
535	2177	3912
536	2181	3907
537	2186	3905
538	2191	3902
539	2194	3897
540	2197	3891
541	2200	3885
542	2204	3881
543	2207	3875
544	2211	3871
545	2215	3866
546	2218	3861
547	2222	3856
548	2225	3851
549	2229	3846
550	2232	3841
551	2236	3837
552	2240	3832
553	2245	3830
554	2249	3826
555	2253	3821
556	2256	3816
557	2259	3810
558	2262	3805
559	2267	3801
560	2270	3796
561	2273	3791
562	2277	3786
563	2282	3783
564	2287	3780
565	2290	3775
566	2294	3771
567	2301	3771
568	2305	3768
569	2309	3764
570	2313	3760
571	2317	3756
572	2322	3752
573	2326	3748
574	2330	3745
575	2334	3740
576	2337	3735
577	2341	3731
578	2345	3727
579	2350	3724
580	2355	3721
581	2359	3717
582	2363	3713
583	2367	3708
584	2370	3703
585	2373	3698
586	2377	3693
587	2380	3688
588	2385	3685
589	2390	3682
590	2393	3676
591	2397	3673
592	2401	3669
593	2405	3664
594	2408	3659
595	2412	3654
596	2415	3649
597	2419	3645
598	2422	3640
599	2426	3635
600	2429	3630
601	2433	3625
602	2436	3620
603	2440	3615
604	2443	3611
605	2447	3606
606	2450	3601
607	2454	3596
608	2457	3592
609	2462	3588
610	2466	3584
611	2470	3579
612	2475	3577
613	2478	3572
614	2481	3567
615	2485	3563
616	2489	3558
617	2493	3555
618	2497	3551
619	2501	3546
620	2506	3543
621	2510	3539
622	2513	3534
623	2517	3529
624	2520	3524
625	2524	3520
626	2527	3515
627	2530	3510
628	2535	3506
629	2538	3501
630	2542	3497
631	2546	3493
632	2550	3489
633	2554	3485
634	2561	3484
635	2566	3482
636	2570	3478
637	2573	3473
638	2577	3469
639	2580	3463
640	2583	3458
641	2587	3453
642	2590	3449
643	2594	3444
644	2598	3440
645	2601	3435
646	2606	3431
647	2609	3426
648	2613	3423
649	2616	3418
650	2620	3413
651	2623	3408
652	2627	3404
653	2631	3399
654	2634	3395
655	2638	3390
656	2643	3387
657	2647	3383
658	2650	3378
659	2654	3374
660	2659	3371
661	2662	3366
662	2666	3362
663	2671	3358
664	2675	3354
665	2678	3350
666	2683	3347
667	2687	3343
668	2692	3340
669	2696	3336
670	2700	3332
671	2703	3327
672	2707	3322
673	2710	3317
674	2715	3314
675	2718	3309
676	2721	3304
677	2725	3300
678	2729	3296
679	2732	3291
680	2736	3286
681	2739	3281
682	2743	3277
683	2746	3272
684	2750	3268
685	2753	3263
686	2756	3258
687	2760	3253
688	2763	3248
689	2766	3243
690	2770	3239
691	2773	3234
692	2777	3230
693	2781	3225
694	2784	3221
695	2788	3217
696	2791	3212
697	2794	3207
698	2799	3203
699	2804	3201
700	2808	3196
701	2814	3195
702	2821	3194
703	2826	3191
704	2830	3187
705	2834	3183
706	2838	3179
707	2844	3178
708	2851	3176
709	2855	3173
710	2860	3169
711	2863	3165
712	2866	3160
713	2870	3155
714	2874	3151
715	2877	3146
716	2880	3142
717	2884	3137
718	2887	3132
719	2890	3127
720	2894	3122
721	2897	3118
722	2900	3113
723	2903	3108
724	2907	3103
725	2910	3099
726	2913	3094
727	2917	3090
728	2921	3085
729	2925	3081
730	2928	3076
731	2931	3071
732	2934	3066
733	2938	3062
734	2942	3058
735	2946	3054
736	2949	3049
737	2956	3048
738	2960	3044
739	2963	3039
740	2966	3035
741	2971	3031
742	2974	3026
743	2977	3021
744	2981	3017
745	2985	3013
746	2989	3009
747	2992	3004
748	2995	2999
749	2999	2995
750	3003	2991
751	3007	2987
752	3010	2982
753	3016	2980
754	3019	2975
755	3023	2971
756	3027	2967
757	3031	2963
758	3034	2958
759	3037	2953
760	3041	2949
761	3045	2945
762	3048	2940
763	3051	2936
764	3055	2931
765	3059	2927
766	3062	2922
767	3065	2918
768	3069	2914
769	3074	2910
770	3078	2906
771	3081	2901
772	3085	2897
773	3089	2893
774	3092	2888
775	3095	2884
776	3099	2879
777	3103	2876
778	3106	2871
779	3110	2867
780	3114	2863
781	3118	2859
782	3121	2854
783	3124	2849
784	3128	2845
785	3131	2840
786	3134	2836
787	3138	2831
788	3141	2827
789	3144	2822
790	3149	2818
791	3152	2814
792	3155	2809
793	3159	2805
794	3162	2800
795	3165	2795
796	3168	2791
797	3172	2786
798	3175	2782
799	3179	2778
800	3182	2773
801	3186	2769
802	3189	2764
803	3193	2760
804	3196	2755
805	3199	2751
806	3203	2747
807	3206	2742
808	3210	2738
809	3213	2733
810	3216	2728
811	3220	2724
812	3224	2720
813	3227	2716
814	3231	2712
815	3235	2708
816	3238	2703
817	3242	2699
818	3245	2695
819	3249	2690
820	3254	2687
821	3258	2683
822	3261	2679
823	3265	2675
824	3269	2671
825	3272	2666
826	3276	2662
827	3279	2657
828	3283	2653
829	3286	2649
830	3291	2645
831	3294	2641
832	3298	2637
833	3301	2632
834	3304	2627
835	3307	2623
836	3311	2618
837	3314	2614
838	3317	2609
839	3320	2604
840	3323	2600
841	3326	2595
842	3331	2592
843	3334	2588
844	3337	2583
845	3341	2579
846	3345	2574
847	3348	2570
848	3352	2566
849	3356	2562
850	3360	2558
851	3363	2554
852	3366	2549
853	3370	2545
854	3374	2542
855	3378	2538
856	3382	2534
857	3386	2530
858	3391	2526
859	3394	2522
860	3399	2519
861	3402	2514
862	3406	2510
863	3410	2506
864	3414	2502
865	3418	2498
866	3421	2494
867	3425	2490
868	3430	2486
869	3433	2482
870	3436	2478
871	3440	2473
872	3444	2469
873	3449	2466
874	3452	2461
875	3456	2458
876	3459	2453
877	3464	2450
878	3468	2446
879	3471	2441
880	3474	2437
881	3477	2432
882	3481	2428
883	3484	2424
884	3488	2420
885	3491	2415
886	3495	2411
887	3498	2407
888	3503	2403
889	3506	2399
890	3509	2394
891	3512	2390
892	3515	2385
893	3519	2381
894	3522	2377
895	3525	2372
896	3528	2368
897	3531	2363
898	3534	2359
899	3538	2354
900	3541	2350
901	3544	2346
902	3547	2341
903	3550	2337
904	3554	2332
905	3557	2328
906	3560	2324
907	3563	2319
908	3567	2315
909	3569	2310
910	3573	2306
911	3576	2301
912	3579	2297
913	3582	2293
914	3585	2288
915	3588	2283
916	3591	2279
917	3594	2275
918	3598	2270
919	3601	2266
920	3604	2262
921	3607	2257
922	3610	2253
923	3613	2248
924	3617	2244
925	3620	2240
926	3623	2235
927	3626	2231
928	3629	2226
929	3632	2222
930	3635	2218
931	3638	2213
932	3642	2209
933	3645	2205
934	3648	2200
935	3652	2197
936	3656	2192
937	3659	2188
938	3662	2184
939	3665	2179
940	3668	2175
941	3671	2171
942	3675	2166
943	3678	2162
944	3681	2158
945	3685	2154
946	3688	2149
947	3691	2145
948	3694	2141
949	3697	2136
950	3700	2132
951	3704	2128
952	3707	2124
953	3710	2119
954	3714	2115
955	3717	2111
956	3720	2107
957	3723	2102
958	3726	2098
959	3729	2094
960	3732	2089
961	3736	2085
962	3739	2081
963	3742	2077
964	3745	2072
965	3748	2068
966	3752	2064
967	3755	2060
968	3759	2056
969	3762	2051
970	3766	2048
971	3771	2044
972	3774	2040
973	3778	2036
974	3781	2032
975	3784	2028
976	3788	2023
977	3791	2019
978	3794	2015
979	3798	2011
980	3802	2007
981	3805	2003
982	3808	1999
983	3812	1995
984	3815	1990
985	3818	1986
986	3821	1982
987	3825	1978
988	3828	1974
989	3831	1969
990	3834	1965
991	3837	1961
992	3841	1957
993	3844	1953
994	3847	1948
995	3850	1944
996	3853	1940
997	3856	1936
998	3859	1931
999	3863	1927
1000	3866	1923
1001	3870	1919
1002	3873	1915
1003	3876	1911
1004	3879	1907
1005	3882	1902
1006	3886	1898
1007	3890	1895
1008	3894	1891
1009	3897	1886
1010	3900	1882
1011	3904	1878
1012	3907	1874
1013	3910	1870
1014	3913	1866
1015	3916	1862
1016	3920	1857
1017	3923	1854
1018	3926	1849
1019	3930	1845
1020	3932	1841
1021	3936	1837
1022	3939	1833
1023	3942	1828
1024	3946	1824
1025	3950	1821
1026	3954	1817
1027	3957	1813
1028	3960	1809
1029	3964	1805
1030	3967	1801
1031	3971	1797
1032	3974	1792
1033	3977	1788
1034	3981	1785
1035	3984	1780
1036	3987	1776
1037	3990	1772
1038	3994	1768
1039	3997	1764
1040	4002	1760
1041	4005	1756
1042	4008	1752
1043	4012	1748
1044	4015	1744
1045	4018	1740
1046	4021	1736
1047	4025	1732
1048	4028	1727
1049	4031	1723
1050	4034	1719
1051	4038	1715
1052	4041	1711
1053	4044	1707
1054	4047	1703
1055	4050	1699
1056	4054	1695
1057	4058	1691
1058	4062	1687
1059	4066	1684
1060	4069	1679
1061	4072	1675
1062	4075	1671
1063	4078	1667
1064	4082	1663
1065	4086	1659
1066	4089	1655
1067	4092	1651
1068	4097	1648
1069	4100	1643
1070	4103	1640
1071	4107	1636
1072	4110	1632
1073	4114	1628
1074	4117	1624
1075	4121	1620
1076	4124	1616
1077	4127	1612
1078	4131	1608
1079	4134	1604
1080	4138	1600
1081	4141	1596
1082	4145	1592
1083	4150	1588
1084	4153	1584
1085	4157	1580
1086	4160	1576
1087	4163	1572
1088	4167	1568
1089	4170	1564
1090	4174	1561
1091	4178	1557
1092	4183	1553
1093	4187	1550
1094	4191	1546
1095	4195	1542
1096	4198	1538
1097	4201	1534
1098	4205	1530
1099	4209	1526
1100	4212	1522
1101	4215	1518
1102	4219	1514
1103	4222	1510
1104	4225	1506
1105	4228	1502
1106	4231	1498
1107	4234	1494
1108	4237	1490
1109	4240	1486
1110	4244	1482
1111	4247	1478
1112	4251	1474
1113	4255	1470
1114	4258	1466
1115	4262	1463
1116	4266	1458
1117	4268	1454
1118	4272	1450
1119	4275	1446
1120	4278	1442
1121	4281	1438
1122	4285	1434
1123	4288	1430
1124	4291	1426
1125	4294	1422
1126	4297	1418
1127	4301	1414
1128	4304	1410
1129	4307	1406
1130	4310	1402
1131	4313	1398
1132	4316	1394
1133	4319	1390
1134	4323	1386
1135	4326	1382
1136	4330	1378
1137	4333	1374
1138	4336	1370
1139	4340	1366
1140	4343	1362
1141	4346	1358
1142	4350	1354
1143	4353	1351
1144	4357	1347
1145	4361	1343
1146	4364	1339
1147	4368	1335
1148	4372	1331
1149	4375	1327
1150	4378	1323
1151	4381	1319
1152	4384	1315
1153	4388	1312
1154	4391	1308
1155	4394	1303
1156	4398	1300
1157	4402	1296
1158	4405	1292
1159	4408	1288
1160	4411	1284
1161	4414	1280
1162	4418	1276
1163	4421	1272
1164	4424	1268
1165	4427	1264
1166	4431	1260
1167	4435	1256
1168	4438	1252
1169	4442	1249
1170	4445	1245
1171	4448	1241
1172	4452	1237
1173	4455	1233
1174	4459	1229
1175	4462	1225
1176	4465	1221
1177	4468	1217
1178	4473	1214
1179	4476	1210
1180	4479	1206
1181	4482	1202
1182	4486	1198
1183	4490	1194
1184	4494	1190
1185	4497	1186
1186	4500	1182
1187	4503	1178
1188	4506	1174
1189	4509	1170
1190	4513	1167
1191	4516	1163
1192	4522	1159
1193	4528	1156
1194	4532	1153
1195	4537	1149
1196	4540	1145
1197	4544	1141
1198	4548	1138
1199	4551	1134
1200	4554	1130
1201	4558	1126
1202	4562	1122
1203	4566	1118
1204	4569	1114
1205	4572	1110
1206	4576	1107
1207	4580	1103
1208	4583	1099
1209	4586	1095
1210	4590	1091
1211	4593	1087
1212	4597	1083
1213	4600	1079
1214	4603	1076
1215	4607	1072
1216	4612	1068
1217	4616	1064
1218	4619	1061
1219	4624	1057
1220	4628	1053
1221	4631	1049
1222	4634	1045
1223	4637	1042
1224	4641	1038
1225	4646	1034
1226	4650	1030
1227	4654	1027
1228	4659	1023
1229	4664	1020
1230	4667	1016
1231	4671	1012
1232	4676	1008
1233	4681	1005
1234	4684	1001
1235	4688	997
1236	4691	993
1237	4695	989
1238	4699	986
1239	4703	982
1240	4706	978
1241	4709	974
1242	4712	970
1243	4716	966
1244	4721	963
1245	4725	959
1246	4728	955
1247	4731	951
1248	4736	948
1249	4740	944
1250	4744	940
1251	4747	936
1252	4752	933
1253	4757	929
1254	4760	925
1255	4764	921
1256	4770	918
1257	4774	914
1258	4777	910
1259	4781	906
1260	4784	903
1261	4788	899
1262	4792	895
1263	4795	891
1264	4801	888
1265	4804	884
1266	4806	880
1267	4810	876
1268	4813	872
1269	4818	868
1270	4820	864
1271	4826	861
1272	4829	857
1273	4832	853
1274	4836	849
1275	4839	845
1276	4843	842
1277	4847	838
1278	4851	834
1279	4855	830
1280	4860	827
1281	4863	823
1282	4868	819
1283	4872	815
1284	4876	812
1285	4879	808
1286	4883	804
1287	4887	800
1288	4890	796
1289	4894	792
1290	4897	789
1291	4900	785
1292	4904	781
1293	4910	777
1294	4914	774
1295	4918	770
1296	4921	766
1297	4924	762
1298	4928	758
1299	4932	754
1300	4935	751
1301	4938	747
1302	4943	743
1303	4946	739
1304	4950	735
1305	4952	731
1306	4955	727
1307	4958	724
1308	4961	720
1309	4965	716
1310	4968	712
1311	4972	708
1312	4975	704
1313	4980	701
1314	4984	697
1315	4988	693
1316	4991	689
1317	4994	685
1318	4997	682
1319	5000	678
1320	5003	674
1321	5006	670
1322	5009	666
1323	5013	662
1324	5016	658
1325	5019	654
1326	5023	651
1327	5027	647
1328	5030	643
1329	5033	639
1330	5037	635
1331	5041	632
1332	5044	628
1333	5048	624
1334	5051	620
1335	5055	616
1336	5058	612
1337	5062	609
1338	5065	605
1339	5068	601
1340	5071	597
1341	5075	593
1342	5078	589
1343	5081	586
1344	5084	582
1345	5087	578
1346	5090	574
1347	5093	570
1348	5097	566
1349	5100	562
1350	5104	559
1351	5108	555
1352	5111	551
1353	5114	547
1354	5118	543
1355	5121	540
1356	5124	536
1357	5128	532
1358	5131	528
1359	5134	524
1360	5137	520
1361	5141	517
1362	5144	513
1363	5148	509
1364	5154	505
1365	5157	502
1366	5160	498
1367	5165	494
1368	5168	490
1369	5172	487
1370	5175	483
1371	5179	479
1372	5183	475
1373	5186	471
1374	5189	467
1375	5192	464
1376	5195	460
1377	5199	456
1378	5202	452
1379	5206	448
1380	5209	445
1381	5212	441
1382	5216	437
1383	5220	433
1384	5224	430
1385	5227	426
1386	5231	422
1387	5234	418
1388	5238	414
1389	5241	411
1390	5244	407
1391	5249	403
1392	5252	399
1393	5255	395
1394	5258	392
1395	5260	388
1396	5265	384
1397	5269	380
1398	5273	376
1399	5276	373
1400	5280	369
1401	5283	365
1402	5286	361
1403	5289	357
1404	5293	354
1405	5297	350
1406	5301	346
1407	5304	342
1408	5308	339
1409	5311	335
1410	5314	331
1411	5317	327
1412	5320	323
1413	5323	319
1414	5327	316
1415	5330	312
1416	5333	308
1417	5335	304
1418	5339	301
1419	5343	297
1420	5347	293
1421	5352	289
1422	5355	286
1423	5358	282
1424	5361	278
1425	5365	274
1426	5368	270
1427	5372	267
1428	5375	263
1429	5379	259
1430	5382	255
1431	5385	251
1432	5388	248
1433	5392	244
1434	5395	240
1435	5399	236
1436	5402	233
1437	5406	229
1438	5409	225
1439	5412	221
1440	5415	217
1441	5419	214
1442	5423	210
1443	5426	206
1444	5429	202
1445	5432	199
1446	5435	195
1447	5439	191
1448	5443	187
1449	5446	184
1450	5451	180
1451	5456	176
1452	5462	172
1453	5465	169
1454	5469	165
1455	5473	161
1456	5477	157
1457	5481	154
1458	5485	150
1459	5489	146
1460	5492	142
1461	5496	139
1462	5499	135
1463	5503	131
1464	5506	127
1465	5509	124
1466	5513	120
1467	5517	116
1468	5520	112
1469	5524	108
1470	5528	105
1471	5531	101
1472	5534	97
1473	5537	93
1474	5540	90
1475	5544	86
1476	5549	82
1477	5552	78
1478	5555	75
1479	5558	71
1480	5562	67
1481	5565	63
1482	5569	60
1483	5572	56
1484	5577	52
1485	5580	48
1486	5584	45
1487	5588	41
1488	5592	37
1489	5595	33
1490	5599	30
1491	5602	26
1492	5605	22
1493	5609	18
1494	5613	15
1495	5616	11
1496	5620	7
1497	5623	3
1498	5626	0
