iter	R2	RMSE
89	0.581691591	0.2310976379
90	0.5822826375	0.2309343161
91	0.5833349533	0.2306432472
92	0.5839235591	0.2304802795
93	0.5842584575	0.2303875044
94	0.5850985814	0.230154605
95	0.5857150344	0.2299835617
96	0.5862956097	0.2298223567
97	0.5869198713	0.2296488954
98	0.5880227903	0.2293421106
99	0.5887303767	0.229145074
100	0.5891973224	0.2290149542
101	0.5900588036	0.2287746982
102	0.5911854239	0.228460117
103	0.5918292842	0.2282801401
104	0.5921133278	0.2282006969
105	0.593387836	0.2278438929
106	0.5936201867	0.2277787851
107	0.5938745715	0.2277074817
108	0.5944200754	0.227554503
109	0.5948625356	0.2274303459
110	0.5951665375	0.2273450017
111	0.5969057594	0.2268561229
112	0.5973333483	0.2267357703
113	0.5980571774	0.2265318897
114	0.5993753031	0.226160142
115	0.6003576881	0.2258826844
116	0.6007846338	0.2257619947
117	0.6014704801	0.2255679834
118	0.6019415821	0.2254346219
119	0.6023422822	0.225321128
120	0.6027383777	0.2252088821
121	0.6033883958	0.225024558
122	0.6035978231	0.224965139
123	0.6050102911	0.2245639813
124	0.6055572284	0.2244084519
125	0.6064054594	0.2241670321
126	0.6070311055	0.2239887966
127	0.6076333663	0.2238170891
128	0.6087913113	0.2234865827
129	0.6090336357	0.2234173554
130	0.6094301289	0.2233040389
131	0.6107961743	0.222913186
132	0.6114185219	0.2227348926
133	0.6117121668	0.2226507181
134	0.6119956388	0.2225694294
135	0.61282891	0.2223303079
136	0.6130095924	0.2222784241
137	0.6136153302	0.222104395
138	0.6139053102	0.2220210352
139	0.6145878043	0.2218247167
140	0.615657638	0.2215166303
141	0.6158670815	0.2214562655
142	0.6162945311	0.2213330168
143	0.6166371735	0.2212341714
144	0.6173595393	0.2210256387
145	0.6175979936	0.2209567585
146	0.6177883006	0.2209017708
147	0.6186258601	0.2206596015
148	0.6192116524	0.2204900693
149	0.6197118683	0.2203452003
150	0.620237141	0.2201929719
151	0.6207845337	0.2200342209
152	0.620998377	0.2199721724
153	0.6214673597	0.2198360317
154	0.6217644152	0.219749756
155	0.6220609391	0.219663601
156	0.622217269	0.2196181657
157	0.622443685	0.2195523441
158	0.6233909721	0.2192767432
159	0.6235670128	0.2192254883
160	0.6239349995	0.2191183088
161	0.6241980054	0.2190416737
162	0.624545716	0.2189403162
163	0.625064038	0.2187891383
164	0.6254840846	0.2186665475
165	0.6264632046	0.2183805237
166	0.6271289755	0.2181858224
167	0.6277228872	0.2180119891
168	0.6281330057	0.2178918698
169	0.6283061459	0.217841139
170	0.6285712003	0.217763454
171	0.6292635052	0.2175604151
172	0.6297449676	0.2174191002
173	0.6306313816	0.2171586866
174	0.6311311251	0.2170117327
175	0.6313938907	0.2169344242
176	0.6315966463	0.2168747525
177	0.6323552334	0.2166513517
178	0.6327288036	0.2165412522
179	0.6330791271	0.2164379531
180	0.6335439386	0.2163008189
181	0.6339628131	0.2161771632
182	0.6341940918	0.2161088572
183	0.6344967977	0.2160194232
184	0.634619595	0.2159831324
185	0.6349162764	0.2158954276
186	0.6351982718	0.2158120313
187	0.6354162832	0.2157475353
188	0.635766522	0.215643881
189	0.6361627236	0.2155265638
190	0.6364477192	0.2154421358
191	0.6368338206	0.215327703
192	0.637193558	0.2152210292
193	0.6379223414	0.2150047591
194	0.6382966062	0.2148936096
195	0.6385009246	0.2148329066
196	0.6389777469	0.2146911761
197	0.6390952263	0.2146562422
198	0.6393762303	0.2145726592
199	0.6395015281	0.2145353796
200	0.6397300194	0.2144673803
201	0.6399355208	0.2144062045
202	0.6402289247	0.2143188307
203	0.6404812612	0.2142436579
204	0.6408244779	0.214141369
205	0.6413868004	0.2139736743
206	0.6416053192	0.2139084726
207	0.6419406093	0.2138083899
208	0.6421196457	0.2137549291
209	0.6422236024	0.2137238812
210	0.6428287775	0.2135430489
211	0.643034699	0.2134814825
212	0.6432092974	0.2134292673
213	0.6434368822	0.2133611867
214	0.6435737879	0.2133202218
215	0.6439865827	0.2131966576
216	0.6442677921	0.2131124407
217	0.6444399927	0.2130608534
218	0.6447180542	0.2129775262
219	0.6448625456	0.2129342134
220	0.6449556782	0.2129062912
221	0.6451134531	0.2128589802
222	0.6456150307	0.2127085053
223	0.6458137887	0.2126488478
224	0.6460850146	0.2125674119
225	0.6465181056	0.2124373111
226	0.6468235457	0.2123455088
227	0.6471820825	0.2122376973
228	0.6474944475	0.2121437249
229	0.6478248842	0.2120442704
230	0.647971789	0.2120000402
231	0.6480898583	0.2119644851
232	0.6483683327	0.2118806023
233	0.6485282275	0.2118324234
234	0.6489364404	0.2117093725
235	0.6491750218	0.2116374219
236	0.6494384371	0.2115579535
237	0.649748304	0.2114644331
238	0.6498637534	0.2114295789
239	0.6500222938	0.2113817063
240	0.6501103468	0.2113551132
241	0.6505358008	0.2112265737
242	0.6507142738	0.2111726297
243	0.650966678	0.2110963161
244	0.6511938175	0.2110276176
245	0.6515403234	0.2109227736
246	0.6517752006	0.2108516759
247	0.6520734474	0.2107613617
248	0.6521679964	0.2107327226
249	0.6522096636	0.2107201003
250	0.6522635348	0.2107037798
251	0.6523880104	0.2106660647
252	0.6527961153	0.2105423649
253	0.6530691873	0.210459554
254	0.6533029641	0.2103886337
255	0.6535169515	0.2103236959
256	0.6536986906	0.2102685287
257	0.6540094171	0.2101741734
258	0.6542446548	0.210102713
259	0.654530133	0.2100159578
260	0.6547206721	0.2099580341
261	0.6549449465	0.2098898345
262	0.6552218188	0.2098056097
263	0.6555920542	0.209692931
264	0.6556973603	0.2096608707
265	0.655864076	0.2096101044
266	0.655993637	0.2095706434
267	0.6560948062	0.2095398247
268	0.6562809536	0.2094831077
269	0.6563708144	0.2094557226
270	0.6564533998	0.2094305515
271	0.6566170561	0.2093806621
272	0.6570039913	0.2092626603
273	0.6571370573	0.2092220644
274	0.6573392397	0.2091603674
275	0.6574185159	0.2091361709
276	0.6576571644	0.2090633141
277	0.6579557036	0.2089721377
278	0.6581440737	0.2089145874
279	0.6583336284	0.2088566591
280	0.6585613536	0.2087870446
281	0.6586939287	0.2087465064
282	0.6587849266	0.2087186769
283	0.6589004283	0.2086833481
284	0.6590813014	0.2086280121
285	0.6592350521	0.2085809623
286	0.6595950275	0.2084707634
287	0.6596658055	0.2084490893
288	0.6597682142	0.2084177251
289	0.6599095922	0.2083744183
290	0.6601576852	0.2082984007
291	0.6602454665	0.2082714973
292	0.6605281907	0.2081848234
293	0.6607067021	0.2081300792
294	0.6608731998	0.2080790062
295	0.660927397	0.2080623786
296	0.6610504364	0.2080246253
297	0.6611412583	0.2079967532
298	0.6613114517	0.207944513
299	0.6615065946	0.2078845985
300	0.6615597705	0.2078682689
301	0.6617020603	0.2078245675
302	0.6618808397	0.207769646
303	0.6621469164	0.2076878796
304	0.6622202755	0.2076653305
305	0.6623916175	0.2076126537
306	0.6624999299	0.2075793476
307	0.6627519905	0.2075018182
308	0.6628774133	0.2074632296
309	0.6629672386	0.2074355887
310	0.6632863226	0.2073373712
311	0.6633929372	0.2073045437
312	0.6634725114	0.2072800388
313	0.663581772	0.2072463872
314	0.6636778111	0.2072168032
315	0.6638680437	0.2071581913
316	0.6640003167	0.2071174273
317	0.664062221	0.2070983469
318	0.6641478846	0.2070719403
319	0.6642581061	0.2070379586
320	0.6643927125	0.2069964514
321	0.6644888453	0.2069668028
322	0.664791826	0.2068733318
323	0.6648510928	0.2068550428
324	0.6650098554	0.2068060426
325	0.6652801183	0.2067226024
326	0.6653579528	0.2066985658
327	0.6656507338	0.2066081249
328	0.66588907	0.2065344729
329	0.6660228227	0.2064931283
330	0.6660744977	0.2064771528
331	0.6662223228	0.2064314452
332	0.6664239637	0.2063690813
333	0.6666418357	0.2063016763
334	0.6667804272	0.2062587876
335	0.6669020031	0.2062211571
336	0.6669454376	0.2062077115
337	0.6670468332	0.2061763201
338	0.6671044963	0.2061584658
339	0.6673127065	0.2060939846
340	0.6675687035	0.2060146765
341	0.6676812491	0.2059798001
342	0.6678323656	0.2059329618
343	0.6679109095	0.2059086131
344	0.6680228283	0.205873913
345	0.6682027055	0.2058181305
346	0.6684178477	0.205751392
347	0.6686009518	0.2056945748
348	0.6686847902	0.2056685545
349	0.6687618795	0.205644626
350	0.6688901589	0.2056048019
351	0.6690449264	0.2055567443
352	0.6693236607	0.2054701649
353	0.6694017442	0.2054459044
354	0.6695393217	0.2054031521
355	0.6696580811	0.2053662404
356	0.6697626248	0.2053337415
357	0.6699186199	0.2052852388
358	0.6700208504	0.2052534466
359	0.6701412211	0.2052160067
360	0.6703063623	0.2051646304
361	0.6704558288	0.2051181194
362	0.6704934978	0.205106396
363	0.6705687163	0.2050829842
364	0.670654023	0.2050564292
365	0.6708594568	0.2049924659
366	0.6710457823	0.2049344349
367	0.6711909236	0.2048892193
368	0.6713008077	0.2048549806
369	0.6713785578	0.2048307511
370	0.6716261526	0.2047535733
371	0.6717091184	0.2047277055
372	0.6717766362	0.2047066518
373	0.6719334017	0.2046577601
374	0.6720199003	0.2046307781
375	0.6721099367	0.2046026888
376	0.6722089075	0.2045718077
377	0.6724786406	0.2044876212
378	0.6725044673	0.2044795586
379	0.672577692	0.2044566976
380	0.672692455	0.2044208629
381	0.6727850716	0.2043919389
382	0.6729289293	0.2043470042
383	0.6731032142	0.2042925522
384	0.6732819072	0.204236708
385	0.6733795657	0.2042061817
386	0.67353716	0.2041569111
387	0.6737390371	0.2040937783
388	0.6739059055	0.2040415791
389	0.6740851212	0.2039855025
390	0.67421659	0.2039443561
391	0.6743248605	0.203910464
392	0.6744291957	0.2038777984
393	0.6745442148	0.2038417818
394	0.6746745125	0.2038009732
395	0.6748942733	0.2037321267
396	0.6750082767	0.2036964027
397	0.675123535	0.203660279
398	0.6752505853	0.2036204521
399	0.6753372421	0.2035932831
400	0.6754153654	0.2035687863
401	0.675530766	0.2035325954
402	0.6756337883	0.203500281
403	0.6756933564	0.2034815943
404	0.6757438704	0.2034657465
405	0.6758318451	0.2034381433
406	0.6759279058	0.2034079986
407	0.6759978621	0.203386043
408	0.6761654244	0.2033334442
409	0.67626921	0.2033008585
410	0.6764883172	0.2032320478
411	0.6765541097	0.2032113812
412	0.6766335463	0.2031864258
413	0.6767281173	0.2031567119
414	0.6768620369	0.2031146274
415	0.6770690683	0.2030495502
416	0.6772194261	0.2030022744
417	0.6773438704	0.202963138
418	0.6775187596	0.2029081246
419	0.6776247513	0.2028747763
420	0.6777211281	0.2028444485
421	0.6777452192	0.2028368668
422	0.6779241888	0.2027805346
423	0.67801968	0.2027504715
424	0.6780982051	0.2027257464
425	0.6781883042	0.2026973733
426	0.6782573237	0.2026756357
427	0.6783051233	0.20266058
428	0.6784608569	0.2026115197
429	0.6785065848	0.2025971119
430	0.6785990454	0.2025679766
431	0.6786646897	0.2025472889
432	0.6788305843	0.202494998
433	0.6789114548	0.2024695022
434	0.6790044819	0.20244017
435	0.6791393429	0.2023976395
436	0.6792273396	0.2023698836
437	0.6793804866	0.202321569
438	0.6794867088	0.2022880514
439	0.6795663048	0.2022629317
440	0.679644434	0.202238272
441	0.6796749625	0.2022286356
442	0.6798196996	0.2021829425
443	0.6799393702	0.202145155
444	0.6801080337	0.2020918854
445	0.6801973938	0.2020636568
446	0.6803386248	0.2020190343
447	0.6804368648	0.2019879891
448	0.680548365	0.2019527478
449	0.6806280343	0.2019275633
450	0.680685504	0.2019093945
451	0.6807886479	0.2018767818
452	0.6809642787	0.2018212376
453	0.6810547503	0.2017926195
454	0.6811540584	0.2017612016
455	0.6812273553	0.2017380096
456	0.6813048329	0.201713492
457	0.68147169	0.2016606802
458	0.6815881727	0.2016238041
459	0.6817417275	0.2015751815
460	0.6819023121	0.2015243203
461	0.6820559629	0.2014756433
462	0.6821741894	0.2014381808
463	0.682301527	0.2013978234
464	0.6824462035	0.201351961
465	0.6825900865	0.2013063397
466	0.6826727651	0.20128012
467	0.6827595337	0.2012525995
468	0.6828247443	0.2012319141
469	0.6828812011	0.2012140038
470	0.6829670298	0.2011867725
471	0.683067516	0.2011548861
472	0.6831638918	0.2011242993
473	0.6832258173	0.2011046435
474	0.6833071822	0.2010788145
475	0.6833821462	0.2010550145
476	0.6834958816	0.2010188998
477	0.683671413	0.2009631501
478	0.6837904666	0.2009253292
479	0.6838531409	0.200905416
480	0.683931331	0.2008805703
481	0.6840645379	0.2008382354
482	0.6841835497	0.2008004043
483	0.6842753149	0.2007712294
484	0.6843113448	0.2007597732
485	0.6844364509	0.2007199892
486	0.6845291325	0.2006905111
487	0.6845912313	0.2006707577
488	0.6847693826	0.2006140776
489	0.6848359523	0.2005928938
490	0.6848793179	0.2005790929
491	0.6849410065	0.2005594591
492	0.6850288505	0.2005314973
493	0.685097292	0.200509709
494	0.6851956309	0.2004783986
495	0.6852858118	0.2004496814
496	0.6853458591	0.2004305576
497	0.6854371579	0.2004014774
498	0.6856197145	0.2003433175
499	0.6856991527	0.2003180043
500	0.6857788296	0.2002926119
501	0.6858500843	0.2002699008
502	0.6859776155	0.2002292462
503	0.6860063974	0.20022007
504	0.6860942503	0.200192058
505	0.6861841878	0.2001633773
506	0.6863630978	0.2001063115
507	0.6863980133	0.2000951728
508	0.68645176	0.2000780254
509	0.6865125288	0.2000586359
510	0.6865796754	0.2000372092
511	0.6866997833	0.1999988767
512	0.6867421277	0.1999853608
513	0.6867774538	0.1999740843
514	0.6868285856	0.1999577613
515	0.6868941621	0.1999368251
516	0.6870876067	0.1998750526
517	0.6872051124	0.1998375203
518	0.6872664692	0.1998179196
519	0.6873012222	0.1998068168
520	0.6873619137	0.1997874256
521	0.6873932221	0.1997774218
522	0.6874925224	0.1997456893
523	0.6876779138	0.1996864322
524	0.6877276165	0.1996705426
525	0.687775418	0.1996552596
526	0.6878418879	0.199634006
527	0.6878794637	0.1996219902
528	0.6880113116	0.199579823
529	0.6880957408	0.1995528164
530	0.6881771145	0.1995267837
531	0.6882213343	0.1995126357
532	0.6882567217	0.1995013129
533	0.6883896876	0.1994587623
534	0.6884368606	0.1994436643
535	0.6884874382	0.1994274752
536	0.6885859291	0.1993959463
537	0.6886376313	0.1993793933
538	0.6887248578	0.1993514638
539	0.6888189689	0.1993213255
540	0.6888814937	0.1993013
541	0.6889646143	0.1992746748
542	0.6890372292	0.199251412
543	0.6891217099	0.1992243443
544	0.6891966189	0.1992003404
545	0.6892936217	0.1991692524
546	0.6893469902	0.1991521466
547	0.6894559091	0.1991172308
548	0.6895273457	0.1990943274
549	0.689664244	0.1990504287
550	0.6897381293	0.1990267321
551	0.6897976186	0.1990076506
552	0.6898765783	0.198982321
553	0.6899196158	0.1989685137
554	0.6900033971	0.198941632
555	0.6900630465	0.1989224909
556	0.6901585275	0.1988918479
557	0.6902486993	0.1988629045
558	0.69026621	0.1988572834
559	0.6904147796	0.1988095849
560	0.6904768682	0.1987896479
561	0.6906594345	0.1987310131
562	0.6906870236	0.1987221508
563	0.6907914888	0.1986885905
564	0.6908543232	0.1986684016
565	0.6909044022	0.1986523097
566	0.6909843138	0.1986266289
567	0.6910848633	0.198594311
568	0.6911908617	0.1985602362
569	0.6912553506	0.1985395023
570	0.6913469923	0.1985100349
571	0.6914045	0.198491541
572	0.6914931201	0.1984630383
573	0.6915527903	0.1984438444
574	0.6915991147	0.1984289421
575	0.6917204673	0.1983898984
576	0.6917746872	0.1983724513
577	0.6918423151	0.1983506876
578	0.6919126366	0.1983280545
579	0.6919801442	0.1983063246
580	0.6920218647	0.1982928942
581	0.6921423384	0.1982541066
582	0.6922621133	0.1982155366
583	0.6922906655	0.1982063411
584	0.6924057276	0.1981692798
585	0.6924592009	0.1981520539
586	0.692511197	0.1981353023
587	0.6925746408	0.1981148608
588	0.6926145016	0.1981020165
589	0.6926632132	0.1980863192
590	0.6926894329	0.1980778694
591	0.6928295301	0.1980327142
592	0.6928692646	0.1980199054
593	0.6928932964	0.1980121581
594	0.6929522581	0.197993149
595	0.6930112127	0.1979741402
596	0.69315003	0.1979293742
597	0.6932299707	0.1979035902
598	0.6932990822	0.1978812963
599	0.6933367261	0.1978691521
600	0.6933685399	0.1978588882
601	0.6934207857	0.1978420313
602	0.6934696117	0.1978262764
603	0.6935340739	0.1978054743
604	0.6936018727	0.197783593
605	0.6937162208	0.1977466831
606	0.6937707405	0.1977290824
607	0.6938219137	0.1977125607
608	0.6938767092	0.197694868
609	0.6939440088	0.1976731357
610	0.6940564405	0.1976368242
611	0.6941365621	0.1976109435
612	0.6942262601	0.1975819656
613	0.6943336099	0.1975472794
614	0.6944320954	0.197515452
615	0.6944642933	0.1975050456
616	0.694525421	0.1974852874
617	0.6945907385	0.1974641728
618	0.6946356453	0.1974496549
619	0.6946968633	0.197429862
620	0.6948611611	0.1973767318
621	0.6949263661	0.197355642
622	0.6950267268	0.1973231771
623	0.6951346	0.1972882761
624	0.6952218335	0.1972600482
625	0.695269437	0.1972446426
626	0.6954086515	0.1971995823
627	0.6954509151	0.1971859006
628	0.6955151901	0.1971650915
629	0.6955923838	0.1971400971
630	0.695655534	0.1971196474
631	0.6957163774	0.1970999427
632	0.6957660037	0.1970838693
633	0.6958155822	0.1970678101
634	0.6959344691	0.1970292955
635	0.6959973012	0.1970089374
636	0.6960461288	0.1969931154
637	0.6960563116	0.1969898156
638	0.6961250971	0.1969675239
639	0.6961547167	0.1969579242
640	0.6961838425	0.196948484
641	0.6962669059	0.1969215593
642	0.6962977328	0.1969115659
643	0.6963442189	0.1968964953
644	0.6964064133	0.1968763302
645	0.6965030081	0.1968450075
646	0.6965765224	0.1968211657
647	0.6966163415	0.1968082506
648	0.6966872022	0.1967852652
649	0.696740197	0.1967680733
650	0.6968055885	0.1967468578
651	0.6968810204	0.1967223819
652	0.6969431758	0.1967022116
653	0.6969965199	0.196684899
654	0.6971071288	0.1966489967
655	0.6971204548	0.1966446708
656	0.6971579861	0.1966324868
657	0.6972132416	0.1966145475
658	0.697251443	0.1966021441
659	0.6973543035	0.1965687429
660	0.6973734491	0.1965625253
661	0.6974975564	0.196522216
662	0.6976365502	0.1964770618
663	0.6977240972	0.1964486155
664	0.6977942486	0.1964258185
665	0.6979062198	0.196389426
666	0.6979669877	0.1963696726
667	0.6980266919	0.196350263
668	0.6981003215	0.1963263236
669	0.6981653078	0.1963051921
670	0.6982263561	0.196285339
671	0.6982856311	0.1962660607
672	0.6983466915	0.1962461997
673	0.6983608043	0.196241609
674	0.6984027222	0.196227973
675	0.6984804304	0.1962026917
676	0.6984917896	0.1961989959
677	0.6985782239	0.1961708714
678	0.6986009686	0.1961634699
679	0.6986807789	0.1961374962
680	0.6987388037	0.1961186103
681	0.6987937982	0.196100709
682	0.6988291403	0.1960892039
683	0.698850507	0.1960822479
684	0.6989080577	0.196063511
685	0.6989639151	0.1960453237
686	0.6990337127	0.1960225951
687	0.699091693	0.1960037126
688	0.6991164324	0.1959956551
689	0.6991452332	0.1959862744
690	0.699175516	0.1959764106
691	0.6992089058	0.1959655342
692	0.6992906906	0.195938891
693	0.6993391701	0.195923096
694	0.6993995403	0.1959034251
695	0.6994922486	0.1958732135
696	0.6995764232	0.1958457787
697	0.6996786072	0.1958124691
698	0.699731746	0.1957951448
699	0.6997911473	0.195775777
700	0.6998314778	0.1957626262
701	0.6998954026	0.19574178
702	0.6999192171	0.1957340134
703	0.7000180978	0.1957017622
704	0.7000662084	0.1956860684
705	0.7001450183	0.1956603577
706	0.7002343364	0.1956312148
707	0.7002661463	0.1956208347
708	0.7003338434	0.1955987423
709	0.7003920311	0.1955797511
710	0.7004707911	0.1955540427
711	0.7005428247	0.195530527
712	0.7006118746	0.1955079826
713	0.7007041415	0.195477854
714	0.7008536884	0.1954290114
715	0.7009011567	0.1954135056
716	0.7010028984	0.1953802667
717	0.7010423738	0.1953673687
718	0.7010766464	0.1953561698
719	0.7011546662	0.1953306739
720	0.701224497	0.1953078513
721	0.7012595901	0.1952963809
722	0.7013059004	0.195281243
723	0.7013415565	0.195269587
724	0.7014108162	0.1952469439
725	0.701484729	0.1952227767
726	0.701575112	0.1951932201
727	0.7016222436	0.1951778056
728	0.7016496098	0.1951688549
729	0.70167672	0.1951599875
730	0.7017333481	0.1951414639
731	0.7017968591	0.1951206867
732	0.7018681205	0.1950973713
733	0.7019467367	0.1950716464
734	0.7020055449	0.1950524009
735	0.7020529853	0.1950368742
736	0.7020910237	0.1950244238
737	0.7021440842	0.1950070552
738	0.7022469741	0.1949733711
739	0.7023118876	0.1949521168
740	0.702341981	0.1949422626
741	0.7024220973	0.194916026
742	0.7024410391	0.1949098223
743	0.7025474281	0.1948749753
744	0.7026122317	0.1948537462
745	0.7026560634	0.194839386
746	0.7026912673	0.1948278517
747	0.7027566187	0.194806438
748	0.7027775789	0.1947995695
749	0.7028658145	0.1947706525
750	0.7029225711	0.1947520497
751	0.7029501647	0.1947430049
752	0.7029895028	0.1947301096
753	0.7030383298	0.1947141026
754	0.7031090516	0.1946909156
755	0.7031448673	0.1946791718
756	0.7032200929	0.1946545036
757	0.703243564	0.1946468063
758	0.7032881266	0.1946321911
759	0.7033290529	0.1946187675
760	0.7033711674	0.1946049533
761	0.7033977798	0.1945962235
762	0.703498514	0.1945631756
763	0.7035424665	0.1945487543
764	0.7036383435	0.1945172924
765	0.7036993825	0.1944972598
766	0.7037975633	0.1944650333
767	0.7038276317	0.1944551627
768	0.7039060057	0.1944294324
769	0.7039300932	0.1944215237
770	0.7039784069	0.1944056599
771	0.7040216699	0.1943914533
772	0.7041217712	0.1943585785
773	0.7042030735	0.1943318735
774	0.7042662247	0.1943111279
775	0.7043241833	0.1942920862
776	0.704441133	0.1942536579
777	0.7045143954	0.1942295808
778	0.7045634907	0.1942134444
779	0.7046308036	0.1941913181
780	0.7047026198	0.1941677088
781	0.7048245492	0.1941276184
782	0.704877214	0.1941102996
783	0.7049256366	0.1940943745
784	0.7049688823	0.1940801509
785	0.7050306398	0.1940598369
786	0.7051101537	0.1940336791
787	0.7051533349	0.1940194723
788	0.7052018908	0.1940034958
789	0.7052504107	0.19398753
790	0.7052760842	0.1939790814
791	0.705328518	0.1939618254
792	0.7053382935	0.1939586081
793	0.7054495432	0.19392199
794	0.70552671	0.1938965864
795	0.7055677701	0.1938830678
796	0.7056170755	0.1938668334
797	0.7056918968	0.1938421949
798	0.7057114247	0.1938357639
799	0.7057913569	0.1938094381
800	0.705875106	0.1937818514
801	0.7059337851	0.1937625203
802	0.7059677554	0.1937513283
803	0.7060257024	0.1937322354
804	0.706075414	0.1937158545
805	0.7061033091	0.1937066619
806	0.7061498103	0.1936913369
807	0.7062363708	0.1936628066
808	0.7063120788	0.1936378498
809	0.7063326089	0.1936310816
810	0.7063749338	0.1936171276
811	0.7064288239	0.1935993591
812	0.7065064219	0.1935737709
813	0.7065367615	0.1935637654
814	0.7066112286	0.1935392052
815	0.7066738237	0.1935185581
816	0.7067516404	0.193492887
817	0.7067946634	0.1934786927
818	0.7068474001	0.1934612921
819	0.7068837592	0.1934492944
820	0.7069338315	0.1934327705
821	0.7069965487	0.1934120718
822	0.7070455173	0.1933959089
823	0.7070851696	0.1933828201
824	0.7070969608	0.1933789278
825	0.7071521183	0.1933607191
826	0.7071910008	0.193347882
827	0.7072375795	0.193332503
828	0.7072847537	0.193316926
829	0.707316844	0.1933063291
830	0.7074262533	0.1932701953
831	0.7074772877	0.1932533383
832	0.7075454548	0.1932308199
833	0.7075799859	0.1932194118
834	0.7075966511	0.1932139059
835	0.7076708588	0.1931893869
836	0.7077335565	0.1931686685
837	0.7077822442	0.1931525782
838	0.7078534246	0.193129052
839	0.7078988261	0.1931140447
840	0.7079571872	0.1930947519
841	0.7080064751	0.1930784569
842	0.708012745	0.193076384
843	0.7080849494	0.1930525099
844	0.7081593559	0.1930279047
845	0.7081774109	0.1930219337
846	0.7082540963	0.1929965708
847	0.7082970434	0.192982365
848	0.7083518173	0.1929642458
849	0.7083892963	0.1929518467
850	0.7084388237	0.1929354604
851	0.7084688831	0.1929255145
852	0.7085053242	0.1929134564
853	0.7085796126	0.1928888725
854	0.7086091498	0.1928790971
855	0.7086933036	0.1928512432
856	0.7087477113	0.1928332329
857	0.7087808597	0.1928222591
858	0.7088070743	0.1928135803
859	0.7089010249	0.192782473
860	0.7089369289	0.1927705838
861	0.7090153726	0.1927446055
862	0.7090618168	0.1927292228
863	0.709083626	0.1927219991
864	0.7091356748	0.192704758
865	0.7091688808	0.1926937578
866	0.7092584721	0.1926640756
867	0.7092981492	0.1926509289
868	0.7093251464	0.192641983
869	0.7094416191	0.1926033836
870	0.7094490418	0.1926009234
871	0.7095126899	0.1925798266
872	0.709578656	0.1925579592
873	0.7096223886	0.1925434606
874	0.7096422275	0.1925368831
875	0.7096728713	0.1925267228
876	0.7097085717	0.1925148853
877	0.7097807775	0.1924909412
878	0.7098300482	0.1924746009
879	0.709862499	0.192463838
880	0.7099502573	0.1924347284
881	0.709985628	0.1924229946
882	0.7100186781	0.19241203
883	0.7101047744	0.192383464
884	0.71017154	0.1923613089
