iter	Passed	Remaining
524	1775	3294
525	1778	3290
526	1781	3286
527	1785	3283
528	1788	3278
529	1791	3275
530	1794	3272
531	1798	3269
532	1801	3264
533	1804	3261
534	1807	3257
535	1811	3254
536	1815	3251
537	1818	3248
538	1823	3247
539	1826	3244
540	1830	3240
541	1835	3241
542	1839	3239
543	1843	3235
544	1848	3234
545	1851	3231
546	1855	3230
547	1859	3227
548	1863	3224
549	1866	3220
550	1870	3218
551	1874	3216
552	1878	3212
553	1882	3211
554	1885	3207
555	1888	3203
556	1892	3200
557	1896	3198
558	1900	3196
559	1904	3193
560	1909	3193
561	1913	3190
562	1916	3186
563	1920	3183
564	1924	3180
565	1928	3178
566	1931	3174
567	1934	3171
568	1938	3168
569	1941	3164
570	1945	3161
571	1948	3157
572	1951	3154
573	1954	3149
574	1958	3146
575	1961	3143
576	1965	3140
577	1968	3137
578	1972	3133
579	1975	3130
580	1978	3125
581	1982	3123
582	1986	3121
583	1990	3118
584	1994	3115
585	1998	3113
586	2002	3110
587	2005	3107
588	2010	3105
589	2014	3103
590	2017	3099
591	2020	3096
592	2023	3091
593	2026	3087
594	2029	3083
595	2033	3080
596	2036	3076
597	2040	3073
598	2043	3070
599	2046	3066
600	2049	3062
601	2054	3061
602	2058	3058
603	2061	3055
604	2065	3051
605	2068	3048
606	2072	3044
607	2075	3040
608	2078	3037
609	2081	3033
610	2084	3030
611	2088	3026
612	2091	3023
613	2095	3020
614	2099	3017
615	2102	3013
616	2105	3009
617	2108	3006
618	2112	3003
619	2115	2999
620	2118	2994
621	2121	2990
622	2124	2986
623	2127	2983
624	2131	2980
625	2134	2976
626	2137	2973
627	2140	2969
628	2144	2966
629	2147	2962
630	2150	2958
631	2153	2954
632	2156	2950
633	2160	2947
634	2163	2943
635	2168	2942
636	2171	2938
637	2174	2933
638	2177	2930
639	2180	2926
640	2183	2922
641	2187	2919
642	2189	2915
643	2193	2912
644	2196	2908
645	2199	2904
646	2203	2901
647	2206	2897
648	2209	2894
649	2213	2890
650	2216	2887
651	2220	2884
652	2223	2881
653	2226	2877
654	2230	2874
655	2234	2871
656	2239	2870
657	2243	2867
658	2246	2864
659	2249	2859
660	2254	2858
661	2257	2854
662	2260	2850
663	2264	2847
664	2267	2843
665	2271	2840
666	2274	2836
667	2277	2833
668	2281	2830
669	2284	2827
670	2287	2823
671	2290	2818
672	2293	2814
673	2296	2811
674	2300	2807
675	2303	2804
676	2306	2800
677	2309	2797
678	2313	2793
679	2316	2790
680	2319	2785
681	2323	2782
682	2326	2779
683	2329	2775
684	2333	2772
685	2337	2769
686	2340	2766
687	2344	2763
688	2347	2759
689	2350	2755
690	2354	2752
691	2357	2749
692	2361	2746
693	2365	2743
694	2368	2739
695	2372	2736
696	2375	2733
697	2379	2730
698	2382	2727
699	2385	2723
700	2389	2720
701	2393	2717
702	2396	2713
703	2399	2709
704	2403	2707
705	2406	2703
706	2409	2699
707	2412	2695
708	2416	2692
709	2420	2689
710	2424	2686
711	2427	2682
712	2430	2679
713	2433	2675
714	2436	2671
715	2439	2668
716	2443	2664
717	2446	2660
718	2449	2656
719	2452	2653
720	2455	2649
721	2459	2646
722	2462	2643
723	2465	2639
724	2469	2636
725	2472	2632
726	2475	2628
727	2480	2627
728	2484	2624
729	2487	2620
730	2490	2616
731	2501	2620
732	2506	2619
733	2512	2619
734	2520	2619
735	2528	2621
736	2535	2621
737	2540	2619
738	2545	2617
739	2552	2618
740	2556	2614
741	2560	2611
742	2563	2608
743	2566	2604
744	2569	2600
745	2573	2597
746	2577	2594
747	2580	2591
748	2583	2587
749	2587	2584
750	2590	2580
751	2594	2576
752	2597	2573
753	2601	2570
754	2604	2566
755	2607	2563
756	2611	2559
757	2615	2556
758	2618	2553
759	2622	2549
760	2625	2545
761	2628	2541
762	2631	2538
763	2634	2534
764	2638	2531
765	2642	2528
766	2645	2524
767	2648	2521
768	2651	2517
769	2656	2514
770	2659	2510
771	2662	2507
772	2666	2504
773	2670	2501
774	2673	2497
775	2676	2493
776	2679	2489
777	2682	2486
778	2686	2482
779	2689	2478
780	2692	2475
781	2695	2471
782	2698	2468
783	2702	2464
784	2705	2461
785	2709	2457
786	2712	2453
787	2715	2449
788	2718	2446
789	2721	2442
790	2725	2439
791	2728	2436
792	2731	2432
793	2734	2428
794	2737	2424
795	2740	2420
796	2743	2416
797	2746	2413
798	2751	2410
799	2754	2406
800	2758	2403
801	2761	2400
802	2765	2396
803	2768	2392
804	2771	2389
805	2775	2386
806	2779	2383
807	2783	2380
808	2786	2376
809	2789	2373
810	2792	2369
811	2795	2365
812	2798	2361
813	2802	2358
814	2805	2354
815	2808	2351
816	2812	2348
817	2816	2344
818	2819	2340
819	2822	2337
820	2826	2333
821	2829	2330
822	2832	2326
823	2836	2323
824	2839	2319
825	2842	2316
826	2847	2313
827	2849	2309
828	2853	2305
829	2856	2302
830	2859	2299
831	2863	2295
832	2866	2292
833	2870	2288
834	2873	2284
835	2875	2280
836	2879	2277
837	2881	2273
838	2884	2269
839	2887	2265
840	2891	2262
841	2894	2258
842	2898	2255
843	2901	2251
844	2904	2248
845	2908	2245
846	2911	2241
847	2914	2237
848	2917	2233
849	2920	2230
850	2923	2226
851	2926	2222
852	2930	2219
853	2933	2215
854	2937	2212
855	2940	2208
856	2943	2204
857	2946	2201
858	2949	2197
859	2952	2193
860	2955	2190
861	2959	2186
862	2962	2183
863	2965	2179
864	2970	2176
865	2973	2173
866	2977	2170
867	2980	2167
868	2984	2163
869	2990	2162
870	2994	2159
871	2997	2155
872	3000	2151
873	3003	2148
874	3007	2144
875	3010	2141
876	3013	2137
877	3016	2133
878	3018	2129
879	3021	2125
880	3024	2121
881	3028	2118
882	3032	2115
883	3035	2111
884	3038	2107
885	3042	2104
886	3045	2101
887	3048	2097
888	3052	2094
889	3055	2090
890	3058	2087
891	3061	2083
892	3065	2080
893	3068	2076
894	3071	2072
895	3075	2069
896	3078	2066
897	3081	2062
898	3085	2059
899	3088	2055
900	3091	2051
901	3094	2048
902	3097	2044
903	3100	2040
904	3104	2037
905	3107	2034
906	3111	2030
907	3114	2026
908	3117	2023
909	3120	2019
910	3123	2016
911	3126	2012
912	3129	2008
913	3133	2005
914	3137	2002
915	3140	1998
916	3143	1995
917	3146	1991
918	3151	1988
919	3154	1985
920	3157	1981
921	3161	1978
922	3165	1975
923	3168	1971
924	3171	1967
925	3174	1964
926	3177	1960
927	3181	1957
928	3185	1954
929	3189	1951
930	3193	1948
931	3196	1944
932	3199	1941
933	3202	1937
934	3205	1933
935	3208	1929
936	3212	1926
937	3215	1922
938	3218	1919
939	3221	1915
940	3224	1912
941	3227	1908
942	3230	1904
943	3234	1901
944	3237	1897
945	3240	1894
946	3243	1890
947	3247	1887
948	3250	1884
949	3254	1880
950	3257	1877
951	3260	1873
952	3263	1869
953	3266	1866
954	3270	1862
955	3273	1859
956	3276	1855
957	3279	1851
958	3282	1848
959	3285	1844
960	3288	1841
961	3291	1837
962	3294	1833
963	3298	1830
964	3301	1826
965	3304	1823
966	3307	1819
967	3310	1816
968	3313	1812
969	3317	1809
970	3321	1805
971	3324	1802
972	3327	1798
973	3331	1795
974	3335	1792
975	3338	1788
976	3340	1784
977	3343	1781
978	3346	1777
979	3349	1774
980	3352	1770
981	3355	1766
982	3358	1763
983	3362	1759
984	3366	1756
985	3369	1752
986	3372	1749
987	3375	1745
988	3379	1742
989	3382	1739
990	3385	1735
991	3389	1732
992	3391	1728
993	3394	1724
994	3397	1720
995	3400	1717
996	3403	1713
997	3407	1710
998	3411	1707
999	3415	1704
1000	3418	1700
1001	3421	1696
1002	3424	1693
1003	3427	1689
1004	3431	1686
1005	3434	1683
1006	3437	1679
1007	3440	1675
1008	3443	1672
1009	3446	1668
1010	3449	1665
1011	3453	1661
1012	3456	1658
1013	3459	1654
1014	3462	1651
1015	3465	1647
1016	3468	1644
1017	3472	1640
1018	3475	1637
1019	3478	1633
1020	3481	1630
1021	3484	1626
1022	3488	1623
1023	3491	1619
1024	3494	1616
1025	3498	1612
1026	3503	1609
1027	3506	1606
1028	3509	1603
1029	3513	1599
1030	3516	1596
1031	3519	1592
1032	3522	1589
1033	3526	1585
1034	3529	1582
1035	3532	1578
1036	3536	1575
1037	3539	1572
1038	3542	1568
1039	3546	1565
1040	3549	1561
1041	3552	1558
1042	3556	1554
1043	3559	1551
1044	3563	1548
1045	3567	1544
1046	3570	1541
1047	3573	1537
1048	3576	1534
1049	3579	1530
1050	3582	1526
1051	3585	1523
1052	3589	1520
1053	3592	1516
1054	3595	1513
1055	3598	1509
1056	3602	1506
1057	3606	1503
1058	3609	1499
1059	3613	1496
1060	3616	1492
1061	3619	1489
1062	3622	1485
1063	3625	1482
1064	3628	1478
1065	3631	1475
1066	3634	1471
1067	3637	1467
1068	3640	1464
1069	3643	1460
1070	3647	1457
1071	3650	1453
1072	3653	1450
1073	3656	1446
1074	3659	1443
1075	3663	1440
1076	3666	1436
1077	3669	1432
1078	3672	1429
1079	3675	1426
1080	3679	1422
1081	3682	1419
1082	3685	1415
1083	3688	1412
1084	3692	1408
1085	3695	1405
1086	3698	1401
1087	3701	1398
1088	3705	1394
1089	3708	1391
1090	3711	1387
1091	3714	1384
1092	3717	1380
1093	3720	1377
1094	3723	1373
1095	3726	1370
1096	3729	1366
1097	3732	1363
1098	3736	1359
1099	3740	1356
1100	3743	1353
1101	3746	1349
1102	3749	1346
1103	3752	1342
1104	3756	1339
1105	3759	1335
1106	3762	1332
1107	3765	1328
1108	3768	1325
1109	3771	1321
1110	3774	1318
1111	3777	1314
1112	3781	1311
1113	3784	1307
1114	3787	1304
1115	3791	1301
1116	3794	1297
1117	3797	1294
1118	3801	1291
1119	3804	1287
1120	3808	1284
1121	3811	1280
1122	3814	1277
1123	3817	1273
1124	3821	1270
1125	3824	1267
1126	3828	1263
1127	3831	1260
1128	3834	1256
1129	3837	1253
1130	3840	1249
1131	3844	1246
1132	3847	1242
1133	3850	1239
1134	3853	1235
1135	3856	1232
1136	3859	1228
1137	3863	1225
1138	3866	1221
1139	3869	1218
1140	3873	1215
1141	3876	1211
1142	3879	1208
1143	3881	1204
1144	3884	1201
1145	3888	1197
1146	3891	1194
1147	3894	1190
1148	3896	1187
1149	3900	1183
1150	3903	1180
1151	3906	1176
1152	3909	1173
1153	3912	1169
1154	3915	1166
1155	3919	1162
1156	3922	1159
1157	3925	1155
1158	3928	1152
1159	3931	1149
1160	3935	1145
1161	3938	1142
1162	3941	1138
1163	3944	1135
1164	3949	1132
1165	3951	1128
1166	3954	1125
1167	3958	1121
1168	3961	1118
1169	3965	1115
1170	3968	1111
1171	3971	1108
1172	3974	1104
1173	3977	1101
1174	3980	1097
1175	3983	1094
1176	3986	1090
1177	3989	1087
1178	3993	1083
1179	3996	1080
1180	3999	1076
1181	4002	1073
1182	4005	1070
1183	4010	1067
1184	4014	1063
1185	4017	1060
1186	4021	1057
1187	4024	1053
1188	4027	1050
1189	4031	1046
1190	4034	1043
1191	4037	1039
1192	4040	1036
1193	4043	1032
1194	4046	1029
1195	4050	1026
1196	4053	1022
1197	4057	1019
1198	4060	1015
1199	4063	1012
1200	4067	1009
1201	4070	1005
1202	4073	1002
1203	4076	998
1204	4079	995
1205	4082	991
1206	4086	988
1207	4089	985
1208	4092	981
1209	4096	978
1210	4099	974
1211	4103	971
1212	4105	968
1213	4109	964
1214	4113	961
1215	4117	958
1216	4119	954
1217	4123	951
1218	4126	947
1219	4130	944
1220	4134	941
1221	4137	937
1222	4140	934
1223	4144	931
1224	4148	927
1225	4152	924
1226	4157	921
1227	4159	918
1228	4163	914
1229	4166	911
1230	4169	907
1231	4173	904
1232	4177	901
1233	4180	897
1234	4184	894
1235	4187	891
1236	4191	887
1237	4196	884
1238	4199	881
1239	4203	877
1240	4205	874
1241	4208	870
1242	4211	867
1243	4215	864
1244	4219	860
1245	4222	857
1246	4225	853
1247	4229	850
1248	4232	847
1249	4236	843
1250	4239	840
1251	4242	836
1252	4245	833
1253	4249	830
1254	4252	826
1255	4255	823
1256	4259	819
1257	4262	816
1258	4265	813
1259	4268	809
1260	4271	806
1261	4275	802
1262	4278	799
1263	4281	795
1264	4284	792
1265	4287	789
1266	4290	785
1267	4294	782
1268	4297	778
1269	4301	775
1270	4304	772
1271	4307	768
1272	4311	765
1273	4314	761
1274	4317	758
1275	4321	755
1276	4324	751
1277	4328	748
1278	4331	745
1279	4334	741
1280	4337	738
1281	4340	734
1282	4344	731
1283	4347	727
1284	4350	724
1285	4353	721
1286	4356	717
1287	4360	714
1288	4363	710
1289	4367	707
1290	4370	704
1291	4373	700
1292	4377	697
1293	4380	693
1294	4383	690
1295	4386	687
1296	4389	683
1297	4392	680
1298	4395	676
1299	4399	673
1300	4402	670
1301	4405	666
1302	4409	663
1303	4412	659
1304	4415	656
1305	4418	652
1306	4421	649
1307	4425	646
1308	4429	642
1309	4431	639
1310	4434	635
1311	4438	632
1312	4441	629
1313	4444	625
1314	4447	622
1315	4450	618
1316	4453	615
1317	4457	612
1318	4460	608
1319	4463	605
1320	4466	601
1321	4469	598
1322	4472	595
1323	4476	591
1324	4479	588
1325	4482	584
1326	4485	581
1327	4489	578
1328	4493	574
1329	4496	571
1330	4499	567
1331	4502	564
1332	4505	561
1333	4509	557
1334	4512	554
1335	4515	550
1336	4520	547
1337	4523	544
1338	4526	540
1339	4529	537
1340	4532	534
1341	4536	530
1342	4539	527
1343	4543	523
1344	4546	520
1345	4549	517
1346	4552	513
1347	4555	510
1348	4558	506
1349	4561	503
1350	4565	500
1351	4568	496
1352	4572	493
1353	4575	490
1354	4579	486
1355	4582	483
1356	4585	479
1357	4588	476
1358	4591	472
1359	4594	469
1360	4597	466
1361	4601	462
1362	4604	459
1363	4608	456
1364	4611	452
1365	4613	449
1366	4617	445
1367	4620	442
1368	4623	439
1369	4626	435
1370	4629	432
1371	4632	428
1372	4636	425
1373	4640	422
1374	4643	418
1375	4647	415
1376	4650	412
1377	4653	408
1378	4656	405
1379	4660	401
1380	4663	398
1381	4666	395
1382	4669	391
1383	4672	388
1384	4676	384
1385	4679	381
1386	4683	378
1387	4686	374
1388	4689	371
1389	4693	368
1390	4696	364
1391	4700	361
1392	4703	357
1393	4707	354
1394	4710	351
1395	4714	347
1396	4717	344
1397	4721	341
1398	4723	337
1399	4727	334
1400	4730	330
1401	4733	327
1402	4736	324
1403	4740	320
1404	4743	317
1405	4746	313
1406	4750	310
1407	4753	307
1408	4756	303
1409	4759	300
1410	4762	297
1411	4765	293
1412	4769	290
1413	4772	286
1414	4775	283
1415	4778	280
1416	4782	276
1417	4785	273
1418	4789	270
1419	4793	266
1420	4797	263
1421	4800	259
1422	4803	256
1423	4806	253
1424	4809	249
1425	4812	246
1426	4815	242
1427	4818	239
1428	4821	236
1429	4825	232
1430	4828	229
1431	4831	226
1432	4834	222
1433	4838	219
1434	4841	215
1435	4845	212
1436	4848	209
1437	4851	205
1438	4854	202
1439	4857	199
1440	4861	195
1441	4864	192
1442	4867	188
1443	4870	185
1444	4873	182
1445	4877	178
1446	4880	175
1447	4883	172
1448	4886	168
1449	4890	165
1450	4893	161
1451	4897	158
1452	4900	155
1453	4903	151
1454	4907	148
1455	4910	145
1456	4913	141
1457	4917	138
1458	4920	134
1459	4923	131
1460	4926	128
1461	4929	124
1462	4932	121
1463	4935	118
1464	4939	114
1465	4941	111
1466	4945	107
1467	4949	104
1468	4952	101
1469	4955	97
1470	4958	94
1471	4961	91
1472	4966	87
1473	4971	84
1474	4974	80
1475	4977	77
1476	4980	74
1477	4983	70
1478	4987	67
1479	4990	64
1480	4993	60
1481	4996	57
1482	5000	53
1483	5003	50
1484	5006	47
1485	5009	43
1486	5013	40
1487	5016	37
1488	5019	33
1489	5022	30
1490	5027	26
1491	5030	23
1492	5034	20
1493	5037	16
1494	5040	13
1495	5043	10
1496	5046	6
1497	5050	3
1498	5053	0
