iter	R2	RMSE
224	0.6448326094	0.2131115122
225	0.6449407588	0.2130790632
226	0.6451372988	0.2130200811
227	0.6453002864	0.2129711556
228	0.6455819474	0.2128865804
229	0.6457386259	0.2128395196
230	0.6459627926	0.2127721695
231	0.6462353421	0.2126902542
232	0.646691647	0.2125530402
233	0.6467828693	0.2125255984
234	0.6472161963	0.2123951951
235	0.647529187	0.2123009554
236	0.6476194021	0.2122737844
237	0.647819908	0.2122133836
238	0.6479484331	0.2121746573
239	0.6482098612	0.2120958638
240	0.648568624	0.2119876864
241	0.6486486768	0.2119635406
242	0.6490576579	0.2118401394
243	0.6492866439	0.2117710165
244	0.6496557752	0.211659541
245	0.650051663	0.2115399199
246	0.6502024833	0.2114943304
247	0.6504182032	0.2114291061
248	0.6505414088	0.2113918451
249	0.6506724433	0.2113522092
250	0.6508686667	0.2112928407
251	0.6509745335	0.2112608032
252	0.6511478758	0.2112083357
253	0.6515596324	0.2110836524
254	0.6519850954	0.2109547412
255	0.6521272311	0.2109116579
256	0.6524814772	0.2108042427
257	0.6525686403	0.2107778045
258	0.6526976358	0.2107386717
259	0.6530579375	0.2106293301
260	0.653296335	0.2105569518
261	0.6534673074	0.2105050287
262	0.6537932134	0.2104060179
263	0.6541143738	0.2103084032
264	0.6542314697	0.2102728013
265	0.654571546	0.2101693703
266	0.6546784085	0.2101368585
267	0.6548114225	0.2100963835
268	0.6550183849	0.210033391
269	0.655194083	0.2099798995
270	0.6552596208	0.2099599429
271	0.6554165861	0.2099121386
272	0.655519784	0.2098807034
273	0.6557508751	0.2098102934
274	0.6560733793	0.2097119917
275	0.6562461132	0.2096593221
276	0.6563691234	0.2096218061
277	0.6566865473	0.2095249662
278	0.6569228705	0.2094528395
279	0.6570746738	0.2094064955
280	0.6572947123	0.2093393017
281	0.6573630189	0.2093184384
282	0.6575818602	0.2092515821
283	0.6578298003	0.2091758104
284	0.657903037	0.2091534236
285	0.6579404744	0.2091419789
286	0.6582114306	0.2090591285
287	0.6583533204	0.2090157297
288	0.6584845774	0.208975575
289	0.6586458282	0.208926234
290	0.6587811714	0.2088848114
291	0.6589928662	0.2088200045
292	0.6593020527	0.2087253159
293	0.6593947706	0.2086969126
294	0.6595216495	0.2086580381
295	0.6597106936	0.2086001034
296	0.6599459891	0.2085279719
297	0.6603636277	0.2083998804
298	0.6605280133	0.208349441
299	0.6606134183	0.2083232309
300	0.660730096	0.2082874181
301	0.6608060354	0.2082641061
302	0.6611063572	0.2081718873
303	0.6612359765	0.2081320729
304	0.6614222213	0.2080748519
305	0.6615091498	0.208048139
306	0.661785966	0.2079630512
307	0.6618827741	0.2079332861
308	0.6621480272	0.2078517082
309	0.6624073886	0.2077719114
310	0.6626436064	0.2076992083
311	0.6627264479	0.2076737054
312	0.6627594313	0.2076635505
313	0.6628534839	0.207634591
314	0.6630502328	0.2075739974
315	0.6632633112	0.2075083547
316	0.6633349853	0.2074862696
317	0.6634638649	0.2074465516
318	0.6636174405	0.2073992129
319	0.6636676077	0.2073837469
320	0.6638396778	0.2073306906
321	0.6640041448	0.2072799659
322	0.6641566167	0.2072329297
323	0.6643003336	0.2071885845
324	0.6645904133	0.2070990488
325	0.6646988485	0.2070655694
326	0.6648063925	0.2070323598
327	0.6649632601	0.2069839095
328	0.6651481825	0.2069267796
329	0.6652501941	0.2068952574
330	0.6653734546	0.2068571627
331	0.6655653807	0.2067978324
332	0.6656368617	0.2067757311
333	0.6656810725	0.2067620602
334	0.6659066235	0.2066923016
335	0.6661511568	0.2066166455
336	0.6663253052	0.2065627489
337	0.6663961216	0.2065408281
338	0.6664844599	0.2065134803
339	0.6667398809	0.2064343866
340	0.6668407904	0.2064031306
341	0.6669758463	0.2063612906
342	0.6671004518	0.2063226805
343	0.6671964061	0.2062929433
344	0.6672973408	0.2062616581
345	0.6673421467	0.2062477687
346	0.6676344557	0.2061571331
347	0.6677015417	0.2061363262
348	0.667843861	0.2060921787
349	0.6679201528	0.206068509
350	0.6680512476	0.2060278303
351	0.6681284421	0.2060038731
352	0.668166567	0.20599204
353	0.6682567253	0.2059640543
354	0.668477838	0.2058954036
355	0.6687546581	0.2058094246
356	0.6688637357	0.2057755357
357	0.6689188318	0.205758416
358	0.6690629432	0.2057136304
359	0.6691331272	0.2056918157
360	0.6692537753	0.2056543103
361	0.6695446822	0.2055638491
362	0.6696955486	0.2055169196
363	0.6698050599	0.2054828475
364	0.6698822355	0.2054588327
365	0.6700173832	0.2054167717
366	0.6701780716	0.2053667507
367	0.6702829095	0.205334109
368	0.6703461814	0.2053144065
369	0.6705955785	0.2052367272
370	0.6708356525	0.2051619241
371	0.6709884808	0.2051142911
372	0.6712303677	0.2050388779
373	0.6712982761	0.2050177011
374	0.6713698419	0.2049953814
375	0.6716224135	0.2049165908
376	0.67173214	0.2048823517
377	0.6718481378	0.2048461496
378	0.6719518439	0.2048137782
379	0.6720549503	0.2047815889
380	0.6721613863	0.2047483548
381	0.6723045961	0.2047036298
382	0.6724385509	0.2046617863
383	0.6727376742	0.2045683182
384	0.6729258904	0.2045094838
385	0.6730298378	0.2044769836
386	0.6731029207	0.2044541304
387	0.6732494452	0.2044083042
388	0.673310215	0.2043892952
389	0.6734552367	0.2043439247
390	0.6735563643	0.2043122806
391	0.673627327	0.2042900726
392	0.6736783247	0.2042741112
393	0.6737653073	0.2042468843
394	0.6738442736	0.2042221634
395	0.6738971225	0.2042056171
396	0.6740434009	0.2041598122
397	0.6742101516	0.2041075841
398	0.6742680478	0.2040894473
399	0.6743814953	0.2040539036
400	0.6745038909	0.2040155494
401	0.6745672235	0.2039957006
402	0.6746777214	0.2039610651
403	0.6748187784	0.2039168424
404	0.674888667	0.2038949282
405	0.6749713996	0.2038689835
406	0.6750469676	0.2038452827
407	0.6752627387	0.2037775941
408	0.6753853898	0.2037391077
409	0.6755876382	0.2036756289
410	0.6756275874	0.2036630878
411	0.6757205042	0.203633916
412	0.6759320254	0.203567492
413	0.6760272888	0.2035375693
414	0.676193554	0.2034853341
415	0.6764225231	0.2034133774
416	0.6764867898	0.2033931761
417	0.6766001344	0.203357543
418	0.6766950191	0.2033277086
419	0.6767741284	0.203302831
420	0.6768443785	0.2032807368
421	0.6769773364	0.203238914
422	0.6770130811	0.2032276688
423	0.6770895569	0.2032036075
424	0.6771673411	0.2031791317
425	0.6772213082	0.2031621486
426	0.6773492266	0.2031218876
427	0.6774859811	0.2030788368
428	0.677629375	0.203033686
429	0.6777153161	0.2030066207
430	0.6778153458	0.202975114
431	0.6778668208	0.2029588988
432	0.6779379079	0.2029365035
433	0.678047766	0.2029018889
434	0.6783072955	0.2028200916
435	0.6783619454	0.2028028631
436	0.6784459354	0.2027763822
437	0.678506118	0.2027574053
438	0.6785598302	0.2027404672
439	0.6787303861	0.2026866731
440	0.6788405959	0.2026519048
441	0.6788870994	0.2026372324
442	0.6789580431	0.2026148468
443	0.6791086642	0.2025673115
444	0.6792617017	0.2025190022
445	0.6793722186	0.2024841081
446	0.679523088	0.2024364637
447	0.6796092689	0.2024092428
448	0.679654681	0.2023948976
449	0.6796920902	0.2023830796
450	0.6797670149	0.2023594081
451	0.679857536	0.2023308053
452	0.6799858313	0.2022902598
453	0.6800860547	0.2022585803
454	0.6802611946	0.2022032085
455	0.6803881717	0.2021630543
456	0.680502349	0.202126941
457	0.6806017659	0.202095491
458	0.6806778938	0.202071405
459	0.6807707891	0.2020420102
460	0.6809427657	0.2019875803
461	0.6810497544	0.2019537115
462	0.6811240173	0.2019301991
463	0.6812905014	0.2018774787
464	0.6813759707	0.2018504078
465	0.6814323861	0.2018325373
466	0.6814717542	0.2018200658
467	0.6815558192	0.2017934322
468	0.6816615884	0.2017599172
469	0.6818166086	0.2017107861
470	0.6819344544	0.2016734287
471	0.6821190415	0.2016149003
472	0.6821552365	0.2016034217
473	0.6823826321	0.2015312923
474	0.6824450248	0.2015114969
475	0.6824910563	0.2014968913
476	0.6825693206	0.2014720558
477	0.6826480356	0.2014470741
478	0.6827244869	0.201422808
479	0.6828998481	0.2013671362
480	0.682959909	0.2013480651
481	0.6830934297	0.201305662
482	0.6831561755	0.2012857323
483	0.6832319648	0.201261657
484	0.6834067509	0.2012061233
485	0.6834741247	0.201184713
486	0.6835363155	0.2011649477
487	0.6836251027	0.2011367262
488	0.6837535075	0.2010959051
489	0.6838510619	0.2010648861
490	0.6839124184	0.2010453744
491	0.6839900596	0.2010206813
492	0.6841998652	0.2009539393
493	0.6843781423	0.2008972095
494	0.6844160432	0.200885147
495	0.6845245061	0.2008506229
496	0.6846115682	0.2008229065
497	0.6847485253	0.2007792982
498	0.6848891691	0.2007345062
499	0.6850136226	0.2006948621
500	0.6850939376	0.2006692739
501	0.6851639331	0.2006469709
502	0.6852827712	0.2006090992
503	0.6853346281	0.200592571
504	0.6853760722	0.2005793607
505	0.6854482041	0.2005563666
506	0.6854898087	0.2005431027
507	0.685560503	0.2005205629
508	0.685696142	0.2004773092
509	0.6857295015	0.2004666698
510	0.6857845545	0.2004491104
511	0.685827704	0.2004353466
512	0.6859433411	0.2003984562
513	0.6860279433	0.2003714622
514	0.6861269538	0.2003398664
515	0.6861637614	0.2003281192
516	0.6861990274	0.2003168633
517	0.6862616852	0.2002968633
518	0.6863287063	0.2002754684
519	0.686392303	0.2002551645
520	0.6865001673	0.200220723
521	0.6865277963	0.2002119
522	0.686588216	0.2001926043
523	0.6866713333	0.2001660568
524	0.6867594225	0.2001379175
525	0.6868443755	0.2001107763
526	0.6869387673	0.2000806152
527	0.6869937704	0.2000630379
528	0.6870465906	0.2000461567
529	0.687180447	0.2000033703
530	0.6872679002	0.1999754114
531	0.687387386	0.1999372054
532	0.6875329567	0.1998906488
533	0.6876013086	0.1998687846
534	0.6877076295	0.1998347703
535	0.6878176977	0.1997995511
536	0.687936804	0.1997614329
537	0.6881853923	0.1996818524
538	0.6882539763	0.1996598911
539	0.6883392394	0.1996325856
540	0.6884550708	0.1995954846
541	0.6885332652	0.1995704348
542	0.6886237511	0.1995414436
543	0.6886867734	0.199521249
544	0.6887681892	0.1994951576
545	0.6887881464	0.1994887613
546	0.6888677847	0.1994632354
547	0.688895559	0.1994543323
548	0.6890426693	0.1994071692
549	0.6891031118	0.1993877883
550	0.6891483951	0.1993732671
551	0.6892831357	0.1993300526
552	0.6893280417	0.1993156481
553	0.6893974066	0.1992933958
554	0.6894558229	0.199274654
555	0.6895101778	0.1992572136
556	0.689563584	0.1992400761
557	0.6896354365	0.1992170171
558	0.6896550305	0.1992107285
559	0.6897122915	0.1991923497
560	0.6898347263	0.1991530467
561	0.6900257927	0.1990916966
562	0.6900793605	0.199074493
563	0.6901854848	0.1990404061
564	0.6902394985	0.1990230548
565	0.6903707496	0.1989808855
566	0.6903907964	0.1989744439
567	0.6904869347	0.1989435492
568	0.6905580697	0.1989206865
569	0.6906239395	0.1988995136
570	0.6907141609	0.1988705096
571	0.6907483852	0.1988595062
572	0.6908492134	0.1988270855
573	0.6909104695	0.1988073864
574	0.6909798116	0.1987850846
575	0.6910194638	0.1987723306
576	0.6910779924	0.1987535035
577	0.691102718	0.1987455494
578	0.6911766803	0.1987217541
579	0.6913255839	0.1986738401
580	0.691380153	0.198656278
581	0.6914477273	0.1986345283
582	0.6915836861	0.1985907608
583	0.6916261554	0.1985770873
584	0.6916779553	0.1985604083
585	0.691763189	0.198532961
586	0.6918272294	0.198512336
587	0.6919037696	0.1984876824
588	0.6919686132	0.1984667939
589	0.692035125	0.1984453658
590	0.6921301135	0.1984147592
591	0.6922417097	0.1983787954
592	0.692307971	0.1983574385
593	0.6924295862	0.1983182343
594	0.6925045768	0.1982940562
595	0.6926770186	0.1982384473
596	0.6927204218	0.1982244482
597	0.6928979968	0.1981671635
598	0.6929699586	0.1981439444
599	0.6930057257	0.1981324028
600	0.693049869	0.1981181574
601	0.6931013236	0.1981015512
602	0.6931931052	0.1980719267
603	0.6932397833	0.1980568586
604	0.6932963409	0.1980385999
605	0.6933493579	0.1980214826
606	0.6933720121	0.1980141679
607	0.6934389765	0.1979925446
608	0.693477682	0.1979800452
609	0.6935802459	0.1979469199
610	0.6936277451	0.1979315771
611	0.6936723889	0.1979171555
612	0.6937244338	0.1979003418
613	0.6938758262	0.1978514245
614	0.6939789873	0.1978180846
615	0.6940203939	0.1978047012
616	0.6940456021	0.1977965529
617	0.6941212945	0.1977720842
618	0.6942309761	0.1977366226
619	0.6943624746	0.1976940989
620	0.6944439809	0.1976677369
621	0.6945411988	0.1976362888
622	0.6946126927	0.1976131586
623	0.6946583354	0.1975983906
624	0.6947762563	0.1975602313
625	0.6948241679	0.197544725
626	0.6948790272	0.1975269686
627	0.6949518507	0.1975033952
628	0.6950233656	0.1974802427
629	0.695122146	0.1974482587
630	0.6952425433	0.1974092683
631	0.6952972765	0.1973915406
632	0.6954160011	0.1973530809
633	0.6954357552	0.197346681
634	0.6955227731	0.1973184868
635	0.6955803895	0.1972998166
636	0.6956409932	0.1972801764
637	0.6956847009	0.1972660106
638	0.695757046	0.1972425611
639	0.6958654588	0.1972074157
640	0.6959234081	0.197188627
641	0.6959692294	0.1971737692
642	0.6960206018	0.1971571102
643	0.6961807725	0.197105161
644	0.6963247518	0.1970584517
645	0.6963964807	0.1970351774
646	0.6965100899	0.1969983085
647	0.6966101256	0.1969658387
648	0.6966822569	0.1969424229
649	0.6967197565	0.1969302483
650	0.696765438	0.1969154165
651	0.6968289206	0.1968948032
652	0.6968884389	0.1968754751
653	0.6969805647	0.1968455543
654	0.6970182267	0.196833321
655	0.69704373	0.1968250367
656	0.6970919863	0.1968093605
657	0.6971563524	0.1967884489
658	0.6972426939	0.1967603945
659	0.6973116024	0.1967380016
660	0.6973555048	0.1967237335
661	0.6973776657	0.1967165309
662	0.6975105461	0.1966733374
663	0.6976698171	0.196621553
664	0.6977383508	0.1965992661
665	0.6978362438	0.1965674274
666	0.6978966275	0.1965477856
667	0.6979383002	0.1965342291
668	0.69803188	0.1965037832
669	0.6980900943	0.196484841
670	0.6981444716	0.1964671457
671	0.6981540586	0.1964640257
672	0.6983051174	0.1964148594
673	0.6983705016	0.1963935744
674	0.6984204567	0.1963773107
675	0.6984575101	0.1963652464
676	0.6985498128	0.1963351902
677	0.6986751232	0.1962943785
678	0.6987588113	0.1962671178
679	0.6988466145	0.1962385126
680	0.6989004251	0.1962209797
681	0.6989883633	0.1961923238
682	0.699060825	0.1961687079
683	0.6991200113	0.1961494165
684	0.699244581	0.1961088076
685	0.6993167436	0.1960852793
686	0.6994574974	0.1960393789
687	0.6995113399	0.1960218177
688	0.6995740146	0.196001374
689	0.6996821235	0.195966105
690	0.6997685998	0.1959378888
691	0.6998202573	0.1959210317
692	0.6998944304	0.1958968246
693	0.699927403	0.1958860627
694	0.7000223136	0.1958550816
695	0.7000465168	0.1958471803
696	0.7001119549	0.1958258161
697	0.7001913323	0.1957998978
698	0.7002296981	0.1957873694
699	0.7003644285	0.1957433666
700	0.7004585074	0.1957126346
701	0.7005139664	0.195694516
702	0.7005557916	0.1956808506
703	0.7006023605	0.195665634
704	0.7006581016	0.1956474189
705	0.7007852424	0.1956058654
706	0.7009168531	0.1955628417
707	0.7009525956	0.1955511558
708	0.7010152289	0.1955306763
709	0.7011092413	0.1954999327
710	0.7011211343	0.1954960432
711	0.7011995944	0.1954703812
712	0.7012387571	0.195457571
713	0.701294342	0.1954393875
714	0.7013119143	0.1954336388
715	0.7014043883	0.1954033833
716	0.7014403714	0.1953916091
717	0.701507216	0.1953697347
718	0.7015539305	0.1953544463
719	0.7015878824	0.195343334
720	0.7016876235	0.1953106856
721	0.7017635938	0.1952858144
722	0.7018113141	0.1952701901
723	0.7018548517	0.1952559342
724	0.701895142	0.1952427406
725	0.7019965268	0.195209537
726	0.702058264	0.1951893152
727	0.7020828128	0.1951812738
728	0.7021597258	0.1951560773
729	0.7022083085	0.19514016
730	0.7022968748	0.1951111395
731	0.7023848758	0.1950823
732	0.7024938551	0.1950465796
733	0.7025500845	0.1950281466
734	0.7025911927	0.1950146695
735	0.7026659583	0.1949901555
736	0.7027261811	0.1949704076
737	0.7028462592	0.1949310264
738	0.7028897865	0.194916749
739	0.7029357103	0.1949016845
740	0.7030140817	0.1948759733
741	0.7030463556	0.1948653843
742	0.7030969526	0.1948487823
743	0.7031335004	0.1948367893
744	0.7031713245	0.1948243768
745	0.7032205198	0.1948082314
746	0.7032920059	0.1947847679
747	0.7033785981	0.1947563426
748	0.7034318911	0.1947388462
749	0.7034643841	0.1947281778
750	0.703551056	0.1946997179
751	0.7035969425	0.1946846489
752	0.7036834868	0.1946562246
753	0.7037393555	0.1946378731
754	0.7037760523	0.1946258181
755	0.7038217369	0.1946108097
756	0.7038449592	0.1946031802
757	0.7038885263	0.1945888657
758	0.703918804	0.194578917
759	0.7039334597	0.1945741012
760	0.7039663266	0.1945633009
761	0.7039890926	0.1945558194
762	0.7040301463	0.1945423275
763	0.7040575187	0.1945333313
764	0.7041839494	0.1944917732
765	0.704250623	0.1944698538
766	0.7042941871	0.1944555305
767	0.7043864268	0.1944251998
768	0.7044253989	0.1944123834
769	0.704476658	0.194395525
770	0.7045155502	0.1943827329
771	0.7045716775	0.1943642705
772	0.7046163032	0.1943495902
773	0.704652076	0.1943378214
774	0.7047262732	0.1943134091
775	0.7048113199	0.1942854234
776	0.7048455767	0.1942741496
777	0.7048625167	0.1942685745
778	0.7049259008	0.1942477127
779	0.7050350407	0.1942117859
780	0.7050873909	0.1941945508
781	0.7051544895	0.194172458
782	0.7052373153	0.1941451833
783	0.7053091273	0.1941215324
784	0.7053770365	0.1940991642
785	0.7054284026	0.1940822433
786	0.7054595799	0.1940719723
787	0.7055308422	0.1940484936
788	0.7055782142	0.1940328844
789	0.7056315337	0.1940153141
790	0.7056885868	0.1939965116
791	0.7057541724	0.1939748949
792	0.7058436037	0.1939454148
793	0.7059204091	0.1939200932
794	0.705999761	0.1938939286
795	0.7060478053	0.1938780853
796	0.7061102597	0.1938574881
797	0.7062114089	0.1938241249
798	0.7062408552	0.1938144112
799	0.7063145558	0.1937900968
800	0.7063814411	0.1937680282
801	0.706436823	0.1937497532
802	0.7064647679	0.1937405313
803	0.7064851756	0.1937337964
804	0.7065187024	0.1937227314
805	0.706559017	0.1937094254
806	0.7065885388	0.1936996811
807	0.7066478315	0.1936801086
808	0.7067040166	0.1936615602
809	0.7067408362	0.1936494039
810	0.7068370355	0.1936176394
811	0.7068610104	0.1936097222
812	0.7068787559	0.1936038619
813	0.7069379867	0.1935843002
814	0.7069741575	0.1935723534
815	0.7070703434	0.1935405807
816	0.7071076462	0.1935282572
817	0.7071528417	0.1935133252
818	0.7072377259	0.1934852774
819	0.707285008	0.1934696525
820	0.7073262651	0.1934560176
821	0.7073868041	0.1934360086
822	0.7074783519	0.1934057468
823	0.7075333197	0.1933875744
824	0.7075483346	0.1933826103
825	0.7076044725	0.1933640489
826	0.7076927192	0.1933348675
827	0.7077347025	0.1933209829
828	0.7078023744	0.1932986006
829	0.707831688	0.1932889043
830	0.7078778039	0.1932736493
831	0.7079209633	0.1932593713
832	0.7080077931	0.1932306429
833	0.708048707	0.1932171047
834	0.7080589626	0.193213711
835	0.7081348304	0.1931886038
836	0.7081563643	0.1931814769
837	0.7081914001	0.1931698809
838	0.7082460003	0.193151808
839	0.7082648291	0.1931455753
840	0.7083569823	0.1931150675
841	0.7084125958	0.193096654
842	0.7084624203	0.1930801558
843	0.7085300327	0.1930577652
844	0.7085694668	0.193044705
845	0.7086043094	0.1930331647
846	0.7086378018	0.193022071
847	0.7086848294	0.1930064929
848	0.7087233168	0.1929937429
849	0.7087584047	0.1929821183
850	0.708781015	0.1929746271
851	0.7088180395	0.1929623597
852	0.7088351129	0.1929567025
853	0.7089058058	0.1929332767
854	0.7089580592	0.1929159596
855	0.7089889777	0.1929057122
856	0.7090223324	0.1928946568
857	0.7090659788	0.1928801892
858	0.7090996542	0.192869026
859	0.7091536676	0.1928511195
860	0.7092218586	0.1928285105
861	0.7092647263	0.1928142962
862	0.7093026983	0.1928017044
863	0.709386655	0.1927738607
864	0.7094355112	0.1927576561
865	0.709550653	0.1927194603
866	0.7095899557	0.1927064207
867	0.7096328699	0.192692182
868	0.7096782185	0.1926771344
869	0.7097338109	0.1926586861
870	0.7097627134	0.1926490941
871	0.7097764586	0.1926445323
872	0.7098120277	0.1926327269
873	0.7098703194	0.1926133783
874	0.7099208536	0.192596603
875	0.7099937983	0.1925723859
876	0.7101001771	0.1925370634
877	0.7101606169	0.1925169918
878	0.7101770838	0.1925115229
879	0.7102361107	0.1924919179
880	0.7103233168	0.19246295
881	0.7103769611	0.1924451283
882	0.7104308336	0.1924272292
883	0.710469818	0.1924142757
